yy,flag,eez,days,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt
2013,FM,I1,3.966,881,0.881,8663,8.663,1680,1.680
2013,FM,I2,2.974,0,0,0,0,0,0
2013,FM,MH,5.948,22149,22.149,217101,217.101,59705,59.705
2013,FM,NR,87.243,95384,95.384,1705937,1705.937,337771,337.771
2013,FM,PG,517.509,439662,439.662,6054539,6054.539,1779141,1779.141
2013,FM,SB,59.484,147768,147.768,1235412,1235.412,278723,278.723
2013,FM,TV,38.664,69808,69.808,1360054,1360.054,159645,159.645
2013,ID,ID,0,4507000,4507,169398000,169398,41676000,41676
2013,JP,FM,1710.124,519604,519.604,51784250,51784.250,2701518,2701.518
2013,JP,GL,307.483,181501,181.501,7846353,7846.353,1315609,1315.609
2013,JP,I1,9.644,0,0,165001,165.001,10000,10
2013,JP,I2,3.205,1000,1,125001,125.001,1000,1
2013,JP,I6,709.960,221501,221.501,15802307,15802.307,225202,225.202
2013,JP,JP,452.663,293802,293.802,11112975,11112.975,3021720,3021.720
2013,JP,KR,7.372,0,0,234002,234.002,0,0
2013,JP,MH,2.676,100,0.100,80001,80.001,4800,4.800
2013,JP,NR,171.014,252802,252.802,6030541,6030.541,1118808,1118.808
2013,JP,PG,3002.343,1069307,1069.307,77714026,77714.026,12353784,12353.784
2013,JP,PW,7.977,2000,2,289002,289.002,4000,4
2013,JP,SB,274.701,270802,270.802,9936567,9936.567,1725112,1725.112
2013,JP,TV,11.663,9000,9,543004,543.004,33000,33
2013,KI,AS,1.157,0,0,0,0,0,0
2013,KI,FJ,12.731,0,0,0,0,0,0
2013,KI,FM,268.508,166801,166.801,4427741,4427.741,532277,532.277
2013,KI,GL,254.620,550020,550.020,8037340,8037.340,1797632,1797.632
2013,KI,H4,41.665,77153,77.153,1549307,1549.307,177067,177.067
2013,KI,H5,62.498,208108,208.108,1321554,1321.554,169843,169.843
2013,KI,HB,4.629,22706,22.706,155818,155.818,24323,24.323
2013,KI,I1,1.157,0,0,0,0,0,0
2013,KI,I2,3.472,0,0,0,0,0,0
2013,KI,I4,50.924,308213,308.213,1144006,1144.006,423788,423.788
2013,KI,I5,24.304,97060,97.060,347845,347.845,116718,116.718
2013,KI,LN,24.304,243117,243.117,1101784,1101.784,243063,243.063
2013,KI,MH,2.315,0,0,0,0,0,0
2013,KI,NR,85.645,258246,258.246,3450085,3450.085,815707,815.707
2013,KI,PG,731.455,705243,705.243,18647844,18647.844,5172812,5172.812
2013,KI,PW,2.315,220,0.220,7984,7.984,2472,2.472
2013,KI,PX,141.199,588449,588.449,6397749,6397.749,965929,965.929
2013,KI,SB,221.057,155946,155.946,4297887,4297.887,2057752,2057.752
2013,KI,TK,3.472,9039,9.039,308513,308.513,15389,15.389
2013,KI,TV,69.441,167712,167.712,4445559,4445.559,527156,527.156
2013,KR,FM,714.258,254693,254.693,21103270,21103.270,2139878,2139.878
2013,KR,GL,835.702,859875,859.875,27578604,27578.604,5790849,5790.849
2013,KR,H4,3.087,0,0,0,0,0,0
2013,KR,I1,1.029,0,0,0,0,0,0
2013,KR,I2,27.789,10118,10.118,330257,330.257,46148,46.148
2013,KR,ID,1.037,1173,1.173,56030,56.030,10295,10.295
2013,KR,MH,135.853,22049,22.049,6186861,6186.861,287519,287.519
2013,KR,NR,256.269,310995,310.995,8005643,8005.643,1572231,1572.231
2013,KR,PG,2611.054,2460526,2460.526,70765988,70765.988,21176723,21176.723
2013,KR,PX,92.627,62492,62.492,3316780,3316.780,292868,292.868
2013,KR,SB,917.008,857165,857.165,24282982,24282.982,7529930,7529.930
2013,KR,TK,13.380,43522,43.522,735479,735.479,76719,76.719
2013,KR,TV,374.625,637438,637.438,16721949,16721.949,2104951,2104.951
2013,MH,FM,222.336,193410,193.410,4884277,4884.277,809971,809.971
2013,MH,GL,527.788,1139753,1139.753,17821441,17821.441,3366766,3366.766
2013,MH,H4,1.039,0,0,0,0,0,0
2013,MH,I2,4.155,0,0,0,0,0,0
2013,MH,MH,419.737,936944,936.944,9970896,9970.896,2312759,2312.759
2013,MH,NR,556.878,1576887,1576.887,16613047,16613.047,3633653,3633.653
2013,MH,PG,280.517,364415,364.415,7828442,7828.442,1744829,1744.829
2013,MH,PX,4.155,17395,17.395,247955,247.955,17087,17.087
2013,MH,SB,83.116,141453,141.453,2337601,2337.601,514336,514.336
2013,MH,TV,32.208,46880,46.880,972486,972.486,141296,141.296
2013,NZ,GL,74.987,145671,145.671,1622697,1622.697,387518,387.518
2013,NZ,H4,2.054,0,0,0,0,0,0
2013,NZ,I2,12.326,3793,3.793,118427,118.427,12565,12.565
2013,NZ,NZ,303.781,0,0,13407706,13407.706,0,0
2013,NZ,PX,99.640,105024,105.024,4033340,4033.340,352355,352.355
2013,NZ,SB,25.680,49801,49.801,778297,778.297,127836,127.836
2013,NZ,TK,20.544,21156,21.156,503497,503.497,50621,50.621
2013,NZ,TV,70.878,90211,90.211,2420224,2420.224,199263,199.263
2013,PG,FM,795.350,586367,586.367,20212448,20212.448,2729283,2729.283
2013,PG,GL,239.899,283387,283.387,6360045,6360.045,975314,975.314
2013,PG,I1,5.973,0,0,0,0,0,0
2013,PG,I2,10.950,4131,4.131,119858,119.858,25295,25.295
2013,PG,ID,1,0,0,0,0,0,0
2013,PG,MH,77.644,58044,58.044,1706477,1706.477,265706,265.706
2013,PG,NR,569.387,760644,760.644,15227182,15227.182,3307091,3307.091
2013,PG,PG,6935.176,3965105,3965.105,81667654,81667.654,41629342,41629.342
2013,PG,PW,1.991,36,0.036,3676,3.676,785,0.785
2013,PG,PX,32.849,22172,22.172,659727,659.727,69545,69.545
2013,PG,SB,241.890,280681,280.681,7252116,7252.116,2441300,2441.300
2013,PG,TV,49.772,43850,43.850,2067352,2067.352,242384,242.384
2013,PH,GL,12.540,218,0.218,441016,441.016,37093,37.093
2013,PH,I1,4096,478000,478,9027000,9027,2774000,2774
2013,PH,ID,4,0,0,0,0,0,0
2013,PH,NR,32.247,2897,2.897,450381,450.381,89513,89.513
2013,PH,PG,4191.153,2915519,2915.519,45637343,45637.343,34448958,34448.958
2013,PH,PH,0,231000,231,42923000,42923,8286000,8286
2013,PH,SB,12.540,10547,10.547,417170,417.170,287249,287.249
2013,SB,PG,1.064,530,0.530,11334,11.334,3891,3.891
2013,SB,SB,1091.646,670887,670.887,15771184,15771.184,8311150,8311.150
2013,SV,GL,57.275,234195.907,234.196,1535901.251,1535.901,258489.617,258.490
2013,SV,H5,7.159,42168.236,42.168,184025.070,184.025,46542.449,46.542
2013,SV,I4,2.046,13623.578,13.624,51668.561,51.669,15036.784,15.037
2013,SV,I5,141.141,417789.930,417.790,1859360.625,1859.361,461128.294,461.128
2013,SV,IW,1,0,0,0,0,0,0
2013,SV,LN,77.730,576731.764,576.732,1581907.541,1581.908,636557.551,636.558
2013,SV,PX,88.980,724644.965,724.645,2844602.366,2844.602,799814.147,799.814
2013,SV,TK,18.410,27247.176,27.247,438828.980,438.829,30073.591,30.074
2013,SV,TV,10.228,26598.424,26.598,436705.606,436.706,29357.543,29.358
2013,TV,GL,112.829,73851,73.851,3186531,3186.531,501374,501.374
2013,TV,MH,38.654,37259,37.259,1758311,1758.311,193895,193.895
2013,TV,NR,53.281,50694,50.694,2123180,2123.180,267107,267.107
2013,TV,PG,66.862,94909,94.909,2579579,2579.579,549309,549.309
2013,TV,TV,1.044,0,0,0,0,0,0
2013,TW,FM,1565.560,1454910,1454.910,37882428,37882.428,6336994,6336.994
2013,TW,GL,1115.163,1917755,1917.755,24982164,24982.164,4760305,4760.305
2013,TW,H4,1.082,0,0,0,0,0,0
2013,TW,I1,1.082,0,0,0,0,0,0
2013,TW,I2,29.232,10307,10.307,221862,221.862,55604,55.604
2013,TW,I4,20.571,52371,52.371,486556,486.556,53491,53.491
2013,TW,I5,20.571,123278,123.278,650005,650.005,98820,98.820
2013,TW,MH,138.584,202667,202.667,4035740,4035.740,514785,514.785
2013,TW,NR,1038.293,1902699,1902.699,29404291,29404.291,6803389,6803.389
2013,TW,PG,3139.781,2477125,2477.125,59180280,59180.280,14903404,14903.404
2013,TW,PH,2.187,0,0,0,0,0,0
2013,TW,PX,47.638,240,0.240,922583,922.583,19729,19.729
2013,TW,SB,265.257,479254,479.254,6917925,6917.925,1782695,1782.695
2013,TW,TV,147.245,107163,107.163,3373932,3373.932,365257,365.257
2013,US,AS,46.838,27428,27.428,389874,389.874,84806,84.806
2013,US,CK,202.625,726225,726.225,6209278,6209.278,1428546,1428.546
2013,US,FJ,19.346,350,0.350,137571,137.571,25631,25.631
2013,US,FM,867.521,726244,726.244,22952509,22952.509,3182372,3182.372
2013,US,GL,1273.789,2067294,2067.294,27590898,27590.898,5308380,5308.380
2013,US,H4,114.040,120289,120.289,2275031,2275.031,188600,188.600
2013,US,H5,262.700,393096,393.096,6062676,6062.676,631754,631.754
2013,US,HB,74.330,288175,288.175,1595298,1595.298,398684,398.684
2013,US,I1,33.601,5794,5.794,252592,252.592,13083,13.083
2013,US,I2,334.993,890918,890.918,10356276,10356.276,2293218,2293.218
2013,US,I3,1.018,0,0,0,0,0,0
2013,US,I4,216.880,1263902,1263.902,5445953,5445.953,1653159,1653.159
2013,US,I5,78.403,342406,342.406,1187493,1187.493,415630,415.630
2013,US,I8,2.037,1867,1.867,14851,14.851,4661,4.661
2013,US,I9,3.054,14155,14.155,122335,122.335,38177,38.177
2013,US,ID,1.033,0,0,0,0,0,0
2013,US,IW,2.066,0,0,0,0,0,0
2013,US,JV,41.747,65644,65.644,1187672,1187.672,153774,153.774
2013,US,LN,99.785,366906,366.906,2538533,2538.533,474311,474.311
2013,US,MH,240.299,286997,286.997,6211834,6211.834,945590,945.590
2013,US,NR,1042.653,2278459,2278.459,32015796,32015.796,5748264,5748.264
2013,US,PG,1036.544,953161,953.161,23944816,23944.816,5069949,5069.949
2013,US,PW,2.037,0,0,0,0,0,0
2013,US,PX,1146.512,918189,918.189,30158389,30158.389,2887638,2887.638
2013,US,PY,20.365,69616,69.616,305907,305.907,42878,42.878
2013,US,SB,344.157,328308,328.308,7265181,7265.181,1344908,1344.908
2013,US,TK,296.301,373050,373.050,8497197,8497.197,924183,924.183
2013,US,TO,2.037,0,0,13156,13.156,2398,2.398
2013,US,TV,545.764,292976,292.976,10173772,10173.772,1271551,1271.551
2013,US,VU,1.018,0,0,0,0,0,0
2013,US,WK,1.018,9294,9.294,57829,57.829,10326,10.326
2013,US,WS,34.619,759,0.759,26800,26.800,4465,4.465
2013,VN,VN,0,805000,805,18895000,18895,2784000,2784
2013,VU,FM,38.800,18030,18.030,655042,655.042,67185,67.185
2013,VU,GL,306.421,230737,230.737,4591443,4591.443,754671,754.671
2013,VU,H4,0.995,0,0,0,0,0,0
2013,VU,I1,1.990,0,0,0,0,0,0
2013,VU,I2,4.974,0,0,0,0,0,0
2013,VU,MH,97.497,10875,10.875,1346164,1346.164,121807,121.807
2013,VU,NR,152.215,156044,156.044,2642174,2642.174,448649,448.649
2013,VU,PG,302.441,197943,197.943,5895733,5895.733,1341644,1341.644
2013,VU,PX,15.918,0,0,64280,64.280,924,0.924
2013,VU,SB,13.928,2396,2.396,159780,159.780,56041,56.041
2013,VU,TV,38.800,35519,35.519,1189952,1189.952,112967,112.967
2014,CN,FM,305.027,154680,154.680,2875860,2875.860,520267,520.267
2014,CN,GL,983.203,1084363,1084.363,20044489,20044.489,3333422,3333.422
2014,CN,I1,1.017,0,0,0,0,0,0
2014,CN,I2,8.134,257,0.257,3190,3.190,722,0.722
2014,CN,MH,222.670,216854,216.854,3449090,3449.090,622673,622.673
2014,CN,NR,834.757,876971,876.971,12859355,12859.355,2423982,2423.982
2014,CN,PG,727.997,313243,313.243,5560133,5560.133,2097787,2097.787
2014,CN,PX,66.089,74648,74.648,2310319,2310.319,571976,571.976
2014,CN,SB,4.067,310,0.310,8059,8.059,3379,3.379
2014,EC,GL,2.013,2101.045,2.101,17315.903,17.316,1567.521,1.568
2014,EC,I5,68.452,365580.739,365.581,1588547.422,1588.547,272747.877,272.748
2014,EC,LN,261.730,1348866.845,1348.867,7837336.093,7837.336,1006345.601,1006.346
2014,EC,PX,126.838,413904.624,413.905,3332185.299,3332.185,308800.753,308.801
2014,EC,TK,4.027,29414.545,29.415,221342.592,221.343,21945.233,21.945
2014,EC,TV,15.100,65132.203,65.132,334272.559,334.273,48593.014,48.593
2014,ES,GL,2.588,0,0,0,0,0,0
2014,ES,H4,21.186,112758.931,112.759,926104.617,926.105,107077.879,107.078
2014,ES,H5,260.147,1927641.069,1927.641,10312953.151,10312.953,1830522.121,1830.522
2014,ES,I4,15.530,186141.764,186.142,439343.374,439.343,176763.518,176.764
2014,ES,I5,86.924,701611.230,701.611,3333782.974,3333.783,666262.458,666.262
2014,ES,IW,7,30427.006,30.427,104513.265,104.513,28894.024,28.894
2014,ES,LN,138.846,1168755.454,1168.755,5231474.512,5231.475,1109870.892,1109.871
2014,ES,PX,142.486,694451.925,694.452,6353057.914,6353.058,659463.855,659.464
2014,ES,TK,63.441,168243.528,168.244,3103466.435,3103.466,159767.036,159.767
2014,ES,TV,17.132,110969.143,110.969,710303.758,710.304,105378.265,105.378
2014,FM,FM,609.065,602867,602.867,12479850,12479.850,2716502,2716.502
2014,FM,GL,218.558,290184,290.184,5639520,5639.520,892712,892.712
2014,FM,H4,3.108,53,0.053,57881,57.881,5730,5.730
2014,FM,I2,6.215,2357,2.357,50862,50.862,10445,10.445
2014,FM,I3,2.072,0,0,0,0,0,0
2014,FM,I6,2.099,0,0,0,0,0,0
2014,FM,JP,3.148,0,0,0,0,0,0
2014,FM,MH,56.970,84884,84.884,2482764,2482.764,382274,382.274
2014,FM,MP,3.108,0,0,0,0,0,0
2014,FM,NR,121.192,157391,157.391,2876868,2876.868,443076,443.076
2014,FM,PG,223.738,280738,280.738,3481252,3481.252,1061020,1061.020
2014,FM,PX,15.537,30586,30.586,544739,544.739,49799,49.799
2014,FM,SB,98.403,120612,120.612,1424012,1424.012,504512,504.512
2014,FM,TV,55.934,64479,64.479,1179378,1179.378,157651,157.651
2014,ID,ID,0,2054000,2054,120860000,120860,22040000,22040
2014,JP,FM,1746.320,1002300,1002.300,49557076,49557.076,8480896,8480.896
2014,JP,GL,388.925,262400,262.400,10556095,10556.095,2376499,2376.499
2014,JP,I2,3.868,1000,1,99000,99,4000,4
2014,JP,I3,4.283,0,0,205000,205,5000,5
2014,JP,I6,960.892,685100,685.100,28006386,28006.386,316500,316.500
2014,JP,ID,0.754,0,0,63000,63,0,0
2014,JP,JP,180.368,201800,201.800,4727698,4727.698,1276199,1276.199
2014,JP,KR,1.281,0,0,43600,43.600,0,0
2014,JP,MH,19.580,6000,6,623400,623.400,11100,11.100
2014,JP,NR,217.500,124500,124.500,8158496,8158.496,878000,878
2014,JP,PG,2295.162,1626399,1626.399,59247571,59247.571,16273992,16273.992
2014,JP,PW,39.912,0,0,625000,625,1595999,1595.999
2014,JP,SB,126.245,80800,80.800,3585998,3585.998,705200,705.200
2014,JP,TV,56.125,11000,11,1941999,1941.999,65000,65
2014,KI,FM,150.798,59660,59.660,2208836,2208.836,385405,385.405
2014,KI,GL,460.454,644587,644.587,14409122,14409.122,2141686,2141.686
2014,KI,H4,237.133,269021,269.021,8647086,8647.086,968910,968.910
2014,KI,H5,298.144,257301,257.301,9567452,9567.452,4091663,4091.663
2014,KI,HB,6.907,2070,2.070,183164,183.164,25780,25.780
2014,KI,I1,2.303,0,0,0,0,0,0
2014,KI,I2,10.360,568,0.568,110425,110.425,3595,3.595
2014,KI,I4,118.567,64647,64.647,1681956,1681.956,229215,229.215
2014,KI,I5,194.542,498537,498.537,3276332,3276.332,1218238,1218.238
2014,KI,JV,2.303,0,0,0,0,0,0
2014,KI,LN,64.463,589703,589.703,1843384,1843.384,1635682,1635.682
2014,KI,MH,29.930,17342,17.342,368108,368.108,77411,77.411
2014,KI,NR,67.917,72706,72.706,1658070,1658.070,267075,267.075
2014,KI,PG,246.343,257487,257.487,5135151,5135.151,1591948,1591.948
2014,KI,PW,5.756,740,0.740,277096,277.096,204858,204.858
2014,KI,PX,644.635,1036053,1036.053,26876410,26876.410,4534155,4534.155
2014,KI,SB,86.335,124246,124.246,1861966,1861.966,651713,651.713
2014,KI,TK,18.418,25429,25.429,767359,767.359,67069,67.069
2014,KI,TV,174.973,306939,306.939,7371707,7371.707,608939,608.939
2014,KR,FM,200.050,158753,158.753,7220411,7220.411,1055275,1055.275
2014,KR,GL,1612.163,1559081,1559.081,58700499,58700.499,9280146,9280.146
2014,KR,H4,50.280,26623,26.623,1813513,1813.513,174599,174.599
2014,KR,H5,77.025,38233,38.233,4671915,4671.915,1415893,1415.893
2014,KR,I2,18.187,5502,5.502,160780,160.780,22232,22.232
2014,KR,I4,39.582,11683,11.683,1173264,1173.264,149937,149.937
2014,KR,I5,12.838,1839,1.839,464839,464.839,160182,160.182
2014,KR,LN,180.793,46633,46.633,7288514,7288.514,6506581,6506.581
2014,KR,MH,139.072,108449,108.449,5408153,5408.153,727557,727.557
2014,KR,NR,190.421,198770,198.770,5828921,5828.921,847066,847.066
2014,KR,PG,393.681,370907,370.907,9401676,9401.676,4322292,4322.292
2014,KR,PX,1629.280,1319661,1319.661,80528833,80528.833,15593883,15593.883
2014,KR,SB,235.353,326660,326.660,6026801,6026.801,1831447,1831.447
2014,KR,TK,21.396,14493,14.493,1044872,1044.872,77095,77.095
2014,KR,TV,636.521,845024,845.024,31024150,31024.150,2093457,2093.457
2014,MH,FM,43.881,125781,125.781,1498043,1498.043,301934,301.934
2014,MH,GL,1131.940,1569993,1569.993,35410909,35410.909,5443325,5443.325
2014,MH,H4,1.995,1036,1.036,16057,16.057,1076,1.076
2014,MH,I2,4.986,14142,14.142,154968,154.968,30748,30.748
2014,MH,I4,1.995,0,0,0,0,0,0
2014,MH,MH,446.792,850657,850.657,11114785,11114.785,2118988,2118.988
2014,MH,NR,321.132,732333,732.333,9751077,9751.077,1837535,1837.535
2014,MH,PG,91.752,96236,96.236,1258063,1258.063,453289,453.289
2014,MH,PX,10.971,34472,34.472,623434,623.434,49000,49
2014,MH,SB,7.978,8389,8.389,113836,113.836,57045,57.045
2014,MH,TV,67.817,33192,33.192,2035564,2035.564,160079,160.079
2014,NZ,GL,54.457,77442,77.442,2134149,2134.149,254080,254.080
2014,NZ,H4,12.567,4923,4.923,291210,291.210,37175,37.175
2014,NZ,H5,1.047,0,0,0,0,0,0
2014,NZ,I2,5.236,6006,6.006,143710,143.710,11918,11.918
2014,NZ,LN,6.283,56,0.056,37826,37.826,58793,58.793
2014,NZ,NR,6.283,1610,1.610,315675,315.675,21255,21.255
2014,NZ,NZ,285.125,0,0,10751595,10751.595,0,0
2014,NZ,PX,63.882,10162,10.162,1006903,1006.903,298790,298.790
2014,NZ,TK,2.095,0,0,0,0,0,0
2014,NZ,TV,148.709,164445,164.445,4482381,4482.381,409898,409.898
2014,PG,FM,399.496,502582,502.582,8713571,8713.571,1540240,1540.240
2014,PG,GL,1731.608,1833902,1833.902,50326201,50326.201,7413172,7413.172
2014,PG,HB,6.888,27219,27.219,346740,346.740,61545,61.545
2014,PG,I2,20.664,14316,14.316,202201,202.201,39882,39.882
2014,PG,I4,15.153,33127,33.127,792119,792.119,73556,73.556
2014,PG,I5,8.266,179,0.179,370422,370.422,94867,94.867
2014,PG,ID,4.260,0,0,0,0,0,0
2014,PG,MH,471.130,442500,442.500,13483431,13483.431,1916669,1916.669
2014,PG,NR,759.042,981750,981.750,20998944,20998.944,3177560,3177.560
2014,PG,PG,5891.876,3542957,3542.957,68831740,68831.740,38581959,38581.959
2014,PG,PW,1.378,0,0,0,0,0,0
2014,PG,PX,67.501,79324,79.324,2399512,2399.512,271463,271.463
2014,PG,SB,122.603,96728,96.728,1714575,1714.575,886604,886.604
2014,PG,TV,144.645,113062,113.062,4453138,4453.138,522322,522.322
2014,PH,GL,197.819,102397,102.397,6918069,6918.069,650297,650.297
2014,PH,I1,2665.989,478000,478,19370000,19370,5543000,5543
2014,PH,I2,0.989,0,0,0,0,0,0
2014,PH,I3,0.989,0,0,0,0,0,0
2014,PH,NR,38.575,41656,41.656,1209812,1209.812,158313,158.313
2014,PH,PG,3933.625,2898140,2898.140,57727816,57727.816,35959407,35959.407
2014,PH,PH,2,779000,779,42554000,42554,9429000,9429
2014,PH,PX,6.924,10989,10.989,170283,170.283,11400,11.400
2014,PH,SB,152.320,21664,21.664,603164,603.164,494841,494.841
2014,SB,PG,3.892,5274,5.274,77871,77.871,39689,39.689
2014,SB,SB,1207.948,459654,459.654,15617857,15617.857,14224655,14224.655
2014,SV,GL,4.799,3442.684,3.443,32247.831,32.248,3620.815,3.621
2014,SV,H4,9.599,0,0,0,0,0,0
2014,SV,H5,19.198,89509.702,89.510,534393.167,534.393,94141.095,94.141
2014,SV,I5,172.778,654109.344,654.109,1923354.664,1923.355,687954.141,687.954
2014,SV,IW,2.425,0,0,0,0,0,0
2014,SV,LN,172.778,557714.294,557.714,6196196.584,6196.197,586571.437,586.571
2014,SV,PX,74.391,296070.556,296.071,1888803.417,1888.803,311389.781,311.390
2014,SV,TK,11.999,196232.803,196.233,1757508.541,1757.509,206386.242,206.386
2014,SV,TV,16.798,154920.636,154.921,1142495.662,1142.496,162936.509,162.937
2014,TV,GL,101.464,127221,127.221,3450908,3450.908,477368,477.368
2014,TV,H4,0.995,0,0,0,0,0,0
2014,TV,HB,0.995,0,0,0,0,0,0
2014,TV,MH,7.958,9626,9.626,165931,165.931,24917,24.917
2014,TV,NR,1.990,0,0,0,0,0,0
2014,TV,PG,1.990,223,0.223,11423,11.423,1887,1.887
2014,TV,PX,16.910,14166,14.166,479996,479.996,141955,141.955
2014,TV,TV,26.858,19393,19.393,908879,908.879,109111,109.111
2014,TW,FM,988.636,700142,700.142,22538312,22538.312,3666255,3666.255
2014,TW,GL,2306.454,3041212,3041.212,71608772,71608.772,11078327,11078.327
2014,TW,H4,4.360,2282,2.282,66936,66.936,7014,7.014
2014,TW,I2,14.170,11909,11.909,188485,188.485,35534,35.534
2014,TW,I4,10.900,24605,24.605,363471,363.471,58647,58.647
2014,TW,I5,19.620,104378,104.378,591087,591.087,62287,62.287
2014,TW,MH,373.873,497752,497.752,13147056,13147.056,1698487,1698.487
2014,TW,NR,1716.761,2929784,2929.784,58584080,58584.080,9212864,9212.864
2014,TW,PG,686.704,468770,468.770,11496570,11496.570,3768363,3768.363
2014,TW,PX,114.451,160589,160.589,3407881,3407.881,474563,474.563
2014,TW,SB,211.461,222960,222.960,4713851,4713.851,1026106,1026.106
2014,TW,TV,287.761,259695,259.695,9990481,9990.481,946463,946.463
2014,US,AS,70.692,28208,28.208,1844622,1844.622,106542,106.542
2014,US,CK,354.499,814618,814.618,11483659,11483.659,1059615,1059.615
2014,US,FM,209.997,281440,281.440,4590588,4590.588,794399,794.399
2014,US,GL,2499.170,2961750,2961.750,68746728,68746.728,9875681,9875.681
2014,US,H4,273.412,118132,118.132,6776747,6776.747,1021743,1021.743
2014,US,H5,638.307,684529,684.529,19130035,19130.035,6545913,6545.913
2014,US,HB,130.988,26067,26.067,3370455,3370.455,1389098,1389.098
2014,US,I2,9.356,5410,5.410,99944,99.944,12427,12.427
2014,US,I3,1.039,0,0,0,0,0,0
2014,US,I4,118.514,78333,78.333,3475735,3475.735,642256,642.256
2014,US,I5,103.959,29247,29.247,1616786,1616.786,605981,605.981
2014,US,I9,2.080,2453,2.453,24179,24.179,574,0.574
2014,US,JV,21.832,0,0,150424,150.424,55829,55.829
2014,US,LN,176.730,89816,89.816,5238581,5238.581,1871880,1871.880
2014,US,MH,398.162,585275,585.275,14275489,14275.489,1999625,1999.625
2014,US,NR,700.682,1393942,1393.942,21675815,21675.815,3622855,3622.855
2014,US,PG,60.296,50694,50.694,835008,835.008,170317,170.317
2014,US,PX,2024.079,1619086,1619.086,59701282,59701.282,8446778,8446.778
2014,US,PY,3.119,205,0.205,15474,15.474,3972,3.972
2014,US,SB,10.396,11659,11.659,322207,322.207,42580,42.580
2014,US,TK,522.913,548030,548.030,17249661,17249.661,1535227,1535.227
2014,US,TV,723.554,721552,721.552,19970466,19970.466,2077041,2077.041
2014,US,WF,1.039,8879,8.879,153849,153.849,4308,4.308
2014,US,WS,14.554,2034,2.034,229035,229.035,30110,30.110
2014,VN,VN,0,1192000,1192,27972000,27972,4122000,4122
2014,VU,GL,431.955,414955,414.955,11700066,11700.066,1660345,1660.345
2014,VU,I2,2.965,0,0,0,0,0,0
2014,VU,MH,64.250,36696,36.696,1261352,1261.352,168043,168.043
2014,VU,NR,165.072,247015,247.015,4215957,4215.957,698975,698.975
2014,VU,PG,20.758,2214,2.214,86806,86.806,21569,21.569
2015,CN,FM,199.828,214057,214.057,2283110,2283.110,1102965,1102.965
2015,CN,GL,1210.361,1177647,1177.647,21294985,21294.985,5291581,5291.581
2015,CN,H5,20.707,87,0.087,640986,640.986,14429,14.429
2015,CN,I4,1.036,0,0,0,0,0,0
2015,CN,MH,30.026,17472,17.472,433512,433.512,109605,109.605
2015,CN,NR,334.428,218827,218.827,4185227,4185.227,1088874,1088.874
2015,CN,PG,141.848,98101,98.101,1249624,1249.624,435872,435.872
2015,CN,PX,50.733,59833,59.833,2672571,2672.571,153596,153.596
2015,CN,SB,21.743,4531,4.531,392795,392.795,95713,95.713
2015,EC,I5,90.442,334011.830,334.012,3289073.004,3289.073,179692.305,179.692
2015,EC,LN,71.558,1429988.170,1429.988,5375926.996,5375.927,769307.695,769.308
2015,ES,GL,1.994,0,0,0,0,0,0
2015,ES,H4,10.964,45141.193,45.141,456014.396,456.014,75780.447,75.780
2015,ES,H5,187.397,525676.487,525.676,10796093.624,10796.094,882475.551,882.476
2015,ES,I4,2.990,0,0,13136.107,13.136,0,0
2015,ES,I5,112.637,375691.235,375.691,5925371.966,5925.372,630688.909,630.689
2015,ES,IW,3.008,1456.177,1.456,2814.900,2.815,2444.546,2.445
2015,ES,LN,156.496,767400.319,767.400,7617129.241,7617.129,1288267.665,1288.268
2015,ES,PX,56.817,147072.917,147.073,3277486.172,3277.486,246897.582,246.898
2015,ES,TK,0.997,0,0,0,0,0,0
2015,ES,TV,0.997,14561.672,14.562,91953.594,91.954,24445.300,24.445
2015,FM,AS,6.362,1979,1.979,159906,159.906,10006,10.006
2015,FM,CK,2.121,0,0,0,0,0,0
2015,FM,FM,283.106,243091,243.091,4374485,4374.485,2266708,2266.708
2015,FM,GL,364.750,524158,524.158,9538948,9538.948,2053921,2053.921
2015,FM,H4,30.749,30198,30.198,948676,948.676,73014,73.014
2015,FM,H5,334.001,102145,102.145,11272136,11272.136,342300,342.300
2015,FM,HB,3.181,3636,3.636,43855,43.855,6408,6.408
2015,FM,I1,1.060,0,0,0,0,0,0
2015,FM,I2,6.362,2563,2.563,48661,48.661,10345,10.345
2015,FM,I3,1.060,0,0,0,0,0,0
2015,FM,I4,59.378,30954,30.954,619396,619.396,140351,140.351
2015,FM,I5,32.870,13858,13.858,806801,806.801,91573,91.573
2015,FM,I6,1.076,0,0,0,0,0,0
2015,FM,JP,1.076,0,0,0,0,0,0
2015,FM,JV,3.181,0,0,0,0,0,0
2015,FM,LN,50.896,4484,4.484,3262319,3262.319,317800,317.800
2015,FM,MH,33.930,36957,36.957,810539,810.539,443502,443.502
2015,FM,MP,2.121,0,0,0,0,0,0
2015,FM,NR,155.867,84723,84.723,2271561,2271.561,605632,605.632
2015,FM,PG,127.239,111260,111.260,1903486,1903.486,712624,712.624
2015,FM,PX,31.810,22641,22.641,1176936,1176.936,111700,111.700
2015,FM,SB,211.004,256967,256.967,3928699,3928.699,1067778,1067.778
2015,FM,TK,31.810,7842,7.842,653333,653.333,25110,25.110
