yy,flag,eez,alb_kg,alb_mt,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt,oth_kg,oth_mt
2001,BZ,I8,29284.490,29.284,3420.979,3.421,0,0,2960.259,2.960,0,0
2001,BZ,VU,1250777.600,1250.778,143995.400,143.995,0,0,473676.519,473.677,0,0
2001,CK,CK,2000,2,1000,1,0,0,1000,1,0,0
2001,CN,FM,3317,3.317,939730,939.730,0,0,499511,499.511,0,0
2001,CN,H5,24551,24.551,0,0,0,0,0,0,0,0
2001,CN,I1,0,0,2610,2.610,0,0,2940,2.940,0,0
2001,CN,I2,0,0,26499,26.499,0,0,10757,10.757,0,0
2001,CN,I4,0,0,397320.500,397.321,0,0,569877.490,569.877,0,0
2001,CN,I5,0,0,397320.500,397.321,0,0,569877.490,569.877,0,0
2001,CN,I6,203442,203.442,1212,1.212,0,0,40,0.040,0,0
2001,CN,I7,2388056,2388.056,0,0,0,0,0,0,0,0
2001,CN,LN,19568,19.568,1938,1.938,0,0,1298,1.298,0,0
2001,CN,MH,0,0,145,0.145,0,0,50,0.050,0,0
2001,CN,PW,9725,9.725,460225,460.225,60,0.060,264649,264.649,0,0
2001,CN,PX,62341,62.341,0,0,0,0,0,0,0,0
2001,FJ,FJ,7278452.817,7278.453,611361.389,611.361,24000,24,1909779.541,1909.780,0,0
2001,FJ,I2,4614.252,4.614,2500.063,2.500,0,0,2847.406,2.847,0,0
2001,FJ,I7,181591.735,181.592,3953.861,3.954,0,0,11195.476,11.195,0,0
2001,FJ,I8,28271.702,28.272,2426.362,2.426,0,0,4089.902,4.090,0,0
2001,FJ,SB,2104.503,2.105,455.211,0.455,0,0,941.938,0.942,0,0
2001,FJ,VU,475964.910,475.965,41303.107,41.303,0,0,153145.737,153.146,0,0
2001,FM,FM,3000,3,620641.605,620.642,0,0,315360.270,315.360,0,0
2001,FM,I1,0,0,4003.520,4.004,0,0,7222.016,7.222,0,0
2001,FM,I2,0,0,26136.804,26.137,0,0,15417.715,15.418,0,0
2001,FM,I3,0,0,218.078,0.218,0,0,0,0,0,0
2001,ID,ID,0,0,4224000,4224,0,0,18789000,18789,0,0
2001,JP,FM,15877.058,15.877,1344310.084,1344.310,0,0,769285.033,769.285,0,0
2001,JP,GL,49282.055,49.282,2095177.892,2095.178,0,0,1104976.013,1104.976,0,0
2001,JP,H5,1836.124,1.836,1842.868,1.843,0,0,5675.349,5.675,0,0
2001,JP,I1,23709.043,23.709,808846.283,808.846,0,0,898087.484,898.087,0,0
2001,JP,I2,193492.904,193.493,763901.566,763.902,507.641,0.508,964721.396,964.721,0,0
2001,JP,I3,2803035.391,2803.035,459633.594,459.634,0,0,1061244.975,1061.245,0,0
2001,JP,I4,631560.680,631.561,4968506.486,4968.506,448.765,0.449,3080941.158,3080.941,0,0
2001,JP,I5,68203.065,68.203,3415116.958,3415.117,5888.899,5.889,1104325.395,1104.325,0,0
2001,JP,I6,6679985.500,6679.986,3738772.568,3738.773,60218.277,60.218,689539.964,689.540,0,0
2001,JP,I7,2912335.642,2912.336,957719.531,957.720,4936.418,4.936,708396.951,708.397,0,0
2001,JP,JP,18427490.546,18427.491,6000894.013,6000.894,56000,56,6206546.390,6206.546,0,0
2001,JP,LN,19461.013,19.461,14772.044,14.772,0,0,63383.981,63.384,0,0
2001,JP,MH,45271.060,45.271,2725076.927,2725.077,0,0,1265692.046,1265.692,0,0
2001,JP,PW,2851.929,2.852,96913.031,96.913,0,0,93993.047,93.993,0,0
2001,JP,PX,199.958,0.200,1391.067,1.391,0,0,4339.965,4.340,0,0
2001,JP,SB,69360.976,69.361,19774.021,19.774,0,0,34780.968,34.781,0,0
2001,JP,TV,22047.053,22.047,53351.066,53.351,0,0,40070.005,40.070,0,0
2001,KI,KI,0,0,0,0,0,0,2000,2,0,0
2001,KR,FJ,15,0.015,205,0.205,0,0,90,0.090,0,0
2001,KR,GL,21481,21.481,1058427,1058.427,124,0.124,633954,633.954,0,0
2001,KR,H4,20436,20.436,142697,142.697,0,0,77190,77.190,0,0
2001,KR,H5,65409,65.409,203356,203.356,0,0,160945,160.945,0,0
2001,KR,I2,37115,37.115,129237,129.237,0,0,96754,96.754,0,0
2001,KR,I4,947264.513,947.265,8040544,8040.544,1915.500,1.916,4821302.862,4821.303,0,0
2001,KR,I5,947264.513,947.265,8040544,8040.544,1915.500,1.916,4821302.862,4821.303,0,0
2001,KR,IW,48,0.048,83848,83.848,0,0,51097,51.097,0,0
2001,KR,LN,440503,440.503,3785740,3785.740,45,0.045,2596547,2596.547,0,0
2001,KR,PF,102,0.102,1784,1.784,0,0,837,0.837,0,0
2001,KR,PW,0,0,4754,4.754,0,0,1644,1.644,0,0
2001,KR,PX,113644,113.644,456971,456.971,0,0,340579,340.579,0,0
2001,KR,SB,300,0.300,140,0.140,0,0,315,0.315,0,0
2001,KR,TV,81418,81.418,223753,223.753,0,0,165442,165.442,0,0
2001,NC,I7,1057.424,1.057,95.864,0.096,0,0,277.767,0.278,0,0
2001,NC,MA,3934.762,3.935,1288.841,1.289,0,0,277.767,0.278,0,0
2001,NC,NC,1015007.814,1015.008,126615.295,126.615,0,0,569444.461,569.444,0,0
2001,NR,NR,2000,2,6000,6,0,0,5000,5,0,0
2001,NZ,I7,21149.769,21.150,6484.121,6.484,178.191,0.178,1368.655,1.369,0,0
2001,NZ,NZ,2592850.231,2592.850,474515.880,474.516,5821.809,5.822,129631.345,129.631,0,0
2001,PF,PF,4261000,4261,745000,745,91000,91,967000,967,0,0
2001,PG,I1,0,0,1569.293,1.569,0,0,329.802,0.330,0,0
2001,PG,PG,124000,124,238430.707,238.431,1000,1,1811670.198,1811.670,0,0
2001,PH,PH,0,0,59000,59,0,0,484000,484,0,0
2001,PW,PW,0,0,21000,21,0,0,41000,41,0,0
2001,SB,I2,25.317,0.025,200.184,0.200,0,0,0,0,0,0
2001,SB,SB,53974.683,53.975,186799.817,186.800,0,0,159000,159,0,0
2001,TO,H4,87.555,0.088,186.617,0.187,0,0,0,0,0,0
2001,TO,I7,194073.575,194.074,5015.700,5.016,1755.736,1.756,8202.937,8.203,0,0
2001,TO,TO,1073838.869,1073.839,185797.681,185.798,13244.264,13.244,250797.063,250.797,0,0
2001,TW,FJ,544659,544.659,45611,45.611,1136,1.136,122159,122.159,0,0
2001,TW,FM,21690,21.690,622616,622.616,0,0,490905,490.905,0,0
2001,TW,GL,0,0,6367,6.367,0,0,5128,5.128,0,0
2001,TW,H4,0,0,0,0,0,0,50,0.050,0,0
2001,TW,H5,0,0,1440,1.440,0,0,2270,2.270,0,0
2001,TW,I1,120,0.120,3432114.616,3432.115,0,0,4080494.650,4080.495,0,0
2001,TW,I2,13941,13.941,185435,185.435,0,0,158901,158.901,0,0
2001,TW,I3,0,0,1470906.264,1470.906,0,0,1748783.421,1748.783,0,0
2001,TW,I4,0,0,1530228.984,1530.229,137437,137.437,1111194.525,1111.195,0,0
2001,TW,I5,0,0,1533058.984,1533.059,137437,137.437,1115379.525,1115.380,0,0
2001,TW,I6,1657573.400,1657.573,987600,987.600,1153200,1153.200,3822600,3822.600,0,0
2001,TW,I7,11174160.600,11174.161,0,0,0,0,0,0,0,0
2001,TW,I8,32075,32.075,1272,1.272,0,0,1395,1.395,0,0
2001,TW,I9,115778,115.778,2625,2.625,0,0,3054,3.054,0,0
2001,TW,ID,0,0,11200,11.200,0,0,50674,50.674,0,0
2001,TW,LN,0,0,1237,1.237,0,0,8143,8.143,0,0
2001,TW,MH,152,0.152,500,0.500,0,0,360,0.360,0,0
2001,TW,PH,0,0,660915,660.915,768800,768.800,2556440,2556.440,0,0
2001,TW,PW,0,0,239435,239.435,0,0,504217,504.217,0,0
2001,TW,PX,0,0,450,0.450,0,0,580,0.580,0,0
2001,TW,SB,63151,63.151,28159,28.159,0,0,35460,35.460,0,0
2001,TW,TV,0,0,270,0.270,0,0,180,0.180,0,0
2001,TW,TW,416000,416,1646000,1646,1922000,1922,6371000,6371,0,0
2001,TW,VU,965187,965.187,27559,27.559,0,0,136632,136.632,0,0
2001,US,AS,3217078.477,3217.078,74832.179,74.832,63580.403,63.580,187144.467,187.144,0,0
2001,US,CK,7262.320,7.262,167.821,0.168,281.400,0.281,806.518,0.807,0,0
2001,US,H5,8187.217,8.187,0,0,133.189,0.133,0,0,0,0
2001,US,HW,260502.365,260.502,1085748.398,1085.748,67488.080,67.488,186309.152,186.309,0,0
2001,US,I5,627835.493,627.835,580087.799,580.088,86252.204,86.252,260882.872,260.883,0,0
2001,US,I6,63914.335,63.914,517772.385,517.772,16188.851,16.189,20916.453,20.916,0,0
2001,US,I7,105.008,0.105,0,0,0,0,49.015,0.049,0,0
2001,US,IW,366.978,0.367,0,0,5.007,0.005,0,0,0,0
2001,US,JT,339940.988,339.941,88467.656,88.468,26962.158,26.962,59283.062,59.283,0,0
2001,US,LN,579.186,0.579,42447.748,42.448,4661.393,4.661,160593.908,160.594,0,0
2001,US,PY,227.646,0.228,103476.013,103.476,9447.316,9.447,328014.554,328.015,0,0
2001,VN,VN,11000,11,1450000,1450,0,0,8292000,8292,0,0
2001,VU,FJ,187171.333,187.171,9126.477,9.126,0,0,28085.599,28.086,0,0
2001,VU,I2,19926.495,19.926,3022.422,3.022,0,0,8971.504,8.972,0,0
2001,VU,I5,56404.041,56.404,877.597,0.878,0,0,536.407,0.536,0,0
2001,VU,I7,192740.549,192.741,282.840,0.283,0,0,370.571,0.371,0,0
2001,VU,I8,5345.311,5.345,209.354,0.209,0,0,116.017,0.116,0,0
2001,VU,I9,1682.544,1.683,0,0,0,0,23.203,0.023,0,0
2001,VU,VU,191729.733,191.730,3481.310,3.481,0,0,10896.699,10.897,0,0
2001,WS,WS,4820000,4820,185000,185,389000,389,470000,470,0,0
2002,AU,AU,503435.456,503.435,936428.679,936.429,7968.739,7.969,3395354.340,3395.354,0,0
2002,AU,I7,48419.010,48.419,62347.506,62.348,31.261,0.031,133123.396,133.123,0,0
2002,AU,NF,1145.534,1.146,3223.815,3.224,0,0,2522.264,2.522,0,0
2002,BZ,FM,0,0,291916.501,291.917,0,0,206189.842,206.190,0,0
2002,BZ,H4,693.893,0.694,20228.552,20.229,0,0,28409.090,28.409,0,0
2002,BZ,H5,78170.992,78.171,200278.817,200.279,0,0,147192.516,147.193,0,0
2002,BZ,I1,0,0,8062.754,8.063,0,0,6016.046,6.016,0,0
2002,BZ,I2,9394.043,9.394,155655.950,155.656,0,0,265748.666,265.749,0,0
2002,BZ,I5,10196.225,10.196,627.099,0.627,0,0,200.534,0.201,0,0
2002,BZ,I6,381388.018,381.388,61312.772,61.313,0,0,12473.266,12.473,0,0
2002,BZ,I7,1126023.443,1126.023,57093.263,57.093,0,0,39812.832,39.813,0,0
2002,BZ,I9,242265.111,242.265,16824.283,16.824,0,0,12526.740,12.527,0,0
2002,BZ,IW,4868.276,4.868,0,0,0,0,1430.482,1.430,0,0
2002,CK,CK,489530.845,489.531,56000,56,15984.610,15.985,41897.095,41.897,0,0
2002,CK,I7,469.155,0.469,0,0,15.390,0.015,102.905,0.103,0,0
2002,CN,FJ,77497,77.497,10306,10.306,419,0.419,31237,31.237,0,0
2002,CN,FM,1865,1.865,385122,385.122,0,0,117296,117.296,0,0
2002,CN,H5,102720,102.720,19616,19.616,0,0,12781,12.781,0,0
2002,CN,I1,0,0,33155,33.155,0,0,10480,10.480,0,0
2002,CN,I2,29221,29.221,17837,17.837,27,0.027,20889,20.889,0,0
2002,CN,I4,0,0,630452,630.452,0,0,714068,714.068,0,0
2002,CN,I5,0,0,630452,630.452,0,0,714068,714.068,0,0
2002,CN,I6,210482,210.482,29641,29.641,0,0,538,0.538,0,0
2002,CN,I7,2279013.029,2279.013,0,0,0,0,0,0,0,0
2002,CN,I8,81632,81.632,5027,5.027,0,0,23715,23.715,0,0
2002,CN,I9,1500,1.500,30,0.030,0,0,44,0.044,0,0
2002,CN,MH,3095,3.095,389565,389.565,0,0,88959,88.959,0,0
2002,CN,PW,644,0.644,152199,152.199,0,0,74068,74.068,0,0
2002,CN,SB,16943,16.943,2165,2.165,0,0,6224,6.224,0,0
2002,CN,VU,115388,115.388,6433,6.433,0,0,29633,29.633,0,0
2002,FJ,FJ,6265340.313,6265.340,596042.254,596.042,65533.661,65.534,1505780.018,1505.780,0,0
2002,FJ,I2,232232.471,232.232,101404.819,101.405,2481.458,2.481,95628.002,95.628,0,0
2002,FJ,I7,115689.653,115.690,2465.631,2.466,6590.274,6.590,5425.205,5.425,0,0
2002,FJ,I8,361576.356,361.576,20880.143,20.880,261.654,0.262,78241.389,78.241,0,0
2002,FJ,SB,161776.952,161.777,26461.015,26.461,0,0,43816.686,43.817,0,0
2002,FJ,VU,889384.335,889.384,105746.129,105.746,132.955,0.133,298108.701,298.109,0,0
2002,FM,FM,0,0,518675.705,518.676,0,0,115577.281,115.577,0,0
2002,FM,MH,0,0,240324.295,240.324,0,0,48422.719,48.423,0,0
2002,ID,ID,0,0,4060000,4060,0,0,18059000,18059,0,0
2002,JP,FM,3068.028,3.068,939520.054,939.520,0,0,575659.951,575.660,0,0
2002,JP,GL,35288.045,35.288,1753953.981,1753.954,0,0,948483.958,948.484,0,0
2002,JP,H5,9278.140,9.278,45369.606,45.370,0,0,21000.475,21,0,0
2002,JP,I1,219.934,0.220,137551.253,137.551,0,0,134396.938,134.397,0,0
2002,JP,I2,248731.491,248.731,1772354.279,1772.354,0,0,3375905.252,3375.905,0,0
2002,JP,I3,1479501.136,1479.501,319152.317,319.152,0,0,667587.984,667.588,0,0
2002,JP,I4,346132.087,346.132,6651159.860,6651.160,0,0,2390075.426,2390.075,0,0
2002,JP,I5,90092.170,90.092,4964416.778,4964.417,0,0,1389811.447,1389.811,0,0
2002,JP,I6,4455438.047,4455.438,3896839.214,3896.839,0,0,557776.044,557.776,0,0
2002,JP,I7,2117523.184,2117.523,726542.998,726.543,0,0,784137.112,784.137,0,0
2002,JP,ID,0,0,1739.941,1.740,0,0,815.031,0.815,0,0
2002,JP,JP,17671917.663,17671.918,6805011.711,6805.012,19000,19,4022633.298,4022.633,0,0
2002,JP,LN,969.979,0.970,238864.022,238.864,0,0,67090.950,67.091,0,0
2002,JP,MH,13279.992,13.280,1150625.098,1150.625,0,0,321648.018,321.648,0,0
2002,JP,PH,0,0,100.089,0.100,0,0,0,0,0,0
2002,JP,PW,3267.995,3.268,28388.044,28.388,0,0,5209.955,5.210,0,0
2002,JP,PX,7068.039,7.068,16239.982,16.240,0,0,6358.052,6.358,0,0
2002,JP,SB,127650.994,127.651,124975.914,124.976,0,0,540928.976,540.929,0,0
2002,JP,TV,1572.980,1.573,1195.087,1.195,0,0,481.016,0.481,0,0
2002,KR,GL,43008,43.008,1059316,1059.316,0,0,752831,752.831,0,0
2002,KR,H4,23644,23.644,106274,106.274,0,0,90224,90.224,0,0
2002,KR,H5,34426,34.426,117813,117.813,0,0,76830,76.830,0,0
2002,KR,I2,58881,58.881,211761,211.761,0,0,282028,282.028,0,0
2002,KR,I4,1564191.522,1564.192,11226623.857,11226.624,5000,5,5820232,5820.232,0,0
2002,KR,I5,1564191.522,1564.192,11226623.857,11226.624,5000,5,5820232,5820.232,0,0
2002,KR,I7,156170,156.170,1060,1.060,0,0,667,0.667,0,0
2002,KR,IW,0,0,7535,7.535,0,0,3100,3.100,0,0
2002,KR,LN,498359,498.359,3247189,3247.189,0,0,1293255,1293.255,0,0
2002,KR,MH,339,0.339,4967,4.967,0,0,3559,3.559,0,0
2002,KR,PX,150438,150.438,863001,863.001,0,0,603709,603.709,0,0
2002,KR,SB,75650,75.650,41122,41.122,0,0,157479,157.479,0,0
2002,KR,TV,184031,184.031,405786,405.786,0,0,450076,450.076,0,0
2002,KR,VU,61671,61.671,13928,13.928,0,0,142778,142.778,0,0
2002,NC,I7,3928.811,3.929,67.881,0.068,0,0,479.965,0.480,0,0
2002,NC,MA,1268.720,1.269,678.805,0.679,0,0,0,0,0,0
2002,NC,NC,1159802.469,1159.802,188253.314,188.253,0,0,571520.035,571.520,0,0
2002,NR,NR,2000,2,3000,3,0,0,2000,2,0,0
2002,NZ,I7,10824.394,10.824,1537.722,1.538,101.276,0.101,0,0,0,0
2002,NZ,I8,12046.045,12.046,1120.195,1.120,0,0,1173.316,1.173,0,0
2002,NZ,NZ,2522129.561,2522.130,198342.081,198.342,6898.724,6.899,25826.684,25.827,0,0
2002,PF,I5,2313.999,2.314,389.076,0.389,497.280,0.497,62.189,0.062,0,0
2002,PF,PF,4554686.001,4554.686,648610.925,648.611,91502.720,91.503,506937.811,506.938,0,0
2002,PG,PG,142000,142,318000,318,0,0,1738000,1738,0,0
2002,PH,PH,0,0,59000,59,0,0,484000,484,0,0
2002,PW,PW,0,0,1000,1,0,0,3000,3,0,0
2002,SB,SB,121000,121,401000,401,0,0,401000,401,0,0
2002,TO,H4,20694.390,20.694,20619.244,20.619,16.022,0.016,4967.818,4.968,0,0
2002,TO,H5,12015.749,12.016,12088.289,12.088,51.499,0.051,8835.425,8.835,0,0
2002,TO,I2,7751.864,7.752,2198.233,2.198,66.377,0.066,7797.314,7.797,0,0
2002,TO,I7,219979.815,219.980,4275.451,4.275,742.733,0.743,2693.152,2.693,0,0
2002,TO,I8,4759.603,4.760,186.179,0.186,24.033,0.024,1822.432,1.822,0,0
2002,TO,I9,78654.966,78.655,11241.178,11.241,37.766,0.038,10827.952,10.828,0,0
2002,TO,TO,845143.626,845.144,164391.425,164.391,4061.570,4.062,226055.911,226.056,0,0
2002,TW,CK,11078,11.078,265,0.265,0,0,232,0.232,0,0
2002,TW,FJ,377987,377.987,55057,55.057,1550,1.550,89535,89.535,0,0
2002,TW,FM,49,0.049,382681,382.681,0,0,195789,195.789,0,0
2002,TW,GL,160,0.160,790,0.790,0,0,3010,3.010,0,0
2002,TW,H4,4431,4.431,1977,1.977,0,0,1685,1.685,0,0
2002,TW,H5,92553,92.553,27268,27.268,0,0,13817,13.817,0,0
2002,TW,I1,0,0,3591128.881,3591.129,0,0,4984057.455,4984.057,0,0
2002,TW,I2,63235,63.235,20069,20.069,0,0,33155,33.155,0,0
2002,TW,I3,250,0.250,1539055.235,1539.055,0,0,2136024.624,2136.025,0,0
2002,TW,I4,0,0,4224023.544,4224.024,71222.500,71.223,2254697,2254.697,0,0
2002,TW,I5,0,0,4209037.544,4209.038,71222.500,71.223,2252289,2252.289,0,0
2002,TW,I6,1321271.850,1321.272,645000,645,769500,769.500,2743500,2743.500,0,0
2002,TW,I7,13571592.319,13571.592,0,0,0,0,0,0,0,0
2002,TW,I8,77835,77.835,4537,4.537,0,0,14862,14.862,0,0
2002,TW,I9,623946,623.946,11566,11.566,0,0,8478,8.478,0,0
2002,TW,ID,15,0.015,19141,19.141,0,0,138557,138.557,0,0
2002,TW,LN,22448,22.448,108008,108.008,0,0,19333,19.333,0,0
2002,TW,MH,550,0.550,11744,11.744,0,0,3609,3.609,0,0
2002,TW,NU,34320,34.320,877,0.877,0,0,2493,2.493,0,0
2002,TW,PH,0,0,430735,430.735,513000,513,1830895,1830.895,0,0
2002,TW,PW,0,0,170715,170.715,0,0,375783,375.783,0,0
2002,TW,PX,0,0,24901,24.901,0,0,2150,2.150,0,0
2002,TW,SB,273761,273.761,55665,55.665,5,0.005,119467,119.467,0,0
2002,TW,TW,455000,455,1075000,1075,1282500,1282.500,4572500,4572.500,0,0
2002,TW,VU,1017574,1017.574,35759,35.759,0,0,197082,197.082,0,0
2002,US,AS,5333907.544,5333.908,181228.007,181.228,120940.671,120.941,458101.619,458.102,0,0
2002,US,CK,616709.033,616.709,14705.696,14.706,8055.102,8.055,26722.540,26.723,0,0
2002,US,HW,93838.820,93.839,1618541.919,1618.542,81625.472,81.625,125385.809,125.386,0,0
2002,US,I5,154403.834,154.404,700744.468,700.744,14018.199,14.018,119465.746,119.466,0,0
2002,US,I6,34842.859,34.843,1373914.015,1373.914,19784.976,19.785,23963.494,23.963,0,0
2002,US,I7,383.423,0.383,66.297,0.066,4.227,0.004,175.842,0.176,0,0
2002,US,JT,239147.911,239.148,208336.946,208.337,8559.353,8.559,49368.742,49.369,0,0
2002,US,PY,2766.577,2.767,494462.695,494.463,3011.999,3.012,253816.214,253.816,0,0
2002,VN,VN,11000,11,614000,614,0,0,9756000,9756,0,0
2002,VU,FJ,308854.256,308.854,59015.611,59.016,0,0,127185.837,127.186,0,0
2002,VU,H4,1634.749,1.635,612.125,0.612,0,0,645.211,0.645,0,0
2002,VU,H5,117852.137,117.852,16706.559,16.707,0,0,19060.549,19.061,0,0
2002,VU,I2,46113.010,46.113,36705.295,36.705,0,0,85342.796,85.343,0,0
2002,VU,I4,20630.054,20.630,5207.083,5.207,0,0,825.536,0.826,0,0
2002,VU,I5,141105.884,141.106,3672.746,3.673,0,0,6432.403,6.432,0,0
2002,VU,I6,1456113.046,1456.113,83327.409,83.327,0,0,2552.680,2.553,0,0
2002,VU,I7,3667191.188,3667.191,64389.818,64.390,0,0,50583,50.583,0,0
2002,VU,I8,66269.672,66.270,5108.416,5.108,135.593,0.136,26817.193,26.817,0,0
2002,VU,I9,17613.703,17.614,287.940,0.288,0,0,349.376,0.349,0,0
2002,VU,SB,307402.999,307.403,69602.940,69.603,1661.017,1.661,204236.654,204.237,0,0
2002,VU,VU,605219.370,605.219,51364.059,51.364,203.390,0.203,253968.772,253.969,0,0
2002,WS,CK,18475.625,18.476,0,0,0,0,548.869,0.549,0,0
2002,WS,WS,4204524.375,4204.524,137000,137,198000,198,368451.131,368.451,0,0
2003,AU,AU,388661.459,388.661,895716.424,895.716,2936.542,2.937,3307209.579,3307.210,0,0
2003,AU,I7,98773.872,98.774,119622.533,119.623,63.458,0.063,345684.992,345.685,0,0
2003,AU,NF,2564.670,2.565,8661.043,8.661,0,0,28105.429,28.105,0,0
2003,BZ,CK,69815.805,69.816,64985.694,64.986,0,0,39216.918,39.217,0,0
2003,BZ,H4,4738.626,4.739,104931.333,104.931,0,0,96915.854,96.916,0,0
2003,BZ,H5,13679.967,13.680,46888.415,46.888,0,0,63372.872,63.373,0,0
2003,BZ,I2,761.562,0.762,4425.612,4.426,0,0,7134.144,7.134,0,0
2003,BZ,I5,6572.022,6.572,64903.435,64.903,0,0,238221.914,238.222,0,0
2003,BZ,I6,86671.782,86.672,37280.403,37.280,0,0,23905.635,23.906,0,0
2003,BZ,I7,773158.096,773.158,74725.324,74.725,0,0,118777.196,118.777,0,0
2003,BZ,I9,6459.202,6.459,20729.616,20.730,0,0,26075.082,26.075,0,0
2003,BZ,MH,0,0,55887.694,55.888,0,0,29955.046,29.955,0,0
2003,BZ,SB,10142.927,10.143,307242.490,307.242,0,0,299425.339,299.425,0,0
2003,CK,CK,1343515.626,1343.516,201442.491,201.442,33847.315,33.847,176317.907,176.318,0,0
2003,CK,H5,2221.552,2.222,2085.306,2.085,152.686,0.153,393.768,0.394,0,0
2003,CK,I7,7904.511,7.905,182.092,0.182,0,0,1015.718,1.016,0,0
2003,CK,I9,4358.311,4.358,290.112,0.290,0,0,272.609,0.273,0,0
2003,CN,FJ,63259,63.259,6957,6.957,580,0.580,15179,15.179,0,0
2003,CN,FM,1175,1.175,381408,381.408,0,0,134861,134.861,0,0
2003,CN,H4,61859,61.859,14803,14.803,0,0,22648,22.648,0,0
2003,CN,H5,200669,200.669,48250,48.250,0,0,42242,42.242,0,0
2003,CN,I1,0,0,225,0.225,0,0,55,0.055,0,0
2003,CN,I2,213171,213.171,146960,146.960,0,0,104710,104.710,0,0
2003,CN,I4,0,0,3768781.045,3768.781,925.500,0.926,1302907.517,1302.908,0,0
2003,CN,I5,0,0,3768781.045,3768.781,925.500,0.926,1302907.517,1302.908,0,0
2003,CN,I6,216229,216.229,23518,23.518,0,0,3781,3.781,0,0
2003,CN,I7,4745402.938,4745.403,0,0,0,0,0,0,0,0
2003,CN,I8,332932,332.932,11526,11.526,145,0.145,37439,37.439,0,0
2003,CN,I9,33507,33.507,2681,2.681,0,0,3456,3.456,0,0
2003,CN,LN,43330,43.330,9666,9.666,0,0,9505,9.505,0,0
2003,CN,MH,2730,2.730,706644,706.644,0,0,299661,299.661,0,0
2003,CN,PW,110,0.110,39348,39.348,0,0,27675,27.675,0,0
2003,CN,PX,4308,4.308,16202,16.202,0,0,5721,5.721,0,0
2003,CN,SB,102329,102.329,2243,2.243,0,0,6275,6.275,0,0
2003,CN,VU,201989,201.989,17007,17.007,424,0.424,38977,38.977,0,0
2003,FJ,FJ,4325736.659,4325.737,552715.463,552.715,26131.318,26.131,1670739.735,1670.740,0,0
2003,FJ,H4,3004.726,3.005,3450.725,3.451,0,0,1952.862,1.953,0,0
2003,FJ,H5,22418.780,22.419,7083.534,7.084,0,0,5345.359,5.345,0,0
2003,FJ,I2,95380.982,95.381,88521.419,88.521,21.407,0.021,31956.569,31.957,0,0
2003,FJ,I7,592256.065,592.256,12003.571,12.004,4326.320,4.326,57996.720,57.997,0,0
2003,FJ,I8,580490.725,580.491,28464.375,28.464,488.076,0.488,81629.853,81.630,0,0
2003,FJ,MA,16807.187,16.807,158.055,0.158,267.585,0.268,1672.148,1.672,0,0
2003,FJ,SB,58685.572,58.686,32423.421,32.423,0,0,35823.748,35.824,0,0
2003,FJ,TV,30879.107,30.879,21916.979,21.917,0,0,9701.666,9.702,0,0
2003,FJ,VU,1155340.199,1155.340,142262.456,142.262,765.294,0.765,585181.338,585.181,0,0
2003,FM,FM,1000,1,438204.707,438.205,0,0,195001.275,195.001,0,0
2003,FM,I2,0,0,313.502,0.314,0,0,253.926,0.254,0,0
2003,FM,MH,0,0,217481.791,217.482,0,0,80744.799,80.745,0,0
2003,ID,ID,0,0,4141000,4141,0,0,18422000,18422,0,0
2003,JP,FM,64538.009,64.538,2557350.048,2557.350,0,0,2201025.966,2201.026,0,0
2003,JP,GL,35776.011,35.776,294921.959,294.922,0,0,148634.023,148.634,0,0
2003,JP,H5,6585.976,6.586,22627.991,22.628,0,0,17035.097,17.035,0,0
2003,JP,I1,780.939,0.781,96976.800,96.977,0,0,56239.802,56.240,0,0
2003,JP,I2,33976.768,33.977,465259.284,465.259,0,0,643542.467,643.542,0,0
2003,JP,I3,491655.971,491.656,444425.999,444.426,0,0,899439.280,899.439,0,0
2003,JP,I4,80831.663,80.832,4468675.070,4468.675,0,0,1993002.780,1993.003,0,0
2003,JP,I5,106684.491,106.684,2460818.605,2460.819,0,0,1007178.382,1007.178,0,0
2003,JP,I6,2470142.436,2470.142,4245332.388,4245.332,0,0,535561.043,535.561,0,0
2003,JP,I7,2761594.231,2761.594,724208.680,724.209,0,0,1168395.056,1168.395,0,0
2003,JP,JP,17107835.491,17107.835,8721827.553,8721.828,42000,42,6766325.053,6766.325,0,0
2003,JP,LN,444.027,0.444,2651.065,2.651,0,0,988.981,0.989,0,0
2003,JP,MH,17337.995,17.338,1315489.956,1315.490,0,0,509880.986,509.881,0,0
2003,JP,PW,2933.012,2.933,29412.988,29.413,0,0,13450.992,13.451,0,0
2003,JP,PX,3945.020,3.945,50863.928,50.864,0,0,32681.995,32.682,0,0
2003,JP,SB,196037.991,196.038,208388.984,208.389,0,0,807894.022,807.894,0,0
2003,JP,TV,2899.972,2.900,769.058,0.769,0,0,1723.971,1.724,0,0
2003,KI,GL,0,0,271.338,0.271,0,0,555.188,0.555,0,0
2003,KI,H4,0,0,8.077,0.008,0,0,13.311,0.013,0,0
2003,KI,I4,0,0,153.034,0.153,0,0,157.763,0.158,0,0
2003,KI,LN,0,0,94.624,0.095,0,0,389.715,0.390,0,0
2003,KI,PX,0,0,472.928,0.473,0,0,884.024,0.884,0,0
2003,KR,GL,59846,59.846,907432,907.432,47,0.047,772607,772.607,0,0
2003,KR,H4,10899,10.899,101453,101.453,30,0.030,80383,80.383,0,0
