FID,country,name,subcountry,id,Aire_CydEA,ORIG_FID,POINT_X,POINT_Y
12208,ID,Indonesia,ID,38,6995558.142,24,138.3881226,1.870483398
12209,ID,Indonesia,ID,38,6995558.142,24,138.4047241,1.866699219
12210,ID,Indonesia,ID,38,6995558.142,24,138.4146729,1.863891602
12211,ID,Indonesia,ID,38,6995558.142,24,138.4312744,1.860107422
12212,ID,Indonesia,ID,38,6995558.142,24,138.4411011,1.857299805
12213,ID,Indonesia,ID,38,6995558.142,24,138.4578857,1.853515625
12214,ID,Indonesia,ID,38,6995558.142,24,138.4677124,1.850524902
12215,ID,Indonesia,ID,38,6995558.142,24,138.484314,1.846923828
12216,ID,Indonesia,ID,38,6995558.142,24,138.4940796,1.84387207
12217,ID,Indonesia,ID,38,6995558.142,24,138.5106812,1.840087891
12218,ID,Indonesia,ID,38,6995558.142,24,138.5206909,1.837280273
12219,ID,Indonesia,ID,38,6995558.142,24,138.5372925,1.833679199
12220,ID,Indonesia,ID,38,6995558.142,24,138.5473022,1.830688477
12221,ID,Indonesia,ID,38,6995558.142,24,138.5639038,1.826904297
12222,ID,Indonesia,ID,38,6995558.142,24,138.5737305,1.82409668
12223,ID,Indonesia,ID,38,6995558.142,24,138.590271,1.8203125
12224,ID,Indonesia,ID,38,6995558.142,24,138.5947266,1.819091797
12225,ID,Indonesia,ID,38,6995558.142,24,138.5999146,1.81829834
12226,ID,Indonesia,ID,38,6995558.142,24,138.6268921,1.813903809
12227,ID,Indonesia,ID,38,6995558.142,24,138.6539307,1.809692383
12228,ID,Indonesia,ID,38,6995558.142,24,138.6809082,1.805297852
12229,ID,Indonesia,ID,38,6995558.142,24,138.7078857,1.80090332
12230,ID,Indonesia,ID,38,6995558.142,24,138.7349243,1.796691895
12231,ID,Indonesia,ID,38,6995558.142,24,138.7617188,1.792297363
12232,ID,Indonesia,ID,38,6995558.142,24,138.7886963,1.787902832
12233,ID,Indonesia,ID,38,6995558.142,24,138.8156738,1.783691406
12234,ID,Indonesia,ID,38,6995558.142,24,138.8427124,1.779296875
12235,ID,Indonesia,ID,38,6995558.142,24,138.8696899,1.774902344
12236,ID,Indonesia,ID,38,6995558.142,24,138.8967285,1.770507813
12237,ID,Indonesia,ID,38,6995558.142,24,138.9237061,1.766296387
12238,ID,Indonesia,ID,38,6995558.142,24,138.9505005,1.761901855
12239,ID,Indonesia,ID,38,6995558.142,24,138.977478,1.757507324
12240,ID,Indonesia,ID,38,6995558.142,24,139.0045166,1.753295898
12241,ID,Indonesia,ID,38,6995558.142,24,139.0314941,1.748901367
12242,ID,Indonesia,ID,38,6995558.142,24,139.0584717,1.744506836
12243,ID,Indonesia,ID,38,6995558.142,24,139.0855103,1.74029541
12244,ID,Indonesia,ID,38,6995558.142,24,139.1123047,1.735900879
12245,ID,Indonesia,ID,38,6995558.142,24,139.1392822,1.731506348
12246,ID,Indonesia,ID,38,6995558.142,24,139.1663208,1.727294922
12247,ID,Indonesia,ID,38,6995558.142,24,139.1932983,1.722900391
12248,ID,Indonesia,ID,38,6995558.142,24,139.2202759,1.718505859
12249,ID,Indonesia,ID,38,6995558.142,24,139.2473145,1.714294434
12250,ID,Indonesia,ID,38,6995558.142,24,139.274292,1.709899902
12251,ID,Indonesia,ID,38,6995558.142,24,139.3010864,1.705505371
12252,ID,Indonesia,ID,38,6995558.142,24,139.3276978,1.701293945
12253,ID,Indonesia,ID,38,6995558.142,24,139.5316772,1.655517578
12254,ID,Indonesia,ID,38,6995558.142,24,139.7322998,1.596923828
12255,ID,Indonesia,ID,38,6995558.142,24,139.928894,1.525878906
12256,ID,Indonesia,ID,38,6995558.142,24,139.932312,1.524475098
12257,ID,Indonesia,ID,38,6995558.142,24,139.9541016,1.516479492
12258,ID,Indonesia,ID,38,6995558.142,24,140.145874,1.433105469
12259,ID,Indonesia,ID,38,6995558.142,24,140.3320923,1.337890625
12260,ID,Indonesia,ID,38,6995558.142,24,140.3565063,1.325500488
12261,ID,Indonesia,ID,38,6995558.142,24,140.3806763,1.313110352
12262,ID,Indonesia,ID,38,6995558.142,24,140.4050903,1.300720215
12263,ID,Indonesia,ID,38,6995558.142,24,140.4295044,1.288085938
12264,ID,Indonesia,ID,38,6995558.142,24,140.4536743,1.275695801
12265,ID,Indonesia,ID,38,6995558.142,24,140.4780884,1.263305664
12266,ID,Indonesia,ID,38,6995558.142,24,140.5023193,1.250915527
12267,ID,Indonesia,ID,38,6995558.142,24,140.5266724,1.238525391
12268,ID,Indonesia,ID,38,6995558.142,24,140.5510864,1.226074219
12269,ID,Indonesia,ID,38,6995558.142,24,140.5753174,1.213500977
12270,ID,Indonesia,ID,38,6995558.142,24,140.5996704,1.20111084
12271,ID,Indonesia,ID,38,6995558.142,24,140.6239014,1.188720703
12272,ID,Indonesia,ID,38,6995558.142,24,140.6483154,1.176330566
12273,ID,Indonesia,ID,38,6995558.142,24,140.6724854,1.163879395
12274,ID,Indonesia,ID,38,6995558.142,24,140.6968994,1.151306152
12275,ID,Indonesia,ID,38,6995558.142,24,140.7213135,1.138916016
12276,ID,Indonesia,ID,38,6995558.142,24,140.7454834,1.126525879
12277,ID,Indonesia,ID,38,6995558.142,24,140.7698975,1.114074707
12278,ID,Indonesia,ID,38,6995558.142,24,140.7808838,1.108276367
12279,ID,Indonesia,ID,38,6995558.142,24,140.7944946,1.102294922
12280,ID,Indonesia,ID,38,6995558.142,24,140.8015137,1.099487305
12281,ID,Indonesia,ID,38,6995558.142,24,140.8095093,1.034118652
12282,ID,Indonesia,ID,38,6995558.142,24,140.8161011,0.784301758
12283,ID,Indonesia,ID,38,6995558.142,24,141.0928955,-0.113098145
12284,ID,Indonesia,ID,38,6995558.142,24,141.3422852,-0.921203613
12285,ID,Indonesia,ID,38,6995558.142,24,141.395874,-1.065307617
12286,ID,Indonesia,ID,38,6995558.142,24,141.0266724,-2.137390137
12287,ID,Indonesia,ID,38,6995558.142,24,141.0250854,-2.142089844
12288,ID,Indonesia,ID,38,6995558.142,24,141.024292,-2.154907227
12289,ID,Indonesia,ID,38,6995558.142,24,140.998291,-2.605407715
12290,ID,Indonesia,ID,38,6995558.142,24,140.998291,-2.646911621
12291,ID,Indonesia,ID,38,6995558.142,24,140.9993286,-6.197998047
12292,ID,Indonesia,ID,38,6995558.142,24,140.8001099,-6.700012207
12293,ID,Indonesia,ID,38,6995558.142,24,141.0333252,-7.099975586
12294,ID,Indonesia,ID,38,6995558.142,24,141.0333252,-9.133300781
12295,ID,Indonesia,ID,38,6995558.142,24,141.0040894,-9.16027832
12296,ID,Indonesia,ID,38,6995558.142,24,139.7927246,-10.28369141
12297,ID,Indonesia,ID,38,6995558.142,24,139.2009277,-10.83239746
12298,ID,Indonesia,ID,38,6995558.142,24,138.6333008,-10.4006958
12299,ID,Indonesia,ID,38,6995558.142,24,138.227478,-10.15612793
12300,ID,Indonesia,ID,38,6995558.142,24,138.2166748,-10.1506958
12301,ID,Indonesia,ID,38,6995558.142,24,137.7769165,-9.959411621
12302,ID,Indonesia,ID,38,6995558.142,24,137.7540894,-9.949584961
12303,ID,Indonesia,ID,38,6995558.142,24,135.4910889,-9.135192871
12304,ID,Indonesia,ID,38,6995558.142,24,135.2310791,-9.283874512
12305,ID,Indonesia,ID,38,6995558.142,24,135.0579224,-9.36907959
12306,ID,Indonesia,ID,38,6995558.142,24,134.8383179,-9.418701172
12307,ID,Indonesia,ID,38,6995558.142,24,133.8292847,-9.045410156
12308,ID,Indonesia,ID,38,6995558.142,24,133.3909302,-8.883728027
12309,ID,Indonesia,ID,38,6995558.142,24,132.7667236,-9.100708008
12310,ID,Indonesia,ID,38,6995558.142,24,132.506897,-9.270019531
12311,ID,Indonesia,ID,38,6995558.142,24,132.2000732,-9.384094238
12312,ID,Indonesia,ID,38,6995558.142,24,131.9688721,-9.515808105
12313,ID,Indonesia,ID,38,6995558.142,24,131.868103,-9.553405762
12314,ID,Indonesia,ID,38,6995558.142,24,131.5255127,-9.668395996
12315,ID,Indonesia,ID,38,6995558.142,24,131.4666748,-9.700805664
12316,ID,Indonesia,ID,38,6995558.142,24,130.916687,-9.784118652
12317,ID,Indonesia,ID,38,6995558.142,24,130.7166748,-9.750793457
12318,ID,Indonesia,ID,38,6995558.142,24,130.1000977,-9.650695801
12319,ID,Indonesia,ID,38,6995558.142,24,129.5001221,-9.750793457
12320,ID,Indonesia,ID,38,6995558.142,24,129.0228882,-9.989501953
12321,ID,Indonesia,ID,38,6995558.142,24,128.3001099,-10.43408203
12322,ID,Indonesia,ID,38,6995558.142,24,128.2017212,-10.46588135
12323,ID,Indonesia,ID,38,6995558.142,24,127.9796753,-9.499084473
12324,ID,Indonesia,ID,38,6995558.142,24,127.9666748,-9.441223145
12325,ID,Indonesia,ID,38,6995558.142,24,127.8192749,-8.793823242
12326,ID,Indonesia,ID,38,6995558.142,24,127.5864868,-8.474975586
12327,ID,Indonesia,ID,38,6995558.142,24,127.4866943,-8.341918945
12328,ID,Indonesia,ID,38,6995558.142,24,127.3925171,-8.231018066
12329,ID,Indonesia,ID,38,6995558.142,24,127.2288818,-8.228210449
12330,ID,Indonesia,ID,38,6995558.142,24,127.0568848,-8.203308105
12331,ID,Indonesia,ID,38,6995558.142,24,126.876709,-8.122802734
12332,ID,Indonesia,ID,38,6995558.142,24,126.7603149,-8.158874512
12333,ID,Indonesia,ID,38,6995558.142,24,126.588501,-8.194885254
12334,ID,Indonesia,ID,38,6995558.142,24,126.4331055,-8.197692871
12335,ID,Indonesia,ID,38,6995558.142,24,126.3139038,-8.194885254
12336,ID,Indonesia,ID,38,6995558.142,24,126.1781006,-8.194885254
12337,ID,Indonesia,ID,38,6995558.142,24,126.0811157,-8.211608887
12338,ID,Indonesia,ID,38,6995558.142,24,125.9813232,-8.231018066
12339,ID,Indonesia,ID,38,6995558.142,24,125.8452759,-8.247619629
12340,ID,Indonesia,ID,38,6995558.142,24,125.7843018,-8.161682129
12341,ID,Indonesia,ID,38,6995558.142,24,125.6984863,-8.103393555
12342,ID,Indonesia,ID,38,6995558.142,24,125.6079102,-8.033203125
12343,ID,Indonesia,ID,38,6995558.142,24,125.5338745,-7.992492676
12344,ID,Indonesia,ID,38,6995558.142,24,125.4525146,-7.974121094
12345,ID,Indonesia,ID,38,6995558.142,24,125.3787231,-7.981506348
12346,ID,Indonesia,ID,38,6995558.142,24,125.3491211,-8.003601074
12347,ID,Indonesia,ID,38,6995558.142,24,125.3306885,-8.062805176
12348,ID,Indonesia,ID,38,6995558.142,24,125.3306885,-8.125610352
12349,ID,Indonesia,ID,38,6995558.142,24,125.3380737,-8.225402832
12350,ID,Indonesia,ID,38,6995558.142,24,125.3306885,-8.288208008
12351,ID,Indonesia,ID,38,6995558.142,24,125.3120728,-8.41027832
12352,ID,Indonesia,ID,38,6995558.142,24,125.2382813,-8.443481445
12353,ID,Indonesia,ID,38,6995558.142,24,125.1347046,-8.487915039
12354,ID,Indonesia,ID,38,6995558.142,24,125.0164795,-8.536010742
12355,ID,Indonesia,ID,38,6995558.142,24,124.9534912,-8.576599121
12356,ID,Indonesia,ID,38,6995558.142,24,124.890686,-8.628417969
12357,ID,Indonesia,ID,38,6995558.142,24,124.8463135,-8.676391602
12358,ID,Indonesia,ID,38,6995558.142,24,124.8204956,-8.709716797
12359,ID,Indonesia,ID,38,6995558.142,24,124.8353271,-8.7578125
12360,ID,Indonesia,ID,38,6995558.142,24,124.8723145,-8.813110352
12361,ID,Indonesia,ID,38,6995558.142,24,124.9238892,-8.879699707
12362,ID,Indonesia,ID,38,6995558.142,24,124.9678955,-8.936889648
12363,ID,Indonesia,ID,38,6995558.142,24,124.9786987,-8.947509766
12364,ID,Indonesia,ID,38,6995558.142,24,125.0977173,-9.46270752
12365,ID,Indonesia,ID,38,6995558.142,24,125.0986938,-9.46697998
12366,ID,Indonesia,ID,38,6995558.142,24,126.0003052,-10.46588135
12367,ID,Indonesia,ID,38,6995558.142,24,126.5319214,-11.33227539
12368,ID,Indonesia,ID,38,6995558.142,24,126.5167236,-11.33410645
12369,ID,Indonesia,ID,38,6995558.142,24,126.4666748,-11.35070801
12370,ID,Indonesia,ID,38,6995558.142,24,126.2000732,-11.43408203
12371,ID,Indonesia,ID,38,6995558.142,24,125.3494873,-11.78552246
12372,ID,Indonesia,ID,38,6995558.142,24,125.3361206,-11.78131104
12373,ID,Indonesia,ID,38,6995558.142,24,124.968689,-11.6685791
12374,ID,Indonesia,ID,38,6995558.142,24,124.5858765,-11.53369141
12375,ID,Indonesia,ID,38,6995558.142,24,124.4589233,-11.51849365
12376,ID,Indonesia,ID,38,6995558.142,24,124.4500732,-11.51739502
12377,ID,Indonesia,ID,38,6995558.142,24,123.9932861,-11.56738281
12378,ID,Indonesia,ID,38,6995558.142,24,123.9807129,-11.56390381
12379,ID,Indonesia,ID,38,6995558.142,24,123.946106,-11.55432129
12380,ID,Indonesia,ID,38,6995558.142,24,123.9332886,-11.55078125
12381,ID,Indonesia,ID,38,6995558.142,24,123.3666992,-11.51739502
12382,ID,Indonesia,ID,38,6995558.142,24,123.2332764,-11.55078125
12383,ID,Indonesia,ID,38,6995558.142,24,122.7166748,-11.61730957
12384,ID,Indonesia,ID,38,6995558.142,24,122.0562744,-11.66351318
12385,ID,Indonesia,ID,38,6995558.142,24,122.031311,-11.6652832
12386,ID,Indonesia,ID,38,6995558.142,24,122.0001221,-11.66748047
12387,ID,Indonesia,ID,38,6995558.142,24,121.9332886,-11.71740723
12388,ID,Indonesia,ID,38,6995558.142,24,121.333313,-12.4006958
12389,ID,Indonesia,ID,38,6995558.142,24,120.2667236,-12.58410645
12390,ID,Indonesia,ID,38,6995558.142,24,119.8500977,-12.63409424
12391,ID,Indonesia,ID,38,6995558.142,24,119.4440918,-12.81292725
12392,ID,Indonesia,ID,38,6995558.142,24,119.3103027,-12.87182617
12393,ID,Indonesia,ID,38,6995558.142,24,118.4512939,-13.25
12394,ID,Indonesia,ID,38,6995558.142,24,117.9976807,-12.92382813
12395,ID,Indonesia,ID,38,6995558.142,24,117.9746704,-12.90228271
12396,ID,Indonesia,ID,38,6995558.142,24,117.9298706,-12.87268066
12397,ID,Indonesia,ID,38,6995558.142,24,117.8563232,-12.80352783
12398,ID,Indonesia,ID,38,6995558.142,24,117.7974854,-12.76470947
12399,ID,Indonesia,ID,38,6995558.142,24,117.5670776,-12.66351318
12400,ID,Indonesia,ID,38,6995558.142,24,117.5432739,-12.64788818
12401,ID,Indonesia,ID,38,6995558.142,24,117.5004883,-12.62908936
12402,ID,Indonesia,ID,38,6995558.142,24,117.4666748,-12.60668945
12403,ID,Indonesia,ID,38,6995558.142,24,117.4058838,-12.57989502
12404,ID,Indonesia,ID,38,6995558.142,24,117.1903076,-12.43701172
12405,ID,Indonesia,ID,38,6995558.142,24,117.1015015,-12.44567871
12406,ID,Indonesia,ID,38,6995558.142,24,116.5092773,-12.40148926
12407,ID,Indonesia,ID,38,6995558.142,24,116.3762817,-12.36810303
12408,ID,Indonesia,ID,38,6995558.142,24,116.3045044,-12.36260986
12409,ID,Indonesia,ID,38,6995558.142,24,116.1287231,-12.31842041
12410,ID,Indonesia,ID,38,6995558.142,24,116.0328979,-12.31109619
12411,ID,Indonesia,ID,38,6995558.142,24,115.8577271,-12.26702881
12412,ID,Indonesia,ID,38,6995558.142,24,115.7612915,-12.25958252
12413,ID,Indonesia,ID,38,6995558.142,24,115.586731,-12.21557617
12414,ID,Indonesia,ID,38,6995558.142,24,115.489502,-12.20800781
12415,ID,Indonesia,ID,38,6995558.142,24,115.4746704,-12.20428467
12416,ID,Indonesia,ID,38,6995558.142,24,115.4663086,-12.20361328
12417,ID,Indonesia,ID,38,6995558.142,24,115.3457031,-12.1730957
12418,ID,Indonesia,ID,38,6995558.142,24,115.2720947,-12.17999268
12419,ID,Indonesia,ID,38,6995558.142,24,115.2539063,-12.17858887
12420,ID,Indonesia,ID,38,6995558.142,24,115.1848755,-12.18518066
12421,ID,Indonesia,ID,38,6995558.142,24,114.593689,-12.13909912
12422,ID,Indonesia,ID,38,6995558.142,24,114.5473022,-12.12731934
12423,ID,Indonesia,ID,38,6995558.142,24,114.4061279,-12.11621094
12424,ID,Indonesia,ID,38,6995558.142,24,114.338501,-12.09887695
12425,ID,Indonesia,ID,38,6995558.142,24,114.1317139,-12.08258057
12426,ID,Indonesia,ID,38,6995558.142,24,114.0916748,-12.0723877
12427,ID,Indonesia,ID,38,6995558.142,24,113.9683228,-12.06262207
12428,ID,Indonesia,ID,38,6995558.142,24,113.9016724,-12.04559326
12429,ID,Indonesia,ID,38,6995558.142,24,113.8582764,-12.04211426
12430,ID,Indonesia,ID,38,6995558.142,24,113.8220825,-12.03277588
12431,ID,Indonesia,ID,38,6995558.142,24,113.7985229,-12.03100586
12432,ID,Indonesia,ID,38,6995558.142,24,113.2250977,-11.88360596
12433,ID,Indonesia,ID,38,6995558.142,24,113.2202759,-11.88140869
12434,ID,Indonesia,ID,38,6995558.142,24,113.1282959,-11.85772705
12435,ID,Indonesia,ID,38,6995558.142,24,113.0518799,-11.85150146
12436,ID,Indonesia,ID,38,6995558.142,24,112.8640747,-11.80310059
12437,ID,Indonesia,ID,38,6995558.142,24,112.8521118,-11.80212402
12438,ID,Indonesia,ID,38,6995558.142,24,112.8198853,-11.80499268
12439,ID,Indonesia,ID,38,6995558.142,24,112.5767212,-11.78521729
12440,ID,Indonesia,ID,38,6995558.142,24,112.5438843,-11.78820801
12441,ID,Indonesia,ID,38,6995558.142,24,112.3013306,-11.76831055
12442,ID,Indonesia,ID,38,6995558.142,24,112.2678833,-11.77130127
12443,ID,Indonesia,ID,38,6995558.142,24,112.0258789,-11.75140381
12444,ID,Indonesia,ID,38,6995558.142,24,111.9921265,-11.75439453
12445,ID,Indonesia,ID,38,6995558.142,24,111.7556763,-11.73492432
12446,ID,Indonesia,ID,38,6995558.142,24,111.7221069,-11.73791504
12447,ID,Indonesia,ID,38,6995558.142,24,111.1328735,-11.68878174
12448,ID,Indonesia,ID,38,6995558.142,24,111.1281128,-11.68768311
12449,ID,Indonesia,ID,38,6995558.142,24,110.9541016,-11.64221191
12450,ID,Indonesia,ID,38,6995558.142,24,110.8560791,-11.63409424
12451,ID,Indonesia,ID,38,6995558.142,24,110.6834717,-11.58892822
12452,ID,Indonesia,ID,38,6995558.142,24,110.585083,-11.58050537
12453,ID,Indonesia,ID,38,6995558.142,24,110.4130859,-11.53540039
12454,ID,Indonesia,ID,38,6995558.142,24,110.3139038,-11.52697754
12455,ID,Indonesia,ID,38,6995558.142,24,110.1942749,-11.49560547
12456,ID,Indonesia,ID,38,6995558.142,24,110.1248779,-11.48968506
12457,ID,Indonesia,ID,38,6995558.142,24,109.5543213,-11.33911133
12458,ID,Indonesia,ID,38,6995558.142,24,109.5040894,-11.31610107
12459,ID,Indonesia,ID,38,6995558.142,24,109.4766846,-11.30889893
12460,ID,Indonesia,ID,38,6995558.142,24,109.427124,-11.28601074
12461,ID,Indonesia,ID,38,6995558.142,24,109.3999023,-11.27880859
12462,ID,Indonesia,ID,38,6995558.142,24,109.350708,-11.25622559
12463,ID,Indonesia,ID,38,6995558.142,24,109.215271,-11.22039795
12464,ID,Indonesia,ID,38,6995558.142,24,109.1456909,-11.18829346
12465,ID,Indonesia,ID,38,6995558.142,24,109.0797119,-11.14678955
12466,ID,Indonesia,ID,38,6995558.142,24,109.083313,-11.13000488
12467,ID,Indonesia,ID,38,6995558.142,24,107.2946777,-9.214477539
12468,ID,Indonesia,ID,38,6995558.142,24,105.0391235,-8.624023438
12469,ID,Indonesia,ID,38,6995558.142,24,103.4365234,-8.803100586
12470,ID,Indonesia,ID,38,6995558.142,24,103.3806763,-8.807678223
12471,ID,Indonesia,ID,38,6995558.142,24,102.6383057,-8.867004395
12472,ID,Indonesia,ID,38,6995558.142,24,102.5692749,-8.872497559
12473,ID,Indonesia,ID,38,6995558.142,24,102.2722778,-8.87902832
12474,ID,Indonesia,ID,38,6995558.142,24,101.6875,-8.822998047
12475,ID,Indonesia,ID,38,6995558.142,24,101.1223145,-8.667297363
12476,ID,Indonesia,ID,38,6995558.142,24,100.5938721,-8.416809082
12477,ID,Indonesia,ID,38,6995558.142,24,100.1188965,-8.079223633
12478,ID,Indonesia,ID,38,6995558.142,24,100.0720825,-8.031677246
12479,ID,Indonesia,ID,38,6995558.142,24,100.0011921,-7.981310006
12480,ID,Indonesia,ID,38,6995558.142,24,100.0007655,3.718233656
12481,ID,Indonesia,ID,38,6995558.142,24,101.2017212,2.691711426
12482,ID,Indonesia,ID,38,6995558.142,24,101.7750854,2.256713867
12483,ID,Indonesia,ID,38,6995558.142,24,102.2233276,1.92010498
12484,ID,Indonesia,ID,38,6995558.142,24,102.583313,1.686706543
12485,ID,Indonesia,ID,38,6995558.142,24,103.0651245,1.325073242
12486,ID,Indonesia,ID,38,6995558.142,24,103.380127,1.25012207
12487,ID,Indonesia,ID,38,6995558.142,24,103.4251099,1.228088379
12488,ID,Indonesia,ID,38,6995558.142,24,103.4481201,1.214111328
12489,ID,Indonesia,ID,38,6995558.142,24,103.4671021,1.199279785
12490,ID,Indonesia,ID,38,6995558.142,24,103.4805298,1.188720703
12491,ID,Indonesia,ID,38,6995558.142,24,103.4921265,1.170288086
12492,ID,Indonesia,ID,38,6995558.142,24,103.5056763,1.158081055
12493,ID,Indonesia,ID,38,6995558.142,24,103.5128784,1.151672363
12494,ID,Indonesia,ID,38,6995558.142,24,103.5177002,1.147094727
12495,ID,Indonesia,ID,38,6995558.142,24,103.5292969,1.135498047
12496,ID,Indonesia,ID,38,6995558.142,24,103.5593262,1.163330078
12497,ID,Indonesia,ID,38,6995558.142,24,103.5684814,1.172485352
12498,ID,Indonesia,ID,38,6995558.142,24,103.5825195,1.186279297
12499,ID,Indonesia,ID,38,6995558.142,24,103.5941162,1.200317383
12500,ID,Indonesia,ID,38,6995558.142,24,103.6124878,1.211914063
12501,ID,Indonesia,ID,38,6995558.142,24,103.6287231,1.207275391
12502,ID,Indonesia,ID,38,6995558.142,24,103.6519165,1.195678711
12503,ID,Indonesia,ID,38,6995558.142,24,103.6704712,1.179504395
12504,ID,Indonesia,ID,38,6995558.142,24,103.7407227,1.130493164
12505,ID,Indonesia,ID,38,6995558.142,24,103.8051147,1.171508789
12506,ID,Indonesia,ID,38,6995558.142,24,103.8599243,1.196105957
12507,ID,Indonesia,ID,38,6995558.142,24,103.8806763,1.207275391
12508,ID,Indonesia,ID,38,6995558.142,24,104.0335083,1.269470215
12509,ID,Indonesia,ID,38,6995558.142,24,104.0618896,1.272094727
12510,ID,Indonesia,ID,38,6995558.142,24,104.0808716,1.270080566
12511,ID,Indonesia,ID,38,6995558.142,24,104.085083,1.269714355
12512,ID,Indonesia,ID,38,6995558.142,24,104.0914917,1.268920898
12513,ID,Indonesia,ID,38,6995558.142,24,104.1174927,1.265075684
12514,ID,Indonesia,ID,38,6995558.142,24,104.1520996,1.258117676
12515,ID,Indonesia,ID,38,6995558.142,24,104.1793213,1.256286621
12516,ID,Indonesia,ID,38,6995558.142,24,104.1859131,1.256103516
12517,ID,Indonesia,ID,38,6995558.142,24,104.2192993,1.258117676
12518,ID,Indonesia,ID,38,6995558.142,24,104.246521,1.256286621
12519,ID,Indonesia,ID,38,6995558.142,24,104.2526855,1.25592041
12520,ID,Indonesia,ID,38,6995558.142,24,104.2841187,1.258117676
12521,ID,Indonesia,ID,38,6995558.142,24,104.3118896,1.269714355
12522,ID,Indonesia,ID,38,6995558.142,24,104.3466797,1.285888672
12523,ID,Indonesia,ID,38,6995558.142,24,104.3812866,1.309082031
12524,ID,Indonesia,ID,38,6995558.142,24,104.40448,1.327697754
12525,ID,Indonesia,ID,38,6995558.142,24,104.4276733,1.339294434
12526,ID,Indonesia,ID,38,6995558.142,24,104.4578857,1.360107422
12527,ID,Indonesia,ID,38,6995558.142,24,104.4916992,1.39831543
12528,ID,Indonesia,ID,38,6995558.142,24,104.8834839,1.633483887
12529,ID,Indonesia,ID,38,6995558.142,24,105.086731,1.906677246
12530,ID,Indonesia,ID,38,6995558.142,24,105.0200806,2.37512207
12531,ID,Indonesia,ID,38,6995558.142,24,104.8582764,2.92010498
12532,ID,Indonesia,ID,38,6995558.142,24,104.7750854,3.835083008
12533,ID,Indonesia,ID,38,6995558.142,24,104.8651123,4.050109863
12534,ID,Indonesia,ID,38,6995558.142,24,105.4801025,5.078308105
12535,ID,Indonesia,ID,38,6995558.142,24,105.7850952,5.676696777
12536,ID,Indonesia,ID,38,6995558.142,24,105.8201294,6.096679688
12537,ID,Indonesia,ID,38,6995558.142,24,105.8746948,6.11730957
12538,ID,Indonesia,ID,38,6995558.142,24,106.0203247,6.172302246
12539,ID,Indonesia,ID,38,6995558.142,24,106.1793213,6.247070313
12540,ID,Indonesia,ID,38,6995558.142,24,106.5692749,6.44329834
12541,ID,Indonesia,ID,38,6995558.142,24,106.5877075,6.450317383
12542,ID,Indonesia,ID,38,6995558.142,24,106.5947266,6.452880859
12543,ID,Indonesia,ID,38,6995558.142,24,106.6298828,6.466125488
12544,ID,Indonesia,ID,38,6995558.142,24,106.7236938,6.501281738
12545,ID,Indonesia,ID,38,6995558.142,24,107.0062866,6.601928711
12546,ID,Indonesia,ID,38,6995558.142,24,107.2684937,6.695129395
12547,ID,Indonesia,ID,38,6995558.142,24,107.3624878,6.728515625
12548,ID,Indonesia,ID,38,6995558.142,24,107.4420776,6.75567627
12549,ID,Indonesia,ID,38,6995558.142,24,107.6702881,6.833679199
12550,ID,Indonesia,ID,38,6995558.142,24,107.8151245,6.880310059
12551,ID,Indonesia,ID,38,6995558.142,24,108.6152954,7.13848877
12552,ID,Indonesia,ID,38,6995558.142,24,109.1268921,7.302490234
12553,ID,Indonesia,ID,38,6995558.142,24,109.2686768,7.347473145
12554,ID,Indonesia,ID,38,6995558.142,24,109.3161011,7.362487793
12555,ID,Indonesia,ID,38,6995558.142,24,109.4243164,6.86907959
12556,ID,Indonesia,ID,38,6995558.142,24,109.6433105,6.303283691
12557,ID,Indonesia,ID,38,6995558.142,24,109.9832764,5.520080566
12558,ID,Indonesia,ID,38,6995558.142,24,110.0333252,4.666687012
12559,ID,Indonesia,ID,38,6995558.142,24,109.9083252,3.00012207
12560,ID,Indonesia,ID,38,6995558.142,24,109.9005127,2.972473145
12561,ID,Indonesia,ID,38,6995558.142,24,109.6463013,2.082275391
12562,ID,Indonesia,ID,38,6995558.142,24,109.6356812,2.063720703
12563,ID,Indonesia,ID,38,6995558.142,24,109.5474854,1.906921387
12564,ID,Indonesia,ID,38,6995558.142,24,109.6190796,1.81628418
12565,ID,Indonesia,ID,38,6995558.142,24,109.5966797,1.429321289
12566,ID,Indonesia,ID,38,6995558.142,24,110.2546997,1.040100098
12567,ID,Indonesia,ID,38,6995558.142,24,111.1677246,1.094909668
12568,ID,Indonesia,ID,38,6995558.142,24,111.9146729,1.137878418
12569,ID,Indonesia,ID,38,6995558.142,24,112.6956787,1.848876953
12570,ID,Indonesia,ID,38,6995558.142,24,117.5646973,4.174072266
12571,ID,Indonesia,ID,38,6995558.142,24,117.5925293,4.187316895
12572,ID,Indonesia,ID,38,6995558.142,24,117.5980835,4.182495117
12573,ID,Indonesia,ID,38,6995558.142,24,117.6094971,4.174499512
12574,ID,Indonesia,ID,38,6995558.142,24,117.6160889,4.169494629
12575,ID,Indonesia,ID,38,6995558.142,24,117.6798706,4.168518066
12576,ID,Indonesia,ID,38,6995558.142,24,117.6868896,4.168273926
12577,ID,Indonesia,ID,38,6995558.142,24,117.9036865,4.174072266
12578,ID,Indonesia,ID,38,6995558.142,24,117.9108887,4.175720215
12579,ID,Indonesia,ID,38,6995558.142,24,117.9431152,4.1796875
