V1,V2,eez,V3,
168.4505005,22.16052246,I6,168.4505005,-0.007
168.4168701,22.18408203,I6,168.4168701,-0.024
168.394104,22.19390869,I6,168.394104,-0.010
168.381897,22.20227051,I6,168.381897,-0.008
168.3469238,22.21691895,I6,168.3469238,-0.015
168.3018799,22.24609375,I6,168.3018799,-0.029
168.2229004,22.2769165,I6,168.2229004,-0.031
168.1497192,22.31970215,I6,168.1497192,-0.043
168.1166992,22.33068848,I6,168.1166992,-0.011
168.0928955,22.34411621,I6,168.0928955,-0.013
168.0756836,22.3494873,I6,168.0756836,-0.005
168.0532837,22.36187744,I6,168.0532837,-0.012
168.0134888,22.37408447,I6,168.0134888,-0.012
167.9780884,22.39227295,I6,167.9780884,-0.018
167.9639282,22.39630127,I6,167.9639282,-0.004
167.9577026,22.3994751,I6,167.9577026,-0.003
167.9074707,22.41333008,I6,167.9074707,-0.014
167.8909302,22.42108154,I6,167.8909302,-0.008
167.8754883,22.42510986,I6,167.8754883,-0.004
167.8493042,22.43731689,I6,167.8493042,-0.012
167.8203125,22.4442749,I6,167.8203125,-0.007
167.7988892,22.45410156,I6,167.7988892,-0.010
167.7880859,22.45648193,I6,167.7880859,-0.002
167.7462769,22.4744873,I6,167.7462769,-0.018
167.7208862,22.48010254,I6,167.7208862,-0.006
167.7077026,22.48547363,I6,167.7077026,-0.005
167.6685181,22.49328613,I6,167.6685181,-0.008
167.6201172,22.5123291,I6,167.6201172,-0.019
167.5380859,22.52648926,I6,167.5380859,-0.014
167.4550781,22.5546875,I6,167.4550781,-0.028
167.4129028,22.56011963,I6,167.4129028,-0.005
167.3934937,22.56628418,I6,167.3934937,-0.006
167.3826904,22.56750488,I6,167.3826904,-0.001
167.3515015,22.5770874,I6,167.3515015,-0.010
167.3079224,22.58129883,I6,167.3079224,-0.004
167.2713013,22.5916748,I6,167.2713013,-0.010
167.2592773,22.5927124,I6,167.2592773,-0.001
167.2496948,22.59527588,I6,167.2496948,-0.003
167.1781006,22.60028076,I6,167.1781006,-0.005
167.1347046,22.61090088,I6,167.1347046,-0.011
167.1022949,22.61230469,I6,167.1022949,-0.001
167.0811157,22.61712647,I6,167.0811157,-0.005
167.0740967,22.61730957,I6,167.0740967,0.000
167.0264893,22.62731934,I6,167.0264893,-0.010
166.9993286,22.62768555,I6,166.9993286,0.000
166.986084,22.63031006,I6,166.986084,-0.003
166.9437256,22.63031006,I6,166.9437256,0.000
166.8944702,22.63891602,I6,166.8944702,-0.009
166.8134766,22.63690186,I6,166.8134766,0.002
166.723877,22.64831543,I6,166.723877,-0.011
166.6743164,22.64489746,I6,166.6743164,0.003
166.6605225,22.64630127,I6,166.6605225,-0.001
166.656311,22.64587402,I6,166.656311,0.000
166.6171265,22.64990234,I6,166.6171265,-0.004
166.5714722,22.64532471,I6,166.5714722,0.005
166.5357056,22.64807129,I6,166.5357056,-0.003
166.5266724,22.64709473,I6,166.5266724,0.001
166.513916,22.64788818,I6,166.513916,-0.001
166.4412842,22.63867187,I6,166.4412842,0.009
166.3972778,22.64050293,I6,166.3972778,-0.002
166.3632813,22.6350708,I6,166.3632813,0.005
166.3430786,22.63568115,I6,166.3430786,-0.001
166.3389282,22.6348877,I6,166.3389282,0.001
166.2885132,22.63549805,I6,166.2885132,-0.001
166.2614746,22.63031006,I6,166.2614746,0.005
166.2481079,22.63031006,I6,166.2481079,0.000
166.2045288,22.621521,I6,166.2045288,0.009
166.1564941,22.62030029,I6,166.1564941,0.001
166.0797119,22.60290527,I6,166.0797119,0.017
165.9880981,22.59649658,I6,165.9880981,0.006
165.9373169,22.58251953,I6,165.9373169,0.014
165.8828735,22.5770874,I6,165.8828735,0.005
165.8369141,22.56292725,I6,165.8369141,0.014
165.803894,22.55889893,I6,165.803894,0.004
165.7980957,22.55712891,I6,165.7980957,0.002
165.7824707,22.55511475,I6,165.7824707,0.002
165.7128906,22.53167725,I6,165.7128906,0.023
165.6696777,22.52471924,I6,165.6696777,0.007
165.6364746,22.5123291,I6,165.6364746,0.012
165.6174927,22.50909424,I6,165.6174927,0.003
165.6146851,22.50787353,I6,165.6146851,0.001
165.5651245,22.49847412,I6,165.5651245,0.009
165.5393066,22.48809814,I6,165.5393066,0.010
165.5263062,22.48547363,I6,165.5263062,0.003
165.4837036,22.4677124,I6,165.4837036,0.018
165.4384766,22.45727539,I6,165.4384766,0.010
165.3682861,22.42572022,I6,165.3682861,0.032
165.2797241,22.40130615,I6,165.2797241,0.024
165.2341309,22.37811279,I6,165.2341309,0.023
165.1810913,22.36187744,I6,165.1810913,0.016
165.137085,22.33789062,I6,165.137085,0.024
165.1077271,22.328125,I6,165.1077271,0.010
165.1049194,22.32647705,I6,165.1049194,0.002
165.0877075,22.32067871,I6,165.0877075,0.006
165.0244751,22.28411865,I6,165.0244751,0.037
164.9835205,22.26867676,I6,164.9835205,0.015
164.9528809,22.24951172,I6,164.9528809,0.019
164.9345093,22.24212646,I6,164.9345093,0.007
164.8875122,22.22271728,I6,164.8875122,0.019
164.8646851,22.20751953,I6,164.8646851,0.015
164.8522949,22.20227051,I6,164.8522949,0.005
164.8132935,22.17547607,I6,164.8132935,0.027
164.7727051,22.1572876,I6,164.7727051,0.018
164.7114868,22.11291504,I6,164.7114868,0.044
164.6298828,22.07128906,I6,164.6298828,0.042
164.5908813,22.0402832,I6,164.5908813,0.031
164.5418701,22.01367188,I6,164.5418701,0.027
164.5018921,21.97991943,I6,164.5018921,0.034
164.4772949,21.96569824,I6,164.4772949,0.014
164.4594727,21.95507812,I6,164.4594727,0.011
164.406311,21.9072876,I6,164.406311,0.048
164.3687134,21.88372803,I6,164.3687134,0.024
164.3425293,21.85852051,I6,164.3425293,0.025
164.3272705,21.84869385,I6,164.3272705,0.010
164.3250732,21.84649658,I6,164.3250732,0.002
164.2855225,21.81988525,I6,164.2855225,0.027
164.2669067,21.80090332,I6,164.2669067,0.019
164.2553101,21.79290771,I6,164.2553101,0.008
164.2219238,21.75811768,I6,164.2219238,0.035
164.1875,21.73309326,I6,164.1875,0.025
164.1375122,21.67767334,I6,164.1375122,0.055
164.0668945,21.62127686,I6,164.0668945,0.056
164.0363159,21.58392334,I6,164.0363159,0.037
163.9935303,21.54772949,I6,163.9935303,0.036
163.9630737,21.50787354,I6,163.9630737,0.040
163.9257202,21.4744873,I6,163.9257202,0.033
163.8848877,21.41809082,I6,163.8848877,0.056
163.8521118,21.38647461,I6,163.8521118,0.032
163.8320923,21.35650635,I6,163.8320923,0.030
163.8190918,21.34368896,I6,163.8190918,0.013
163.8165283,21.33972168,I6,163.8165283,0.004
163.7852783,21.30767822,I6,163.7852783,0.032
163.7714844,21.28588867,I6,163.7714844,0.022
163.7614746,21.2755127,I6,163.7614746,0.010
163.7359009,21.23370361,I6,163.7359009,0.042
163.7084961,21.20330811,I6,163.7084961,0.030
163.6716919,21.13928223,I6,163.6716919,0.064
163.6152954,21.07049561,I6,163.6152954,0.069
163.5938721,21.02850342,I6,163.5938721,0.042
163.5598755,20.98431397,I6,163.5598755,0.044
163.5388794,20.94012451,I6,163.5388794,0.044
163.5095215,20.8994751,I6,163.5095215,0.041
163.4827271,20.83770752,I6,163.4827271,0.062
163.4562988,20.79870605,I6,163.4562988,0.039
163.4432983,20.76568604,I6,163.4432983,0.033
163.4332886,20.75012207,I6,163.4332886,0.016
163.4309082,20.74371338,I6,163.4309082,0.006
163.4086914,20.70849609,I6,163.4086914,0.035
163.4000854,20.68487549,I6,163.4000854,0.024
163.3925171,20.67230225,I6,163.3925171,0.013
163.3762817,20.62530518,I6,163.3762817,0.047
163.3566895,20.59112549,I6,163.3566895,0.034
163.3347168,20.52087402,I6,163.3347168,0.070
163.295105,20.44311523,I6,163.295105,0.078
163.2835083,20.39831543,I6,163.2835083,0.045
163.2597046,20.3480835,I6,163.2597046,0.050
163.2490845,20.30151367,I6,163.2490845,0.047
163.229126,20.25531006,I6,163.229126,0.046
163.2169189,20.19189453,I6,163.2169189,0.063
163.1987305,20.14611816,I6,163.1987305,0.046
163.1934814,20.11187744,I6,163.1934814,0.034
163.1865234,20.09368896,I6,163.1865234,0.018
163.1853027,20.08447266,I6,163.1853027,0.009
163.1724854,20.04870606,I6,163.1724854,0.036
163.1694946,20.0244751,I6,163.1694946,0.024
163.1644897,20.0098877,I6,163.1644897,0.015
163.1635132,20.00012207,I6,163.1635132,0.010
159.0804799,20.00012207,I6,159.0804799,0.000
155.3179537,20.00012207,I6,155.3179537,0.000
151.6808452,20.00012207,I6,151.6808452,0.000
149.0557251,20.00012207,I6,149.0557251,0.000
149.0001221,20.50012207,I6,149.0001221,-0.500
148.8001099,21.00012207,I6,148.8001099,-0.500
148.3001099,21.90008545,I6,148.3001099,-0.900
147.7501221,22.65008545,I6,147.7501221,-0.750
146.8500977,23.35009766,I6,146.8500977,-0.700
146.0001221,23.80010986,I6,146.0001221,-0.450
145.0963135,23.85913086,I6,145.0963135,-0.059
145.0961304,23.89312744,I6,145.0961304,-0.034
145.1259155,24.17932129,I6,145.1259155,-0.286
145.1060791,24.47528076,I6,145.1060791,-0.296
145.4102783,24.84771728,I6,145.4102783,-0.372
145.6987305,25.36608887,I6,145.6987305,-0.518
145.8853149,25.92150879,I6,145.8853149,-0.555
145.963501,26.49768066,I6,145.963501,-0.576
145.9512939,26.70288086,I6,145.9512939,-0.205
145.9943237,27.01849365,I6,145.9943237,-0.316
145.9716797,27.40631103,I6,145.9716797,-0.388
145.973877,27.42407227,I6,145.973877,-0.018
145.9398804,28.00549316,I6,145.9398804,-0.581
145.9121094,28.11169434,I6,145.9121094,-0.106
145.9108887,28.13067627,I6,145.9108887,-0.019
145.9093018,28.13769531,I6,145.9093018,-0.007
145.760498,28.70367432,I6,145.760498,-0.566
145.7445068,28.73651123,I6,145.7445068,-0.033
145.7363281,28.76751709,I6,145.7363281,-0.031
145.4752808,29.30212402,I6,145.4752808,-0.535
145.1094971,29.78790283,I6,145.1094971,-0.486
145.0991211,29.79730225,I6,145.0991211,-0.009
145.0697021,29.83612061,I6,145.0697021,-0.039
145.0665283,29.83947754,I6,145.0665283,-0.003
144.6051025,30.2612915,I6,144.6051025,-0.422
144.18573,30.52709961,I6,144.18573,-0.266
144.1613159,30.9822998,I6,144.1613159,-0.455
144.0125122,31.54852295,I6,144.0125122,-0.566
143.9309082,31.71472168,I6,143.9309082,-0.166
143.9177246,31.95092773,I6,143.9177246,-0.236
143.7662964,32.51708984,I6,143.7662964,-0.566
143.7606812,32.52807617,I6,143.7606812,-0.011
143.8339233,33.0111084,I6,143.8339233,-0.483
143.8339233,33.01611328,I6,143.8339233,-0.005
143.8112793,33.421875,I6,143.8112793,-0.406
143.9766846,33.55810547,I6,143.9766846,-0.136
144.3842773,34.02972412,I6,144.3842773,-0.472
144.6918945,34.55310059,I6,144.6918945,-0.523
144.6947021,34.55828857,I6,144.6947021,-0.005
144.7003174,34.57452393,I6,144.7003174,-0.016
144.7036743,34.58007812,I6,144.7036743,-0.006
144.8513336,35,I6,144.8513336,-0.420
149.6741646,35,I6,149.6741646,0.000
153.9383608,35,I6,153.9383608,0.000
159.2058974,35,I6,159.2058974,0.000
163.7209287,35,I6,163.7209287,0.000
168.6122127,35,I6,168.6122127,0.000
173.7543317,35,I6,173.7543317,0.000
180,35,I6,180,0.000
180,31.46834775,I6,180,3.532
NA,NA,NA,NA,NA
153.3624878,20.99908447,I6,153.3624878,10.469
153.9830933,20.94989014,I6,153.9830933,0.049
154.6043091,20.99908447,I6,154.6043091,-0.049
155.2061157,21.14569092,I6,155.2061157,-0.147
155.7730713,21.38568115,I6,155.7730713,-0.240
156.2893066,21.71191406,I6,156.2893066,-0.326
156.7404785,22.11651611,I6,156.7404785,-0.405
157.1116943,22.58569336,I6,157.1116943,-0.469
157.390686,23.1060791,I6,157.390686,-0.520
157.569519,23.66271973,I6,157.569519,-0.557
157.6411133,24.24072266,I6,157.6411133,-0.578
157.6022949,24.82128906,I6,157.6022949,-0.581
157.6013184,24.82550049,I6,157.6013184,-0.004
157.600708,24.83288574,I6,157.600708,-0.007
157.4509277,25.39727783,I6,157.4509277,-0.564
157.1931152,25.92907715,I6,157.1931152,-0.532
156.8339233,26.41247559,I6,156.8339233,-0.483
156.3833008,26.83172607,I6,156.3833008,-0.419
155.855896,27.17230225,I6,155.855896,-0.341
155.2672729,27.42388916,I6,155.2672729,-0.252
154.6364746,27.57830811,I6,154.6364746,-0.154
153.9837036,27.63031006,I6,153.9837036,-0.052
153.3308716,27.57830811,I6,153.3308716,0.052
152.7000732,27.42388916,I6,152.7000732,0.154
152.1115112,27.17248535,I6,152.1115112,0.251
151.5839233,26.83190918,I6,151.5839233,0.341
151.133728,26.41308594,I6,151.133728,0.419
151.1317139,26.41070557,I6,151.1317139,0.002
151.1220703,26.40167236,I6,151.1220703,0.009
150.7626953,25.91827393,I6,150.7626953,0.483
150.5045166,25.38568115,I6,150.5045166,0.533
150.3546753,24.82128906,I6,150.3546753,0.564
150.315918,24.24127197,I6,150.315918,0.580
150.3876953,23.66387939,I6,150.3876953,0.577
150.5662842,23.1072998,I6,150.5662842,0.557
150.84552,22.58691406,I6,150.84552,0.520
151.2158813,22.11828613,I6,151.2158813,0.469
151.6658936,21.71508789,I6,151.6658936,0.403
152.1818848,21.38891602,I6,152.1818848,0.326
152.7490845,21.14910889,I6,152.7490845,0.240
152.7598877,21.14630127,I6,152.7598877,0.003
153.3624878,20.99908447,I6,153.3624878,0.147
NA,NA,NA,NA,NA
-180,25.39007568,I6,180,-4.391
-179.9835815,25.38269043,I6,180.0164185,0.007
-179.9677124,25.37591553,I6,180.0322876,0.007
-179.9500122,25.36828613,I6,180.0499878,0.008
-179.9334106,25.36132812,I6,180.0665894,0.007
-179.916687,25.35430908,I6,180.083313,0.007
-179.8999023,25.34747314,I6,180.1000977,0.007
-179.8831177,25.34069824,I6,180.1168823,0.007
-179.8662109,25.33392334,I6,180.1337891,0.007
-179.8494263,25.32727051,I6,180.1505737,0.007
-179.8325195,25.32067871,I6,180.1674805,0.007
-179.8156128,25.31427002,I6,180.1843872,0.006
-179.798584,25.30767822,I6,180.201416,0.007
-179.7816162,25.30151367,I6,180.2183838,0.006
-179.7645874,25.29528809,I6,180.2354126,0.006
-179.7474976,25.28887939,I6,180.2525024,0.006
-179.7304077,25.28289795,I6,180.2695923,0.006
-179.7131958,25.2769165,I6,180.2868042,0.006
-179.696106,25.27087402,I6,180.303894,0.006
-179.678894,25.26507568,I6,180.321106,0.006
-179.6616821,25.25909424,I6,180.3383179,0.006
-179.6444092,25.253479,I6,180.3555908,0.006
-179.6270752,25.24768066,I6,180.3729248,0.006
-179.6098022,25.24212647,I6,180.3901978,0.006
-179.5924072,25.23669434,I6,180.4075928,0.005
-179.5750122,25.23132324,I6,180.4249878,0.005
-179.5576782,25.22589111,I6,180.4423218,0.005
-179.5402832,25.22052002,I6,180.4597168,0.005
-179.5228271,25.215271,I6,180.4771729,0.005
-179.5053101,25.21032715,I6,180.4946899,0.005
-179.487793,25.20507812,I6,180.512207,0.005
-179.4702759,25.20031738,I6,180.5297241,0.005
-179.4526978,25.1953125,I6,180.5473022,0.005
-179.4351807,25.19049072,I6,180.5648193,0.005
-179.4171143,25.18572998,I6,180.5828857,0.005
-179.3995972,25.18109131,I6,180.6004028,0.005
-179.382019,25.17651367,I6,180.617981,0.005
-179.3701782,25.17352295,I6,180.6298218,0.003
-179.3612061,25.17108154,I6,180.6387939,0.002
-179.3574829,25.17028809,I6,180.6425171,0.001
-179.3397217,25.16589356,I6,180.6602783,0.004
-179.3220215,25.16149902,I6,180.6779785,0.004
-179.3041992,25.1572876,I6,180.6958008,0.004
-179.286499,25.15307617,I6,180.713501,0.004
-179.2686768,25.14892578,I6,180.7313232,0.004
-179.2509155,25.14489746,I6,180.7490845,0.004
-179.2329102,25.14093018,I6,180.7670898,0.004
-179.21521,25.13708496,I6,180.78479,0.004
-179.1973267,25.13330078,I6,180.8026733,0.004
-179.1793823,25.1295166,I6,180.8206177,0.004
-179.161499,25.12591553,I6,180.838501,0.004
-179.1434937,25.12231445,I6,180.8565063,0.004
-179.1256104,25.11889648,I6,180.8743896,0.003
-179.107605,25.11547852,I6,180.892395,0.003
-179.0895996,25.11212158,I6,180.9104004,0.003
-179.0715942,25.10888672,I6,180.9284058,0.003
-179.0535889,25.10571289,I6,180.9464111,0.003
-179.0355835,25.10272217,I6,180.9644165,0.003
-179.0175781,25.09967041,I6,180.9824219,0.003
-178.9995117,25.09667969,I6,181.0004883,0.003
-178.9813843,25.09387207,I6,181.0186157,0.003
-178.9772949,25.09332275,I6,181.0227051,0.001
-178.9655762,25.0914917,I6,181.0344238,0.002
-178.9580078,25.090271,I6,181.0419922,0.001
-178.9398804,25.08752441,I6,181.0601196,0.003
-178.9216919,25.0847168,I6,181.0783081,0.003
-178.9036255,25.08227539,I6,181.0963745,0.002
-178.885498,25.07971191,I6,181.114502,0.003
-178.8673096,25.07727051,I6,181.1326904,0.002
-178.8491821,25.07489014,I6,181.1508179,0.002
-178.8314209,25.07269287,I6,181.1685791,0.002
-178.8125,25.0703125,I6,181.1875,0.002
-178.7943115,25.06829834,I6,181.2056885,0.002
-178.7761841,25.06628418,I6,181.2238159,0.002
-178.7578125,25.06427002,I6,181.2421875,0.002
-178.7396851,25.06231689,I6,181.2603149,0.002
-178.7214966,25.06048584,I6,181.2785034,0.002
-178.7020264,25.05889893,I6,181.2979736,0.002
-178.6954956,25.05688477,I6,181.3045044,0.002
-178.6782227,25.05108643,I6,181.3217773,0.006
-178.6608887,25.04571533,I6,181.3391113,0.005
-178.6436157,25.0401001,I6,181.3563843,0.006
-178.6262817,25.034729,I6,181.3737183,0.005
-178.6143799,25.03088379,I6,181.3856201,0.004
-178.6079102,25.02911377,I6,181.3920898,0.002
-178.5905762,25.02368164,I6,181.4094238,0.005
-178.5731812,25.01849365,I6,181.4268188,0.005
-178.5557251,25.01348877,I6,181.4442749,0.005
-178.538208,25.00830078,I6,181.461792,0.005
-178.5206909,25.003479,I6,181.4793091,0.005
-178.5031128,24.99847412,I6,181.4968872,0.005
-178.4855957,24.99371338,I6,181.5144043,0.005
-178.4680786,24.9888916,I6,181.5319214,0.005
-178.4503784,24.98431397,I6,181.5496216,0.005
-178.4328003,24.97967529,I6,181.5671997,0.005
-178.4151001,24.97528076,I6,181.5848999,0.004
-178.397522,24.97070313,I6,181.602478,0.005
-178.3798218,24.9664917,I6,181.6201782,0.004
-178.3619995,24.96209717,I6,181.6380005,0.004
-178.3442993,24.95788574,I6,181.6557007,0.004
-178.3264771,24.95391846,I6,181.6735229,0.004
-178.3087769,24.94989014,I6,181.6912231,0.004
-178.2908936,24.94592285,I6,181.7091064,0.004
-178.2730103,24.94207764,I6,181.7269897,0.004
-178.2553101,24.93829346,I6,181.7446899,0.004
-178.2374268,24.93450928,I6,181.7625732,0.004
-178.2194824,24.9309082,I6,181.7805176,0.004
-178.2015991,24.92730713,I6,181.7984009,0.004
-178.1837158,24.92388916,I6,181.8162842,0.003
-178.1657104,24.92028809,I6,181.8342896,0.004
-178.1591797,24.91931152,I6,181.8408203,0.001
-178.140686,24.91571045,I6,181.859314,0.004
-178.1226807,24.91247559,I6,181.8773193,0.003
-178.1046753,24.90930176,I6,181.8953247,0.003
-178.0866089,24.90631104,I6,181.9133911,0.003
-178.0686035,24.90332031,I6,181.9313965,0.003
-178.0505981,24.90032959,I6,181.9494019,0.003
-178.0325928,24.89752197,I6,181.9674072,0.003
-178.0145264,24.89471436,I6,181.9854736,0.003
-177.9963989,24.89208984,I6,182.0036011,0.003
-177.9782104,24.88952637,I6,182.0217896,0.003
-177.9719849,24.88848877,I6,182.0280151,0.001
-177.9592285,24.88671875,I6,182.0407715,0.002
-177.9411011,24.88427734,I6,182.0588989,0.002
-177.9229126,24.88208008,I6,182.0770874,0.002
-177.9047852,24.87969971,I6,182.0952148,0.002
-177.8865967,24.87750244,I6,182.1134033,0.002
-177.8684082,24.87548828,I6,182.1315918,0.002
-177.8502808,24.87329102,I6,182.1497192,0.002
-177.8369141,24.87188721,I6,182.1630859,0.001
-177.829895,24.86828613,I6,182.170105,0.004
-177.8140869,24.86010742,I6,182.1859131,0.008
-177.7980957,24.85192871,I6,182.2019043,0.008
-177.7821045,24.84368897,I6,182.2178955,0.008
-177.7659912,24.83569336,I6,182.2340088,0.008
-177.7498779,24.82769775,I6,182.2501221,0.008
-177.7337036,24.81988525,I6,182.2662964,0.008
-177.7175903,24.81207275,I6,182.2824097,0.008
-177.701416,24.80432129,I6,182.298584,0.008
-177.6851196,24.79650879,I6,182.3148804,0.008
-177.6688232,24.78887939,I6,182.3311768,0.008
-177.6525269,24.78149414,I6,182.3474731,0.007
-177.6361084,24.77392578,I6,182.3638916,0.008
-177.6196899,24.76647949,I6,182.3803101,0.007
-177.6032104,24.75927734,I6,182.3967896,0.007
-177.586792,24.7520752,I6,182.413208,0.007
-177.5701904,24.74487305,I6,182.4298096,0.007
-177.5535889,24.7376709,I6,182.4464111,0.007
-177.5369873,24.73071289,I6,182.4630127,0.007
-177.5203857,24.72369385,I6,182.4796143,0.007
-177.5037842,24.71691894,I6,182.4962158,0.007
-177.4869995,24.71008301,I6,182.5130005,0.007
-177.4702759,24.70330811,I6,182.5297241,0.007
-177.4534912,24.69671631,I6,182.5465088,0.007
-177.4367065,24.69012451,I6,182.5632935,0.007
-177.4197998,24.68371582,I6,182.5802002,0.006
-177.4030151,24.67730713,I6,182.5969849,0.006
-177.3859863,24.67089844,I6,182.6140137,0.006
-177.3685913,24.66448975,I6,182.6314087,0.006
-177.3624878,24.66210938,I6,182.6375122,0.002
-177.3551025,24.64788818,I6,182.6448975,0.014
-177.347229,24.63269043,I6,182.652771,0.015
-177.3392944,24.61767578,I6,182.6607056,0.015
-177.3312988,24.60272217,I6,182.6687012,0.015
-177.3231812,24.58770752,I6,182.6768188,0.015
-177.3150024,24.57269287,I6,182.6849976,0.015
-177.3067017,24.55792236,I6,182.6932983,0.015
-177.2982788,24.54290771,I6,182.7017212,0.015
-177.289917,24.52807617,I6,182.710083,0.015
-177.281311,24.51330566,I6,182.718689,0.015
-177.2728271,24.49847412,I6,182.7271729,0.015
-177.2640991,24.48388672,I6,182.7359009,0.015
-177.2553101,24.46929932,I6,182.7446899,0.015
-177.246582,24.45452881,I6,182.753418,0.015
-177.2376099,24.43988037,I6,182.7623901,0.015
-177.2286987,24.42547607,I6,182.7713013,0.014
-177.2197266,24.41088867,I6,182.7802734,0.015
-177.2105103,24.39648437,I6,182.7894897,0.014
-177.201416,24.38208008,I6,182.798584,0.014
-177.1920776,24.36767578,I6,182.8079224,0.014
-177.1826782,24.35327148,I6,182.8173218,0.014
-177.1732788,24.33892822,I6,182.8267212,0.014
-177.1638184,24.32470703,I6,182.8361816,0.014
-177.1541748,24.31048584,I6,182.8458252,0.014
-177.1445923,24.29632568,I6,182.8554077,0.014
-177.1348267,24.2822876,I6,182.8651733,0.014
-177.125,24.26812744,I6,182.875,0.014
-177.1151123,24.25408936,I6,182.8848877,0.014
-177.1052246,24.24011231,I6,182.8947754,0.014
-177.0950928,24.22607422,I6,182.9049072,0.014
-177.085083,24.21228027,I6,182.914917,0.014
-177.0748901,24.19830322,I6,182.9251099,0.014
-177.0645752,24.18450928,I6,182.9354248,0.014
-177.0543213,24.17071533,I6,182.9456787,0.014
-177.0438843,24.15710449,I6,182.9561157,0.014
-177.0333862,24.14349365,I6,182.9666138,0.014
-177.0228882,24.12969971,I6,182.9771118,0.014
-177.0123291,24.11608887,I6,182.9876709,0.014
-177.0015869,24.10272217,I6,182.9984131,0.013
-176.9907837,24.08911133,I6,183.0092163,0.014
-176.9799805,24.07568359,I6,183.0200195,0.013
-176.9691162,24.06231689,I6,183.0308838,0.013
-176.9581909,24.04888916,I6,183.0418091,0.013
-176.9470825,24.03570557,I6,183.0529175,0.013
-176.9359131,24.02252197,I6,183.0640869,0.013
-176.9248047,24.00927734,I6,183.0751953,0.013
-176.9135132,23.99609375,I6,183.0864868,0.013
-176.9022827,23.98309326,I6,183.0977173,0.013
-176.8908081,23.97009277,I6,183.1091919,0.013
-176.8793945,23.95709229,I6,183.1206055,0.013
-176.8679199,23.9440918,I6,183.1320801,0.013
-176.8563843,23.93127441,I6,183.1436157,0.013
-176.8447266,23.91851807,I6,183.1552734,0.013
-176.8330078,23.90570068,I6,183.1669922,0.013
-176.821228,23.8928833,I6,183.178772,0.013
-176.8093262,23.88031006,I6,183.1906738,0.013
-176.7974243,23.86767578,I6,183.2025757,0.013
-176.7854004,23.85510254,I6,183.2145996,0.013
-176.7733765,23.8425293,I6,183.2266235,0.013
-176.7612915,23.83007812,I6,183.2387085,0.012
-176.7490845,23.81768799,I6,183.2509155,0.012
-176.7368164,23.80548096,I6,183.2631836,0.012
-176.7244873,23.79309082,I6,183.2755127,0.012
-176.7120972,23.78088379,I6,183.2879028,0.012
-176.699707,23.76867676,I6,183.300293,0.012
-176.6871948,23.75653076,I6,183.3128052,0.012
-176.6746216,23.74450684,I6,183.3253784,0.012
-176.6619873,23.73248291,I6,183.3380127,0.012
-176.649292,23.72052002,I6,183.350708,0.012
-176.6364746,23.7086792,I6,183.3635254,0.012
-176.6237183,23.69689941,I6,183.3762817,0.012
-176.6107788,23.68511963,I6,183.3892212,0.012
-176.5979004,23.67327881,I6,183.4020996,0.012
-176.5848999,23.66168213,I6,183.4151001,0.012
-176.5717773,23.65008545,I6,183.4282227,0.012
-176.5587158,23.63848877,I6,183.4412842,0.012
-176.5454102,23.6270752,I6,183.4545898,0.011
-176.5322876,23.61572266,I6,183.4677124,0.011
-176.5189819,23.60430908,I6,183.4810181,0.011
-176.5056152,23.59307861,I6,183.4943848,0.011
-176.4921875,23.58172607,I6,183.5078125,0.011
-176.4786987,23.57049561,I6,183.5213013,0.011
-176.46521,23.55950928,I6,183.53479,0.011
-176.4515991,23.54827881,I6,183.5484009,0.011
-176.4379883,23.53747559,I6,183.5620117,0.011
-176.4241943,23.52648926,I6,183.5758057,0.011
-176.4105225,23.51568604,I6,183.5894775,0.011
-176.3966064,23.50488281,I6,183.6033936,0.011
-176.3828125,23.49407959,I6,183.6171875,0.011
-176.3687134,23.48327637,I6,183.6312866,0.011
-176.3547974,23.47271728,I6,183.6452026,0.011
-176.3408203,23.46209717,I6,183.6591797,0.011
-176.3267212,23.45172119,I6,183.6732788,0.010
-176.3125,23.44128418,I6,183.6875,0.010
-176.2982788,23.4309082,I6,183.7017212,0.010
-176.2841187,23.42047119,I6,183.7158813,0.010
-176.2697754,23.41027832,I6,183.7302246,0.010
-176.2553101,23.40008545,I6,183.7446899,0.010
-176.2410278,23.39007568,I6,183.7589722,0.010
-176.2265015,23.37988281,I6,183.7734985,0.010
-176.2119751,23.37011719,I6,183.7880249,0.010
-176.1973877,23.36010742,I6,183.8026123,0.010
-176.1828003,23.35028076,I6,183.8171997,0.010
-176.1680908,23.34051514,I6,183.8319092,0.010
-176.1533813,23.33068848,I6,183.8466187,0.010
-176.1386108,23.32110596,I6,183.8613892,0.010
-176.1237793,23.31152344,I6,183.8762207,0.010
-176.1088867,23.30212402,I6,183.8911133,0.009
-176.0939941,23.29248047,I6,183.9060059,0.010
-176.0789795,23.28308105,I6,183.9210205,0.009
-176.0639038,23.27392578,I6,183.9360962,0.009
-176.0488892,23.26470947,I6,183.9511108,0.009
-176.0338135,23.25549316,I6,183.9661865,0.009
-176.0186157,23.24627686,I6,183.9813843,0.009
-176.003418,23.23730469,I6,183.996582,0.009
-175.9880981,23.22827148,I6,184.0119019,0.009
-175.9727783,23.21948242,I6,184.0272217,0.009
-175.9575195,23.21069336,I6,184.0424805,0.009
-175.9420776,23.2019043,I6,184.0579224,0.009
-175.9265747,23.19311523,I6,184.0734253,0.009
