V1,V2,eez,V3
148.1942749,1.745300293,I1,148.1942749
148.1860962,1.741699219,I1,148.1860962
148.1779175,1.738098145,I1,148.1779175
148.1696777,1.73449707,I1,148.1696777
148.161499,1.730895996,I1,148.161499
148.1533203,1.727294922,I1,148.1533203
148.1453247,1.723693847,I1,148.1453247
148.1369019,1.720092773,I1,148.1369019
148.1289063,1.7164917,I1,148.1289063
148.1207275,1.712524414,I1,148.1207275
148.1124878,1.70892334,I1,148.1124878
148.1043091,1.705322266,I1,148.1043091
148.0961304,1.701721191,I1,148.0961304
148.0880737,1.698120117,I1,148.0880737
148.0797119,1.694519043,I1,148.0797119
148.0717163,1.690917969,I1,148.0717163
148.0632935,1.687316895,I1,148.0632935
148.0552979,1.68371582,I1,148.0552979
148.0473022,1.680114746,I1,148.0473022
148.0388794,1.676513672,I1,148.0388794
148.0308838,1.672912597,I1,148.0308838
148.022522,1.669311523,I1,148.022522
148.0145264,1.665527344,I1,148.0145264
148.0061035,1.66192627,I1,148.0061035
147.9981079,1.658325195,I1,147.9981079
147.9901123,1.654724121,I1,147.9901123
147.9816895,1.651123047,I1,147.9816895
147.9736938,1.647521972,I1,147.9736938
147.965271,1.643920898,I1,147.965271
147.9572754,1.640319824,I1,147.9572754
147.9489136,1.63671875,I1,147.9489136
147.940918,1.633117676,I1,147.940918
147.9329224,1.629516602,I1,147.9329224
147.9244995,1.625488281,I1,147.9244995
147.9165039,1.621887207,I1,147.9165039
147.9080811,1.618286132,I1,147.9080811
147.9000854,1.614685059,I1,147.9000854
147.8919067,1.611083985,I1,147.8919067
147.883728,1.60748291,I1,147.883728
147.8754883,1.603881836,I1,147.8754883
147.8673096,1.600280762,I1,147.8673096
147.859314,1.596679687,I1,147.859314
147.8508911,1.593078613,I1,147.8508911
147.8428955,1.589477539,I1,147.8428955
147.8347168,1.585876465,I1,147.8347168
147.8270874,1.582519532,I1,147.8270874
147.8203125,1.588684082,I1,147.8203125
147.8139038,1.594726562,I1,147.8139038
147.807312,1.600891114,I1,147.807312
147.8007202,1.606689453,I1,147.8007202
147.7938843,1.612915039,I1,147.7938843
147.7872925,1.618896484,I1,147.7872925
147.7808838,1.624694825,I1,147.7808838
147.774292,1.63092041,I1,147.774292
147.7672729,1.63671875,I1,147.7672729
147.7606812,1.642883301,I1,147.7606812
147.7539063,1.648681641,I1,147.7539063
147.7473145,1.65447998,I1,147.7473145
147.7407227,1.660278321,I1,147.7407227
147.7337036,1.666503906,I1,147.7337036
147.7269287,1.672302246,I1,147.7269287
147.7200928,1.678100586,I1,147.7200928
147.7133179,1.683898926,I1,147.7133179
147.7064819,1.68951416,I1,147.7064819
147.699707,1.6953125,I1,147.699707
147.6928711,1.70111084,I1,147.6928711
147.6859131,1.707092285,I1,147.6859131
147.678894,1.712524414,I1,147.678894
147.6721191,1.718322753,I1,147.6721191
147.6652832,1.723876953,I1,147.6652832
147.6583252,1.729675293,I1,147.6583252
147.6514893,1.735290527,I1,147.6514893
147.6442871,1.740905762,I1,147.6442871
147.6373291,1.746520996,I1,147.6373291
147.6303101,1.752319336,I1,147.6303101
147.623291,1.757873535,I1,147.623291
147.6165161,1.763305664,I1,147.6165161
147.609314,1.768676758,I1,147.609314
147.6022949,1.774291992,I1,147.6022949
147.5950928,1.779724121,I1,147.5950928
147.5880737,1.78527832,I1,147.5880737
147.5808716,1.790527344,I1,147.5808716
147.5739136,1.796081543,I1,147.5739136
147.5667114,1.801696777,I1,147.5667114
147.5595093,1.806884765,I1,147.5595093
147.5524902,1.812316895,I1,147.5524902
147.5452881,1.817687988,I1,147.5452881
147.5380859,1.823120117,I1,147.5380859
147.5308838,1.828308106,I1,147.5308838
147.5236816,1.833679199,I1,147.5236816
147.5164795,1.838928222,I1,147.5164795
147.5092773,1.844299316,I1,147.5092773
147.5018921,1.849487305,I1,147.5018921
147.4946899,1.854675293,I1,147.4946899
147.4873047,1.860107422,I1,147.4873047
147.4801025,1.865112305,I1,147.4801025
147.4729004,1.870300293,I1,147.4729004
147.465271,1.875305176,I1,147.465271
147.4581299,1.88067627,I1,147.4581299
147.4506836,1.885681153,I1,147.4506836
147.4432983,1.890686035,I1,147.4432983
147.4359131,1.895874024,I1,147.4359131
147.4287109,1.900878906,I1,147.4287109
147.4210815,1.905883789,I1,147.4210815
147.4136963,1.910888672,I1,147.4136963
147.4064941,1.915893555,I1,147.4064941
147.3989258,1.920898438,I1,147.3989258
147.3914795,1.92590332,I1,147.3914795
147.3839111,1.930480957,I1,147.3839111
147.3765259,1.935485839,I1,147.3765259
147.3688965,1.940673828,I1,147.3688965
147.3615112,1.9453125,I1,147.3615112
147.3538818,1.950317383,I1,147.3538818
147.3464966,1.955078125,I1,147.3464966
147.3389282,1.959716797,I1,147.3389282
147.3311157,1.964477539,I1,147.3311157
147.3237305,1.969482422,I1,147.3237305
147.3161011,1.974304199,I1,147.3161011
147.3082886,1.978881836,I1,147.3082886
147.3009033,1.983703613,I1,147.3009033
147.2932739,1.988098144,I1,147.2932739
147.2857056,1.992919922,I1,147.2857056
147.2778931,1.997497559,I1,147.2778931
147.2703247,2.002319336,I1,147.2703247
147.2625122,2.006713867,I1,147.2625122
147.255127,2.01147461,I1,147.255127
147.2473145,2.015930176,I1,147.2473145
147.239502,2.020324707,I1,147.239502
147.2316895,2.02508545,I1,147.2316895
147.223877,2.029479981,I1,147.223877
147.2161255,2.033874511,I1,147.2161255
147.208313,2.038330078,I1,147.208313
147.2009277,2.042907715,I1,147.2009277
147.1928711,2.047302246,I1,147.1928711
147.1851196,2.051513672,I1,147.1851196
147.1773071,2.055908203,I1,147.1773071
147.1694946,2.060302735,I1,147.1694946
147.1616821,2.06451416,I1,147.1616821
147.1539307,2.068908692,I1,147.1539307
147.145874,2.073120117,I1,147.145874
147.1381226,2.077514649,I1,147.1381226
147.1303101,2.081726074,I1,147.1303101
147.1223145,2.085876465,I1,147.1223145
147.114502,2.09008789,I1,147.114502
147.1065063,2.094299317,I1,147.1065063
147.0986938,2.098327636,I1,147.0986938
147.0906982,2.102478027,I1,147.0906982
147.0828857,2.106689453,I1,147.0828857
147.074707,2.110900879,I1,147.074707
147.0667114,2.114685059,I1,147.0667114
147.0588989,2.118896484,I1,147.0588989
147.0509033,2.122924805,I1,147.0509033
147.0429077,2.127075195,I1,147.0429077
147.034729,2.13092041,I1,147.034729
147.0266724,2.13470459,I1,147.0266724
147.0186768,2.138916015,I1,147.0186768
147.0106812,2.142883301,I1,147.0106812
147.0025024,2.146728516,I1,147.0025024
146.9945068,2.1506958,I1,146.9945068
146.9865112,2.154296875,I1,146.9865112
146.9782715,2.158081055,I1,146.9782715
146.9702759,2.16192627,I1,146.9702759
146.9622803,2.165893554,I1,146.9622803
146.9542847,2.169494629,I1,146.9542847
146.9459229,2.173278808,I1,146.9459229
146.9379272,2.176879883,I1,146.9379272
146.9296875,2.180480957,I1,146.9296875
146.9216919,2.184509278,I1,146.9216919
146.9133301,2.188110351,I1,146.9133301
146.9052734,2.191711426,I1,146.9052734
146.8969116,2.1953125,I1,146.8969116
146.888916,2.198913574,I1,146.888916
146.8806763,2.202514649,I1,146.8806763
146.8724976,2.206115723,I1,146.8724976
146.8643188,2.209716797,I1,146.8643188
146.8560791,2.213684082,I1,146.8560791
146.8479004,2.217285156,I1,146.8479004
146.8397217,2.22088623,I1,146.8397217
146.8314819,2.224487305,I1,146.8314819
146.8233032,2.228088379,I1,146.8233032
146.8151245,2.231689453,I1,146.8151245
146.8068848,2.235290528,I1,146.8068848
146.7987061,2.238891601,I1,146.7987061
146.7907104,2.242492675,I1,146.7907104
146.7822876,2.246520996,I1,146.7822876
146.774292,2.25012207,I1,146.774292
146.7659302,2.253723145,I1,146.7659302
146.7578735,2.257324219,I1,146.7578735
146.7495117,2.260925293,I1,146.7495117
146.7415161,2.264526367,I1,146.7415161
146.7330933,2.268127441,I1,146.7330933
146.7250977,2.271728516,I1,146.7250977
146.7166748,2.27532959,I1,146.7166748
146.7086792,2.279296875,I1,146.7086792
146.7003174,2.282897949,I1,146.7003174
146.6923218,2.286499023,I1,146.6923218
146.6838989,2.290100097,I1,146.6838989
146.6759033,2.293701172,I1,146.6759033
146.6674805,2.297302246,I1,146.6674805
146.6594849,2.30090332,I1,146.6594849
146.651123,2.304504395,I1,146.651123
146.6428833,2.308288575,I1,146.6428833
146.6345215,2.312072754,I1,146.6345215
146.6259155,2.315673828,I1,146.6259155
146.6174927,2.319519043,I1,146.6174927
146.6088867,2.323120117,I1,146.6088867
146.600708,2.326721192,I1,146.600708
146.5919189,2.330322266,I1,146.5919189
146.5836792,2.333923339,I1,146.5836792
146.5750732,2.337280273,I1,146.5750732
146.5667114,2.340881347,I1,146.5667114
146.5581055,2.344482422,I1,146.5581055
146.5494995,2.34790039,I1,146.5494995
146.5408936,2.351501465,I1,146.5408936
146.5324707,2.354675293,I1,146.5324707
146.5239258,2.358093262,I1,146.5239258
146.5153198,2.361694336,I1,146.5153198
146.5067139,2.365112305,I1,146.5067139
146.4981079,2.368286133,I1,146.4981079
146.489502,2.371704101,I1,146.489502
146.480896,2.37512207,I1,146.480896
146.47229,2.378112793,I1,146.47229
146.4636841,2.381530761,I1,146.4636841
146.4550781,2.384704589,I1,146.4550781
146.4464722,2.387878418,I1,146.4464722
146.4379272,2.391113282,I1,146.4379272
146.4293213,2.39428711,I1,146.4293213
146.4207153,2.397277832,I1,146.4207153
146.4116821,2.40032959,I1,146.4116821
146.4030762,2.403320312,I1,146.4030762
146.3944702,2.406494141,I1,146.3944702
146.3859253,2.409484863,I1,146.3859253
146.3768921,2.412475586,I1,146.3768921
146.3682861,2.415527344,I1,146.3682861
146.3596802,2.418273926,I1,146.3596802
146.3508911,2.421508789,I1,146.3508911
146.3422852,2.424316406,I1,146.3422852
146.333313,2.427307129,I1,146.333313
146.324707,2.430114746,I1,146.324707
146.315918,2.432922363,I1,146.315918
146.3068848,2.435485839,I1,146.3068848
146.2982788,2.438476563,I1,146.2982788
146.2894897,2.441101074,I1,146.2894897
146.2808838,2.443908692,I1,146.2808838
146.2719116,2.446716309,I1,146.2719116
146.2631226,2.449523926,I1,146.2631226
146.2542725,2.452087403,I1,146.2542725
146.2457275,2.454711914,I1,146.2457275
146.2366943,2.457275391,I1,146.2366943
146.2279053,2.459716797,I1,146.2279053
146.2188721,2.462524414,I1,146.2188721
146.210083,2.465087891,I1,146.210083
146.2011108,2.467529297,I1,146.2011108
146.1925049,2.470092773,I1,146.1925049
146.1837158,2.472473145,I1,146.1837158
146.1746826,2.47467041,I1,146.1746826
146.1658936,2.477294922,I1,146.1658936
146.1571045,2.479675293,I1,146.1571045
146.1480713,2.481872558,I1,146.1480713
146.1392822,2.484497071,I1,146.1392822
146.130127,2.486694336,I1,146.130127
146.1210938,2.488891602,I1,146.1210938
146.1123047,2.491088867,I1,146.1123047
146.1032715,2.493286132,I1,146.1032715
146.0944824,2.495483398,I1,146.0944824
146.0856934,2.497924805,I1,146.0856934
146.0764771,2.50012207,I1,146.0764771
146.0675049,2.502319336,I1,146.0675049
146.0587158,2.504089355,I1,146.0587158
146.0496826,2.506530762,I1,146.0496826
146.0407104,2.508483886,I1,146.0407104
146.0316772,2.510681152,I1,146.0316772
146.0228882,2.512512207,I1,146.0228882
146.0136719,2.514526367,I1,146.0136719
146.0046997,2.516479492,I1,146.0046997
145.9959106,2.518310547,I1,145.9959106
145.9866943,2.520324707,I1,145.9866943
145.9779053,2.522277832,I1,145.9779053
145.968689,2.524291992,I1,145.968689
145.9597168,2.525878906,I1,145.9597168
145.9506836,2.527893066,I1,145.9506836
145.9417114,2.52947998,I1,145.9417114
145.9324951,2.531494141,I1,145.9324951
145.9237061,2.533081055,I1,145.9237061
145.9144897,2.534729004,I1,145.9144897
145.9055176,2.536499024,I1,145.9055176
145.8964844,2.538085938,I1,145.8964844
145.8873291,2.539672852,I1,145.8873291
145.8782959,2.541503906,I1,145.8782959
145.8693237,2.54309082,I1,145.8693237
145.8601074,2.544494629,I1,145.8601074
145.8510742,2.546081543,I1,145.8510742
145.8419189,2.547485351,I1,145.8419189
145.8328857,2.549316406,I1,145.8328857
145.8239136,2.550476075,I1,145.8239136
145.8146973,2.551879883,I1,145.8146973
145.8057251,2.553283691,I1,145.8057251
145.7965088,2.5546875,I1,145.7965088
145.7874756,2.556091308,I1,145.7874756
145.7783203,2.557495118,I1,145.7783203
145.7692871,2.558898926,I1,145.7692871
