V1,V2,eez,V3,
-121.1660767,-25.16088867,I7,238.8339233,
-121.1651001,-25.13928223,I7,238.8348999,
-121.1536255,-25.09448242,I7,238.8463745,
-121.1530762,-25.06860352,I7,238.8469238,
-121.1469116,-25.04321289,I7,238.8530884,
-121.1453857,-24.72070312,I7,238.8546143,
-121.1450195,-24.70391846,I7,238.8549805,
-121.133728,-24.47497559,I7,238.866272,
-121.1392822,-24.4442749,I7,238.8607178,
-121.1383057,-24.39831543,I7,238.8616943,
-121.1436768,-24.37280273,I7,238.8563232,
-121.1434937,-24.34692383,I7,238.8565063,
-121.2109985,-24.05187988,I7,238.7890015,
-121.2592163,-23.7880249,I7,238.7407837,
-121.2744751,-23.75250244,I7,238.7255249,
-121.2825928,-23.71429443,I7,238.7174072,
-121.2844849,-23.70831299,I7,238.7155151,
-121.2943115,-23.68701172,I7,238.7056885,
-121.2993774,-23.6651001,I7,238.7006226,
-121.4185791,-23.41888428,I7,238.5814209,
-121.5391235,-23.13970947,I7,238.4608765,
-121.5643921,-23.10498047,I7,238.4356079,
-121.5820923,-23.06658936,I7,238.4179077,
-121.6008911,-23.04211426,I7,238.3991089,
-121.6079102,-23.02758789,I7,238.3920898,
-121.7349243,-22.86730957,I7,238.2650757,
-121.7752075,-22.81469727,I7,238.2247925,
-121.9613037,-22.55841064,I7,238.0386963,
-121.9938965,-22.52929688,I7,238.0061035,
-122.0200806,-22.49511719,I7,237.9799194,
-122.0493774,-22.47021484,I7,237.9506226,
-122.055603,-22.46228027,I7,237.944397,
-122.0682983,-22.45172119,I7,237.9317017,
-122.1636963,-22.37280273,I7,237.8363037,
-122.2666016,-22.28521729,I7,237.7333984,
-122.5072021,-22.06970215,I7,237.4927979,
-122.5457764,-22.04730225,I7,237.4542236,
-122.5792236,-22.01879883,I7,237.4207764,
-122.6184082,-21.99737549,I7,237.3815918,
-122.6358032,-21.98291016,I7,237.3641968,
-122.8756104,-21.855896,I7,237.1243896,
-123.1530151,-21.69482422,I7,236.8469849,
-123.1640015,-21.68988037,I7,236.8359985,
-123.2019043,-21.67687988,I7,236.7980957,
-123.2351074,-21.65869141,I7,236.7648926,
-123.2659912,-21.64892578,I7,236.7340088,
-123.2977295,-21.63208008,I7,236.7022705,
-123.5916748,-21.54388428,I7,236.4083252,
-123.8814087,-21.44512939,I7,236.1185913,
-123.9353027,-21.43768311,I7,236.0646973,
-123.9591064,-21.43017578,I7,236.0408936,
-123.9782104,-21.42797852,I7,236.0217896,
-124.0255127,-21.41387939,I7,235.9744873,
-124.3331909,-21.38317871,I7,235.6668091,
-124.6392822,-21.34118652,I7,235.3607178,
-124.7072754,-21.34490967,I7,235.2927246,
-124.7194824,-21.34350586,I7,235.2805176,
-124.7258911,-21.34399414,I7,235.2741089,
-124.7872925,-21.33789062,I7,235.2127075,
-125.0952759,-21.36608887,I7,234.9047241,
-125.4042969,-21.3828125,I7,234.5957031,
-125.4749756,-21.4005127,I7,234.5250244,
-125.5004272,-21.40270996,I7,234.4995728,
-125.5498047,-21.40759277,I7,234.4501953,
-125.8446045,-21.49328613,I7,234.1553955,
-126.1430054,-21.56811523,I7,233.8569946,
-126.2022095,-21.5960083,I7,233.7977905,
-126.2322998,-21.60418701,I7,233.7677002,
-126.2902832,-21.5703125,I7,233.7097168,
-126.4960938,-21.4342041,I7,233.5039062,
-126.5643921,-21.40649414,I7,233.4356079,
-126.6463013,-21.35717773,I7,233.3536987,
-126.6708984,-21.34838867,I7,233.3291016,
-126.6929932,-21.33538818,I7,233.3070068,
-126.994812,-21.23181152,I7,233.005188,
-127.1942749,-21.15087891,I7,232.8057251,
-127.2548828,-21.13922119,I7,232.7451172,
-127.357605,-21.10241699,I7,232.642395,
-127.383606,-21.09838867,I7,232.616394,
-127.4082031,-21.09002686,I7,232.5917969,
-127.7606812,-21.04107666,I7,232.2393188,
-127.9418945,-21.00610352,I7,232.0581055,
-127.9598999,-21.00610352,I7,232.0401001,
-127.9916992,-21.00610352,I7,232.0083008,
-128.1115112,-20.98797607,I7,231.8884888,
-128.1378174,-20.98901367,I7,231.8621826,
-128.1638794,-20.9854126,I7,231.8361206,
-128.5192871,-21.00439453,I7,231.4807129,
-128.5609131,-21.00610352,I7,231.4390869,
-128.7041016,-20.95050049,I7,231.2958984,
-128.7770996,-20.9196167,I7,231.2229004,
-128.8433838,-20.88250732,I7,231.1566162,
-128.90979,-20.85168457,I7,231.09021,
-128.9761963,-20.83319092,I7,231.0238037,
-129.0625,-20.78369141,I7,230.9375,
-129.1885986,-20.74047852,I7,230.8114014,
-129.3544922,-20.69110107,I7,230.6455078,
-129.4805908,-20.65411377,I7,230.5194092,
-129.5802002,-20.63549805,I7,230.4197998,
-129.6929932,-20.61077881,I7,230.3070068,
-129.7991943,-20.58618164,I7,230.2008057,
-129.9320068,-20.56762695,I7,230.0679932,
-130.0712891,-20.55529785,I7,229.9287109,
-130.1774902,-20.54290771,I7,229.8225098,
-130.3168945,-20.53057861,I7,229.6831055,
-130.4298096,-20.53057861,I7,229.5701904,
-130.5093994,-20.53668213,I7,229.4906006,
-130.5758057,-20.53668213,I7,229.4241943,
-130.6621094,-20.53668213,I7,229.3378906,
-130.7283936,-20.53668213,I7,229.2716064,
-130.8214111,-20.54290771,I7,229.1785889,
-130.8876953,-20.55529785,I7,229.1123047,
-130.9541016,-20.56140137,I7,229.0458984,
-130.9938965,-20.56762695,I7,229.0061035,
-131.0205078,-20.56762695,I7,228.9794922,
-131.0603027,-20.5737915,I7,228.9396973,
-131.1068115,-20.57989502,I7,228.8931885,
-131.1730957,-20.59228516,I7,228.8269043,
-131.2329102,-20.60467529,I7,228.7670898,
-131.3059082,-20.61700439,I7,228.6940918,
-131.3723145,-20.63549805,I7,228.6276855,
-131.4453125,-20.64172363,I7,228.5546875,
-131.4984131,-20.66027832,I7,228.5015869,
-131.5515137,-20.67260742,I7,228.4484863,
-131.5979004,-20.68487549,I7,228.4020996,
-131.6311035,-20.68487549,I7,228.3688965,
-131.6776123,-20.71582031,I7,228.3223877,
-131.723999,-20.71582031,I7,228.276001,
-131.7770996,-20.734375,I7,228.2229004,
-131.8500977,-20.75909424,I7,228.1499023,
-131.9031982,-20.77142334,I7,228.0968018,
-131.9630127,-20.80230713,I7,228.0369873,
-132.0360107,-20.82080078,I7,227.9639893,
-132.0167847,-20.7611084,I7,227.9832153,
-132.1094971,-20.43920898,I7,227.8905029,
-132.2443237,-20.11712646,I7,227.7556763,
-132.3135986,-20,I7,227.6864014,
-130,-20,I7,230,
-130,1.00E-10,I7,230,
-127.0485907,1.00E-10,I7,232.9514093,
-123.5368996,1.00E-10,I7,236.4631004,
-120,1.00E-10,I7,240,
-120,-40,I7,240,
-121.9064716,-40,I7,238.0935284,
-124.9164925,-40,I7,235.0835075,
-127.6756784,-40,I7,232.3243216,
-131.563622,-40,I7,228.436378,
-134.3228078,-40,I7,225.6771922,
-137.5836638,-40,I7,222.4163362,
-141.2207724,-40,I7,218.7792276,
-144.2307933,-40,I7,215.7692067,
-146.8645616,-40,I7,213.1354384,
-150,-40,I7,210,
-153.7625261,-40,I7,206.2374739,
-157.2742172,-40,I7,202.7257828,
-160.2842381,-40,I7,199.7157619,
-163.545094,-40,I7,196.454906,
-166.5551149,-40,I7,193.4448851,
-168.436378,-40,I7,191.563622,
-170.9447287,-40,I7,189.0552713,
-173.3276619,-40,I7,186.6723381,
-177.9807547,-40,I7,182.0192453,
-177.9793091,-39.99658203,I7,182.0206909,
-177.9628906,-39.96520996,I7,182.0371094,
-177.876709,-39.84918213,I7,182.123291,
-177.8737793,-39.84228516,I7,182.1262207,
-177.8580933,-39.82080078,I7,182.1419067,
-177.8422241,-39.78210449,I7,182.1577759,
-177.8175049,-39.74639893,I7,182.1824951,
-177.737793,-39.53570557,I7,182.262207,
-177.7161865,-39.49450684,I7,182.2838135,
-177.7069092,-39.47949219,I7,182.2930908,
-177.7047119,-39.47290039,I7,182.2952881,
-177.6660767,-39.39892578,I7,182.3339233,
-177.6433105,-39.30218506,I7,182.3566895,
-177.5983887,-39.19750977,I7,182.4016113,
-177.5827026,-39.16290283,I7,182.4172974,
-177.5820923,-39.15942383,I7,182.4179077,
-177.5516968,-39.08868408,I7,182.4483032,
-177.5494995,-39.07391357,I7,182.4505005,
-177.5435791,-39.05969238,I7,182.4564209,
-177.5252075,-38.92700195,I7,182.4747925,
-177.5155029,-38.90228271,I7,182.4844971,
-177.5095825,-38.85198975,I7,182.4904175,
-177.4943237,-38.80358887,I7,182.5056763,
-177.4924927,-38.76000977,I7,182.5075073,
-177.4887085,-38.75390625,I7,182.5112915,
-177.4736938,-38.7053833,I7,182.5263062,
-177.4653931,-38.69110107,I7,182.5346069,
-177.4382935,-38.59649658,I7,182.5617065,
-177.4160767,-38.55218506,I7,182.5839233,
-177.4028931,-38.49121094,I7,182.5971069,
-177.3342896,-38.32458496,I7,182.6657104,
-177.3175049,-38.19940186,I7,182.6824951,
-177.2797852,-38.07720947,I7,182.7202148,
-177.2783813,-38.03771973,I7,182.7216187,
-177.2709961,-38.01177979,I7,182.7290039,
-177.2684937,-37.86621094,I7,182.7315063,
-177.2686157,-37.86218262,I7,182.7313843,
-177.2680054,-37.82769775,I7,182.7319946,
-177.2418823,-37.63201904,I7,182.7581177,
-177.2418823,-37.62200928,I7,182.7581177,
-177.2583008,-37.49908447,I7,182.7416992,
-177.2539063,-37.38110352,I7,182.7460937,
-177.260498,-37.35290527,I7,182.739502,
-177.2598877,-37.31549072,I7,182.7401123,
-177.3082886,-37.1237793,I7,182.6917114,
-177.3342896,-36.92938232,I7,182.6657104,
-177.3887939,-36.79699707,I7,182.6112061,
-177.4121094,-36.69598389,I7,182.5878906,
-177.4207153,-36.67950439,I7,182.5792847,
-177.4326172,-36.63250732,I7,182.5673828,
-177.5305786,-36.45300293,I7,182.4694214,
-177.6071167,-36.26708984,I7,182.3928833,
-177.7045898,-36.13391113,I7,182.2954102,
-177.706604,-36.13031006,I7,182.293396,
-177.7474976,-36.05181885,I7,182.2525024,
-177.7528076,-36.04559326,I7,182.2471924,
-177.7816162,-35.99279785,I7,182.2183838,
-177.84198,-35.92547607,I7,182.15802,
-177.8479004,-35.9152832,I7,182.1520996,
-177.914978,-35.84417725,I7,182.085022,
-177.9246826,-35.83331299,I7,182.0753174,
-178.0487061,-35.66400146,I7,181.9512939,
-178.1790771,-35.54980469,I7,181.8209229,
-178.291626,-35.42437744,I7,181.708374,
-178.3522949,-35.38018799,I7,181.6477051,
-178.3746948,-35.35638428,I7,181.6253052,
-178.4967041,-35.27160645,I7,181.5032959,
-178.6395874,-35.14648437,I7,181.3604126,
-178.7564087,-35.07940674,I7,181.2435913,
-178.8209839,-35.02770996,I7,181.1790161,
-178.8748779,-34.99951172,I7,181.1251221,
-178.9404297,-34.9519043,I7,181.0595703,
-178.9573975,-34.94189453,I7,181.0426025,
-179,-34.921875,I7,181,
-179.0372925,-34.89599609,I7,180.9627075,
-179.0623169,-34.88201904,I7,180.9376831,
-179.2133179,-34.81500244,I7,180.7866821,
-179.2485962,-34.7902832,I7,180.7514038,
-179.3052979,-34.76501465,I7,180.6947021,
-179.3275757,-34.75231934,I7,180.6724243,
-179.166626,-34.77978516,I7,180.833374,
-179.1000977,-34.77911377,I7,180.8999023,
-179.0344849,-34.78820801,I7,180.9655151,
-178.692627,-34.77490234,I7,181.307373,
-178.3504028,-34.77142334,I7,181.6495972,
-178.3403931,-34.77038574,I7,181.6596069,
-178.2855835,-34.7598877,I7,181.7144165,
-178.2293091,-34.7578125,I7,181.7706909,
-178.2227783,-34.75640869,I7,181.7772217,
-178.2189941,-34.75628662,I7,181.7810059,
-178.0795898,-34.72528076,I7,181.9204102,
-177.8878784,-34.68341064,I7,182.1121216,
-177.5440063,-34.61749268,I7,182.4559937,
-177.492981,-34.59741211,I7,182.507019,
-177.4384766,-34.58551025,I7,182.5615234,
-177.1226196,-34.45220947,I7,182.8773804,
-176.8753052,-34.35528564,I7,183.1246948,
-176.8265991,-34.33679199,I7,183.1734009,
-176.8239746,-34.33520508,I7,183.1760254,
-176.8023071,-34.32659912,I7,183.1976929,
-176.7573242,-34.2979126,I7,183.2426758,
-176.7069092,-34.27679443,I7,183.2930908,
-176.4470825,-34.10150147,I7,183.5529175,
-176.1663208,-33.92749023,I7,183.8336792,
-176.1577148,-33.91931152,I7,183.8422852,
-176.1473999,-33.91290283,I7,183.8526001,
-176.1002197,-33.86761475,I7,183.8997803,
-176.0665894,-33.84490967,I7,183.9334106,
-176.0606079,-33.83990479,I7,183.9393921,
-175.9093018,-33.68432617,I7,184.0906982,
-175.8847046,-33.6605835,I7,184.1152954,
-175.6201172,-33.40991211,I7,184.3798828,
-175.6137085,-33.4005127,I7,184.3862915,
-175.6051025,-33.39221191,I7,184.3948975,
-175.5609131,-33.32592773,I7,184.4390869,
-175.5394897,-33.30389404,I7,184.4605103,
-175.4595947,-33.17388916,I7,184.5404053,
-175.4096069,-33.09899902,I7,184.5903931,
-175.2119751,-32.80688477,I7,184.7880249,
-175.2080078,-32.79650879,I7,184.7919922,
-175.2015991,-32.7869873,I7,184.7984009,
-175.1707764,-32.70397949,I7,184.8292236,
-175.1604004,-32.68701172,I7,184.8395996,
-175.1293945,-32.59307861,I7,184.8706055,
-175.0819092,-32.46539307,I7,184.9180908,
-174.9597168,-32.14459229,I7,185.0402832,
-174.958313,-32.13372803,I7,185.041687,
-174.9544067,-32.12329102,I7,185.0455933,
-174.9434204,-32.02740479,I7,185.0565796,
-174.9398804,-32.01660156,I7,185.0601196,
-174.9356079,-31.9597168,I7,185.0643921,
-174.9157104,-31.78747559,I7,185.0842896,
-174.9077759,-31.72338867,I7,185.0922241,
-174.8707886,-31.6572876,I7,185.1292114,
-174.854126,-31.5980835,I7,185.145874,
-174.7852783,-31.44958496,I7,185.2147217,
-174.7714233,-31.37988281,I7,185.2285767,
-174.7619019,-31.35760498,I7,185.2380981,
-174.7595825,-31.34362793,I7,185.2404175,
-174.7374268,-31.28778076,I7,185.2625732,
-174.7189941,-31.15570068,I7,185.2810059,
-174.6967163,-31.10900879,I7,185.3032837,
-174.6171875,-30.98968506,I7,185.3828125,
-174.5357056,-30.88500977,I7,185.4642944,
-174.5272827,-30.87451172,I7,185.4727173,
-174.4678955,-30.7980957,I7,185.5321045,
-174.4492798,-30.75817871,I7,185.5507202,
-174.430481,-30.73309326,I7,185.569519,
-174.3997803,-30.66351318,I7,185.6002197,
-174.3494263,-30.5880127,I7,185.6505737,
-174.2666016,-30.36798096,I7,185.7333984,
-174.1661987,-30.15350342,I7,185.8338013,
-174.1641846,-30.14752197,I7,185.8358154,
-174.1572876,-30.11450195,I7,185.8427124,
-174.1434937,-30.08319092,I7,185.8565063,
-174.1286011,-30.00158691,I7,185.8713989,
-174.1002808,-29.9263916,I7,185.8997192,
-174.072876,-29.7053833,I7,185.927124,
-174.022583,-29.46209717,I7,185.977417,
-174.0238037,-29.42871094,I7,185.9761963,
-174.0177002,-29.39562988,I7,185.9822998,
-174.0230103,-29.30480957,I7,185.9769897,
-174.0142822,-29.23400879,I7,185.9857178,
-174.0379028,-29.03100586,I7,185.9620972,
-174.0473022,-28.76611328,I7,185.9526978,
-174.0565186,-28.73358154,I7,185.9434814,
-174.0584106,-28.70001221,I7,185.9415894,
-174.076416,-28.64080811,I7,185.923584,
-174.0809937,-28.62609863,I7,185.9190063,
-174.0875854,-28.60461426,I7,185.9124146,
-174.0949097,-28.5413208,I7,185.9050903,
-174.1605835,-28.36309814,I7,185.8394165,
-174.2374268,-28.08978271,I7,185.7625732,
-174.2540894,-28.05950928,I7,185.7459106,
-174.2639771,-28.02722168,I7,185.7360229,
-174.2908936,-27.980896,I7,185.7091064,
-174.2943115,-27.97027588,I7,185.7056885,
-174.3218994,-27.92480469,I7,185.6781006,
-174.3389893,-27.8782959,I7,185.6610107,
-174.4370117,-27.72888184,I7,185.5629883,
-174.5844116,-27.46270752,I7,185.4155884,
-174.6079102,-27.43621826,I7,185.3920898,
-174.6253052,-27.40631103,I7,185.3746948,
-174.6555786,-27.37359619,I7,185.3444214,
-174.6671753,-27.35449219,I7,185.3328247,
-174.7172241,-27.30218506,I7,185.2827759,
-174.7357178,-27.27398682,I7,185.2642822,
-174.8577271,-27.1550293,I7,185.1422729,
-175.0731812,-26.91229248,I7,184.9268188,
-175.1026001,-26.890625,I7,184.8973999,
-175.126709,-26.86450195,I7,184.873291,
-175.1347046,-26.85760498,I7,184.8652954,
-175.1586914,-26.84057617,I7,184.8413086,
-175.1784058,-26.81988525,I7,184.8215942,
-175.2545776,-26.7677002,I7,184.7454224,
-175.2675781,-26.75500488,I7,184.7324219,
-175.3482056,-26.70349121,I7,184.6517944,
-175.4591064,-26.62750244,I7,184.5408936,
-175.6824951,-26.46258545,I7,184.3175049,
-175.7108154,-26.44927979,I7,184.2891846,
-175.7540894,-26.4185791,I7,184.2459106,
-175.7816162,-26.40631103,I7,184.2183838,
-175.8059082,-26.38970947,I7,184.1940918,
-175.9083862,-26.3458252,I7,184.0916138,
-175.911499,-26.34381104,I7,184.088501,
-175.9299927,-26.33648682,I7,184.0700073,
-176.1365967,-26.24798584,I7,183.8634033,
-176.1710815,-26.23260498,I7,183.8289185,
-176.338501,-26.15032959,I7,183.661499,
-176.3640137,-26.14331055,I7,183.6359863,
-176.3856201,-26.13330078,I7,183.6143799,
-176.4046021,-26.128479,I7,183.5953979,
-176.4645996,-26.10168457,I7,183.5354004,
-176.4943848,-26.09460449,I7,183.5056152,
-176.5220947,-26.08282471,I7,183.4779053,
-176.6876831,-26.04620361,I7,183.3123169,
-176.6956787,-26.0446167,I7,183.3043213,
-176.8499756,-26.01068115,I7,183.1500244,
-177.1000977,-25.94238281,I7,182.8999023,
-177.1652222,-25.93701172,I7,182.8347778,
-177.2351074,-25.92059326,I7,182.7648926,
-177.2658081,-25.91912842,I7,182.7341919,
-177.2958984,-25.91247559,I7,182.7041016,
-177.3118896,-25.9105835,I7,182.6881104,
-177.4412231,-25.90631104,I7,182.5587769,
-177.4689941,-25.90118408,I7,182.5310059,
-177.5986938,-25.90118408,I7,182.4013062,
-177.6036987,-25.90100098,I7,182.3963013,
-177.8944092,-25.87707519,I7,182.1055908,
-177.9793091,-25.88568115,I7,182.0206909,
-178.0317993,-25.88317871,I7,181.9682007,
-178.0535889,-25.8861084,I7,181.9464111,
-178.1091919,-25.88439941,I7,181.8908081,
-178.2196045,-25.90118408,I7,181.7803955,
-178.2669067,-25.90118408,I7,181.7330933,
-178.3585815,-25.91809082,I7,181.6414185,
-178.3630981,-25.91809082,I7,181.6369019,
-178.4395752,-25.93231201,I7,181.5604248,
-178.6870117,-25.95739746,I7,181.3129883,
-178.7739868,-25.98291016,I7,181.2260132,
-178.8078003,-25.98669434,I7,181.1921997,
-178.8312988,-25.99371338,I7,181.1687012,
-178.8441772,-25.99578857,I7,181.1558228,
-178.9154053,-26.00500488,I7,181.0845947,
-179.0272217,-26.0413208,I7,180.9727783,
-179.1437988,-26.06292725,I7,180.8562012,
-179.4003296,-26.16259766,I7,180.5996704,
-179.6633911,-26.24810791,I7,180.3366089,
-179.7639771,-26.30389404,I7,180.2360229,
-179.8729858,-26.34619141,I7,180.1270142,
-180,-26.42669678,I7,180,
-180,-24.19355022,I7,180,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
