V1,V2,eez,V3
-159.7352905,18.32592773,I5,200.2647095
-159.7196045,18.31829834,I5,200.2803955
-159.7039795,18.31091309,I5,200.2960205
-159.6976929,18.30792236,I5,200.3023071
-159.6876221,18.30310059,I5,200.3123779
-159.671875,18.29571533,I5,200.328125
-159.656189,18.28833008,I5,200.343811
-159.6403809,18.28112793,I5,200.3596191
-159.6245117,18.27392578,I5,200.3754883
-159.6087036,18.26690674,I5,200.3912964
-159.5927124,18.2598877,I5,200.4072876
-159.5767822,18.25292969,I5,200.4232178
-159.5609131,18.24609375,I5,200.4390869
-159.5449219,18.23931885,I5,200.4550781
-159.5288086,18.23272705,I5,200.4711914
-159.5128174,18.22607422,I5,200.4871826
-159.4967041,18.21948242,I5,200.5032959
-159.4805908,18.21307373,I5,200.5194092
-159.4644165,18.20648193,I5,200.5355835
-159.4481812,18.20031738,I5,200.5518188
-159.4318848,18.1940918,I5,200.5681152
-159.4157104,18.18792725,I5,200.5842896
-159.3994141,18.18170166,I5,200.6005859
-159.3831177,18.17572021,I5,200.6168823
-159.3666992,18.16967773,I5,200.6333008
-159.3502808,18.16387939,I5,200.6497192
-159.3339844,18.15808105,I5,200.6660156
-159.3311768,18.15710449,I5,200.6688232
-159.3170776,18.15228271,I5,200.6829224
-159.3005981,18.14648437,I5,200.6994019
-159.2841187,18.14111328,I5,200.7158813
-159.27771,18.13891602,I5,200.72229
-159.2763062,18.1348877,I5,200.7236938
-159.2709961,18.11907959,I5,200.7290039
-159.265686,18.10308838,I5,200.734314
-159.2601929,18.08728027,I5,200.7398071
-159.2545776,18.07128906,I5,200.7454224
-159.2490234,18.05548096,I5,200.7509766
-159.2432861,18.03967285,I5,200.7567139
-159.2379761,18.02532959,I5,200.7620239
-159.2368774,18.02252197,I5,200.7631226
-159.2310181,18.00671387,I5,200.7689819
-159.2250977,17.99090576,I5,200.7749023
-159.2203979,17.97888184,I5,200.7796021
-159.218689,17.9743042,I5,200.781311
-159.2127075,17.9586792,I5,200.7872925
-159.2067261,17.94287109,I5,200.7932739
-159.2006226,17.92730713,I5,200.7993774
-159.194397,17.91168213,I5,200.805603
-159.1881104,17.89611816,I5,200.8118896
-159.1817017,17.88049316,I5,200.8182983
-159.175293,17.8649292,I5,200.824707
-159.1687012,17.8494873,I5,200.8312988
-159.1621094,17.83392334,I5,200.8378906
-159.1553955,17.81848145,I5,200.8446045
-159.1486816,17.80310059,I5,200.8513184
-159.1417847,17.78771973,I5,200.8582153
-159.1348877,17.77227783,I5,200.8651123
-159.1279297,17.75708008,I5,200.8720703
-159.1207886,17.74169922,I5,200.8792114
-159.1137085,17.72650146,I5,200.8862915
-159.1065063,17.71130371,I5,200.8934937
-159.0991821,17.69610596,I5,200.9008179
-159.0917969,17.6809082,I5,200.9082031
-159.0842896,17.66589355,I5,200.9157104
-159.0767822,17.6506958,I5,200.9232178
-159.0690918,17.63568115,I5,200.9309082
-159.0614014,17.62072754,I5,200.9385986
-159.0535889,17.60571289,I5,200.9464111
-159.0457764,17.59069824,I5,200.9542236
-159.0379028,17.57592773,I5,200.9620972
-159.0297852,17.56109619,I5,200.9702148
-159.0217896,17.54608154,I5,200.9782104
-159.0136108,17.53149414,I5,200.9863892
-159.0053101,17.51672363,I5,200.9946899
-158.9970093,17.50189209,I5,201.0029907
-158.9887085,17.48730469,I5,201.0112915
-158.9802246,17.47271729,I5,201.0197754
-158.9710083,17.45690918,I5,201.0289917
-158.963501,17.44390869,I5,201.036499
-158.9550781,17.42907715,I5,201.0449219
-158.9464111,17.41467285,I5,201.0535889
-158.9379272,17.40008545,I5,201.0620728
-158.9291992,17.38568115,I5,201.0708008
-158.9204102,17.37109375,I5,201.0795898
-158.9116821,17.35668945,I5,201.0883179
-158.90271,17.34228516,I5,201.09729
-158.8937988,17.32788086,I5,201.1062012
-158.8847046,17.3137207,I5,201.1152954
-158.8756104,17.29949951,I5,201.1243896
-158.866394,17.28527832,I5,201.133606
-158.8571777,17.27111816,I5,201.1428223
-158.8477783,17.25689697,I5,201.1522217
-158.8383789,17.24291992,I5,201.1616211
-158.8289795,17.22888184,I5,201.1710205
-158.819397,17.21490479,I5,201.180603
-158.8098145,17.20092773,I5,201.1901855
-158.8001099,17.18707275,I5,201.1998901
-158.7902832,17.17327881,I5,201.2097168
-158.7805176,17.15948486,I5,201.2194824
-158.7705078,17.14569092,I5,201.2294922
-158.7606201,17.13189697,I5,201.2393799
-158.7506104,17.11828613,I5,201.2493896
-158.7404785,17.10467529,I5,201.2595215
-158.7302856,17.09112549,I5,201.2697144
-158.7199097,17.07769775,I5,201.2800903
-158.7097168,17.06408691,I5,201.2902832
-158.6992798,17.05072022,I5,201.3007202
-158.6889038,17.03747559,I5,201.3110962
-158.6782837,17.02410889,I5,201.3217163
-158.6677856,17.01068115,I5,201.3322144
-158.6571045,16.99768066,I5,201.3428955
-158.6464233,16.98449707,I5,201.3535767
-158.6356201,16.97131348,I5,201.3643799
-158.6246948,16.95831299,I5,201.3753052
-158.6137085,16.9453125,I5,201.3862915
-158.6027832,16.93231201,I5,201.3972168
-158.5917969,16.91949463,I5,201.4082031
-158.5806885,16.90649414,I5,201.4193115
-158.569397,16.89367676,I5,201.430603
-158.5582275,16.88110352,I5,201.4417725
-158.546875,16.86828613,I5,201.453125
-158.5355225,16.85571289,I5,201.4644775
-158.5241089,16.84307861,I5,201.4758911
-158.5125122,16.83050537,I5,201.4874878
-158.5009766,16.81811523,I5,201.4990234
-158.4893799,16.8057251,I5,201.5106201
-158.4777222,16.79327393,I5,201.5222778
-158.4658813,16.78088379,I5,201.5341187
-158.4541016,16.76867676,I5,201.5458984
-158.4421997,16.75653076,I5,201.5578003
-158.4302979,16.74432373,I5,201.5697021
-158.4182129,16.73229981,I5,201.5817871
-158.406189,16.72027588,I5,201.593811
-158.394104,16.70831299,I5,201.605896
-158.381897,16.69628906,I5,201.618103
-158.3696899,16.68450928,I5,201.6303101
-158.3572998,16.67272949,I5,201.6427002
-158.3449097,16.66107178,I5,201.6550903
-158.3325806,16.64929199,I5,201.6674194
-158.3201294,16.63769531,I5,201.6798706
-158.3074951,16.62628174,I5,201.6925049
-158.3016968,16.62091064,I5,201.6983032
-158.2935181,16.61328125,I5,201.7064819
-158.2808228,16.60192871,I5,201.7191772
-158.2681274,16.59051514,I5,201.7318726
-158.2553101,16.57928467,I5,201.7446899
-158.2424927,16.56787109,I5,201.7575073
-158.2296143,16.55670166,I5,201.7703857
-158.2166748,16.54547119,I5,201.7833252
-158.2036133,16.53448486,I5,201.7963867
-158.1906128,16.52349854,I5,201.8093872
-158.1774902,16.51251221,I5,201.8225098
-158.1643066,16.50170898,I5,201.8356934
-158.1511841,16.49090576,I5,201.8488159
-158.1378784,16.48010254,I5,201.8621216
-158.1245117,16.46948242,I5,201.8754883
-158.1112061,16.4586792,I5,201.8887939
-158.0977783,16.44830322,I5,201.9022217
-158.0842896,16.43768311,I5,201.9157104
-158.0706787,16.42730713,I5,201.9293213
-158.0571289,16.41687012,I5,201.9428711
-158.0435181,16.40649414,I5,201.9564819
-158.0297852,16.39630127,I5,201.9702148
-158.0159912,16.3861084,I5,201.9840088
-158.0021973,16.37609863,I5,201.9978027
-157.9884033,16.36590576,I5,202.0115967
-157.9744873,16.3560791,I5,202.0255127
-157.9605103,16.34613037,I5,202.0394897
-157.9465942,16.33630371,I5,202.0534058
-157.9324951,16.32647705,I5,202.0675049
-157.918396,16.31671143,I5,202.081604
-157.9042969,16.30712891,I5,202.0957031
-157.8900757,16.29748535,I5,202.1099243
-157.8757935,16.28790283,I5,202.1242065
-157.8615112,16.27850342,I5,202.1384888
-157.847229,16.269104,I5,202.152771
-157.8328247,16.2598877,I5,202.1671753
-157.8184204,16.25048828,I5,202.1815796
-157.803894,16.24127197,I5,202.196106
-157.7894287,16.2322998,I5,202.2105713
-157.7747803,16.22332764,I5,202.2252197
-157.7601929,16.21429443,I5,202.2398071
-157.7454834,16.20532227,I5,202.2545166
-157.7307129,16.19647217,I5,202.2692871
-157.7161255,16.18768311,I5,202.2838745
-157.7012939,16.17907715,I5,202.2987061
-157.6864014,16.17047119,I5,202.3135986
-157.6740112,16.16333008,I5,202.3259888
-157.6596069,16.15368652,I5,202.3403931
-157.6452026,16.14428711,I5,202.3547974
-157.6309204,16.1348877,I5,202.3690796
-157.616394,16.12567139,I5,202.383606
-157.6019897,16.11669922,I5,202.3980103
-157.5875244,16.10748291,I5,202.4124756
-157.572876,16.09851074,I5,202.427124
-157.5582886,16.08947754,I5,202.4417114
-157.5437012,16.08050537,I5,202.4562988
-157.5289917,16.07171631,I5,202.4710083
-157.5142822,16.06292725,I5,202.4857178
-157.4993896,16.05432129,I5,202.5006104
-157.4846802,16.04571533,I5,202.5153198
-157.4697876,16.03710938,I5,202.5302124
-157.454895,16.02868652,I5,202.545105
-157.4398804,16.02032471,I5,202.5601196
-157.4249268,16.01190186,I5,202.5750732
-157.4099121,16.00372314,I5,202.5900879
-157.3947754,15.9954834,I5,202.6052246
-157.3796997,15.98730469,I5,202.6203003
-157.364502,15.97930908,I5,202.635498
-157.3493042,15.97131348,I5,202.6506958
-157.3341064,15.96350098,I5,202.6658936
-157.3187866,15.95550537,I5,202.6812134
-157.3035278,15.94787598,I5,202.6964722
-157.2880859,15.94012451,I5,202.7119141
-157.2727051,15.93249512,I5,202.7272949
-157.2573242,15.92492676,I5,202.7426758
-157.2418823,15.91748047,I5,202.7581177
-157.2263794,15.91009521,I5,202.7736206
-157.2108154,15.90289307,I5,202.7891846
-157.1951904,15.89550781,I5,202.8048096
-157.1796265,15.88830566,I5,202.8203735
-157.1640015,15.88128662,I5,202.8359985
-157.1483154,15.87432861,I5,202.8516846
-157.1325073,15.86730957,I5,202.8674927
-157.1168213,15.86047363,I5,202.8831787
-157.1010132,15.85369873,I5,202.8989868
-157.0852051,15.84692383,I5,202.9147949
-157.0692749,15.840271,I5,202.9307251
-157.0534058,15.8336792,I5,202.9465942
-157.0374756,15.8270874,I5,202.9625244
-157.0216064,15.82067871,I5,202.9783936
-157.0056152,15.81451416,I5,202.9943848
-156.989502,15.80810547,I5,203.010498
-156.9735107,15.80187988,I5,203.0264893
-156.9573975,15.79589844,I5,203.0426025
-156.9412842,15.78991699,I5,203.0587158
-156.9251099,15.78387451,I5,203.0748901
-156.9089966,15.77807617,I5,203.0910034
-156.8928223,15.77227783,I5,203.1071777
-156.8765869,15.76647949,I5,203.1234131
-156.8602905,15.76068115,I5,203.1397095
-156.8439941,15.75531006,I5,203.1560059
-156.8276978,15.74969482,I5,203.1723022
-156.8114014,15.74432373,I5,203.1885986
-156.7949829,15.7388916,I5,203.2050171
-156.7786255,15.73370361,I5,203.2213745
-156.762207,15.72851563,I5,203.237793
-156.7457886,15.72332764,I5,203.2542114
-156.7293091,15.71832275,I5,203.2706909
-156.7128296,15.71350098,I5,203.2871704
-156.6962891,15.70849609,I5,203.3037109
-156.6796875,15.70367432,I5,203.3203125
-156.663208,15.69909668,I5,203.336792
-156.6466064,15.6942749,I5,203.3533936
-156.6300049,15.68988037,I5,203.3699951
-156.6132812,15.68530273,I5,203.3867188
-156.5966797,15.6809082,I5,203.4033203
-156.5800171,15.67669678,I5,203.4199829
-156.5632935,15.67248535,I5,203.4367065
-156.5465088,15.66827393,I5,203.4534912
-156.5297852,15.66412354,I5,203.4702148
-156.5130005,15.66009521,I5,203.4869995
-156.4962769,15.65631104,I5,203.5037231
-156.4794922,15.65228272,I5,203.5205078
-156.4625854,15.64868164,I5,203.5374146
-156.4458008,15.64489746,I5,203.5541992
-156.428894,15.64129639,I5,203.571106
-156.4121094,15.63787842,I5,203.5878906
-156.3952026,15.63427734,I5,203.6047974
-156.3782959,15.63110352,I5,203.6217041
-156.3613892,15.62768555,I5,203.6386108
-156.3444214,15.62451172,I5,203.6555786
-156.3273926,15.621521,I5,203.6726074
-156.3104858,15.61828613,I5,203.6895142
-156.2935181,15.61547852,I5,203.7064819
-156.2764893,15.61248779,I5,203.7235107
-156.2593994,15.60968018,I5,203.7406006
-156.2423096,15.6071167,I5,203.7576904
-156.2254028,15.60449219,I5,203.7745972
-156.208313,15.60192871,I5,203.791687
-156.1912842,15.5994873,I5,203.8087158
-156.1741943,15.59710693,I5,203.8258057
-156.1571045,15.59472656,I5,203.8428955
-156.1400146,15.5925293,I5,203.8599854
-156.1228027,15.590271,I5,203.8771973
-156.1057129,15.58831787,I5,203.8942871
-156.088623,15.58630371,I5,203.911377
-156.0714111,15.58447266,I5,203.9285889
-156.0543213,15.58251953,I5,203.9456787
-156.0371094,15.58087158,I5,203.9628906
-156.0198975,15.57928467,I5,203.9801025
-156.0028076,15.57769775,I5,203.9971924
-155.9951172,15.5769043,I5,204.0048828
-155.9841919,15.57592773,I5,204.0158081
-155.96698,15.57452393,I5,204.03302
-155.949707,15.57330322,I5,204.050293
-155.9324951,15.57208252,I5,204.0675049
-155.9152832,15.57092285,I5,204.0847168
-155.8980103,15.56970215,I5,204.1019897
-155.8809204,15.56872559,I5,204.1190796
-155.8637085,15.56787109,I5,204.1362915
-155.8463745,15.56707764,I5,204.1536255
-155.8292236,15.56628418,I5,204.1707764
-155.8118896,15.56567383,I5,204.1881104
-155.7946777,15.56488037,I5,204.2053223
-155.7774048,15.56451416,I5,204.2225952
-155.7601929,15.56408691,I5,204.2398071
-155.742981,15.5637207,I5,204.257019
-155.725708,15.56347656,I5,204.274292
-155.7084961,15.56329346,I5,204.2915039
-155.6912231,15.56311035,I5,204.3087769
-155.6738892,15.56311035,I5,204.3261108
-155.6566772,15.56329346,I5,204.3433228
-155.6394043,15.56347656,I5,204.3605957
-155.6221924,15.5637207,I5,204.3778076
-155.6049194,15.56390381,I5,204.3950806
-155.5877075,15.56427002,I5,204.4122925
-155.5703125,15.56488037,I5,204.4296875
-155.5532227,15.56530762,I5,204.4467773
-155.5358887,15.56610107,I5,204.4641113
-155.5186768,15.56671143,I5,204.4813232
-155.5014038,15.56750488,I5,204.4985962
-155.4841919,15.56848145,I5,204.5158081
-155.46698,15.5692749,I5,204.53302
-155.449707,15.57049561,I5,204.550293
-155.4324951,15.57147217,I5,204.5675049
-155.4152832,15.57287598,I5,204.5847168
-155.3980103,15.57409668,I5,204.6019897
-155.3809814,15.57550049,I5,204.6190186
-155.3637085,15.5769043,I5,204.6362915
-155.3464966,15.57849121,I5,204.6535034
-155.3294067,15.58007812,I5,204.6705933
-155.3121948,15.58190918,I5,204.6878052
-155.295105,15.5836792,I5,204.704895
-155.2778931,15.58551025,I5,204.7221069
-155.2608032,15.58752441,I5,204.7391968
-155.2435913,15.58947754,I5,204.7564087
-155.2265015,15.5916748,I5,204.7734985
-155.2094116,15.59368896,I5,204.7905884
-155.1923218,15.59613037,I5,204.8076782
-155.1751099,15.59851074,I5,204.8248901
-155.1582031,15.60089111,I5,204.8417969
-155.1411133,15.60327148,I5,204.8588867
-155.1240845,15.6060791,I5,204.8759155
-155.1069946,15.60870361,I5,204.8930054
-155.0900269,15.61151123,I5,204.9099731
-155.072998,15.61431885,I5,204.927002
-155.0559082,15.61712646,I5,204.9440918
-155.0390015,15.62030029,I5,204.9609985
-155.0219116,15.62329102,I5,204.9780884
-155.005127,15.62652588,I5,204.994873
-154.9880981,15.62969971,I5,205.0119019
-154.9711914,15.63311768,I5,205.0288086
-154.9542847,15.63647461,I5,205.0457153
-154.9375,15.63989258,I5,205.0625
-154.9205933,15.64349365,I5,205.0794067
-154.9036865,15.64727783,I5,205.0963135
-154.8869019,15.65087891,I5,205.1130981
-154.8701172,15.65472412,I5,205.1298828
-154.8532104,15.65869141,I5,205.1467896
-154.8364868,15.66247559,I5,205.1635132
-154.8198242,15.66668701,I5,205.1801758
-154.8031006,15.67071533,I5,205.1968994
-154.786377,15.67492676,I5,205.213623
-154.7697144,15.67932129,I5,205.2302856
-154.7529907,15.68371582,I5,205.2470093
-154.7363892,15.68811035,I5,205.2636108
-154.7288208,15.69012451,I5,205.2711792
-154.7131958,15.6942749,I5,205.2868042
-154.6965942,15.69909668,I5,205.3034058
-154.6799927,15.70367432,I5,205.3200073
-154.6635132,15.70849609,I5,205.3364868
-154.6464844,15.71331787,I5,205.3535156
-154.6295776,15.71850586,I5,205.3704224
-154.6130981,15.72351074,I5,205.3869019
-154.5966187,15.72851563,I5,205.4033813
-154.5802002,15.73370361,I5,205.4197998
-154.5637817,15.7388916,I5,205.4362183
-154.5474243,15.74432373,I5,205.4525757
-154.5310059,15.74969482,I5,205.4689941
-154.5147095,15.75512695,I5,205.4852905
-154.4984131,15.76068115,I5,205.5015869
-154.4821777,15.76629639,I5,205.5178223
-154.4658813,15.77209473,I5,205.5341187
-154.449707,15.77789307,I5,205.550293
-154.4334106,15.78369141,I5,205.5665894
-154.4174194,15.78967285,I5,205.5825806
-154.4011841,15.79547119,I5,205.5988159
-154.3851929,15.80169678,I5,205.6148071
-154.3690796,15.80792236,I5,205.6309204
-154.3530884,15.81408691,I5,205.6469116
-154.3370972,15.82049561,I5,205.6629028
-154.321106,15.82672119,I5,205.678894
-154.3051758,15.83331299,I5,205.6948242
-154.2893066,15.83972168,I5,205.7106934
-154.2733765,15.84649658,I5,205.7266235
-154.2575073,15.85308838,I5,205.7424927
-154.2416992,15.85992432,I5,205.7583008
-154.2260132,15.86669922,I5,205.7739868
-154.2102051,15.87371826,I5,205.7897949
-154.1945801,15.88067627,I5,205.8054199
-154.178894,15.88769531,I5,205.821106
-154.163208,15.89489746,I5,205.836792
-154.1566162,15.89788818,I5,205.8433838
-154.1397095,15.90570068,I5,205.8602905
-154.1242065,15.91308594,I5,205.8757935
-154.1087036,15.92028809,I5,205.8912964
-154.0932007,15.92767334,I5,205.9067993
-154.0778198,15.93530273,I5,205.9221802
-154.0623779,15.94287109,I5,205.9376221
-154.0469971,15.95050049,I5,205.9530029
-154.0316772,15.95831299,I5,205.9683228
-154.0164185,15.96612549,I5,205.9835815
-154.0010986,15.97387695,I5,205.9989014
-153.9859009,15.98187256,I5,206.0140991
-153.9708252,15.9899292,I5,206.0291748
-153.9556885,15.99810791,I5,206.0443115
-153.9404907,16.00628662,I5,206.0595093
-153.9254761,16.01452637,I5,206.0745239
-153.9105225,16.02270508,I5,206.0894775
-153.8955078,16.03112793,I5,206.1044922
-153.8806152,16.03967285,I5,206.1193848
-153.8657227,16.0480957,I5,206.1342773
-153.8508911,16.05670166,I5,206.1491089
-153.8361206,16.06530762,I5,206.1638794
-153.8212891,16.07409668,I5,206.1787109
-153.8065796,16.08288574,I5,206.1934204
-153.7919922,16.0916748,I5,206.2080078
-153.7772827,16.10070801,I5,206.2227173
-153.7626953,16.10968018,I5,206.2373047
-153.74823,16.11889648,I5,206.25177
-153.7337036,16.12792969,I5,206.2662964
-153.7192993,16.13708496,I5,206.2807007
-153.704895,16.14648437,I5,206.295105
-153.6906128,16.15588379,I5,206.3093872
-153.6795044,16.16308594,I5,206.3204956
-153.6688843,16.17010498,I5,206.3311157
-153.6547241,16.1796875,I5,206.3452759
-153.6405029,16.18908691,I5,206.3594971
-153.6262817,16.19873047,I5,206.3737183
-153.6121826,16.20849609,I5,206.3878174
-153.5993042,16.2175293,I5,206.4006958
-153.59021,16.22369385,I5,206.40979
-153.5761108,16.23352051,I5,206.4238892
-153.5623169,16.24353027,I5,206.4376831
-153.5484009,16.253479,I5,206.4515991
-153.5344849,16.26348877,I5,206.4655151
-153.5206909,16.27368164,I5,206.4793091
-153.506897,16.28369141,I5,206.493103
-153.4932861,16.29388428,I5,206.5067139
-153.4796143,16.30432129,I5,206.5203857
-153.4660034,16.31469727,I5,206.5339966
-153.4595947,16.31951904,I5,206.5404053
-153.4514771,16.32568359,I5,206.5485229
-153.4379272,16.33612061,I5,206.5620728
-153.4243774,16.34667969,I5,206.5756226
-153.4188843,16.35089111,I5,206.5811157
-153.4046021,16.35791016,I5,206.5953979
-153.3890991,16.36547852,I5,206.6109009
-153.3833008,16.36828613,I5,206.6166992
-153.3692017,16.37530518,I5,206.6307983
-153.3536987,16.38287354,I5,206.6463013
-153.3383789,16.39068604,I5,206.6616211
-153.3231201,16.39849853,I5,206.6768799
-153.3078003,16.40631104,I5,206.6921997
-153.2924805,16.41430664,I5,206.7075195
-153.2772827,16.42230225,I5,206.7227173
-153.262207,16.43048096,I5,206.737793
-153.2470093,16.43847656,I5,206.7529907
-153.2319946,16.44689941,I5,206.7680054
-153.2169189,16.45507812,I5,206.7830811
-153.2019043,16.46350098,I5,206.7980957
-153.1868896,16.47192383,I5,206.8131104
-153.1719971,16.48052979,I5,206.8280029
-153.1571045,16.48907471,I5,206.8428955
-153.1422119,16.49768066,I5,206.8577881
-153.1275024,16.50653076,I5,206.8724976
-153.112793,16.51531982,I5,206.887207
-153.0980835,16.52410889,I5,206.9019165
-153.083313,16.53308105,I5,206.916687
-153.0687866,16.54211426,I5,206.9312134
-153.0541992,16.55108643,I5,206.9458008
-153.0397949,16.56030273,I5,206.9602051
-153.0252075,16.56951904,I5,206.9747925
-153.0108032,16.57867432,I5,206.9891968
-152.996521,16.58807373,I5,207.003479
-152.9821777,16.59747314,I5,207.0178223
-152.9678955,16.6071167,I5,207.0321045
-152.9536133,16.61669922,I5,207.0463867
-152.9393921,16.62628174,I5,207.0606079
-152.925293,16.63592529,I5,207.074707
-152.9111938,16.64569092,I5,207.0888062
-152.8972168,16.65551758,I5,207.1027832
-152.8831787,16.66552734,I5,207.1168213
-152.8692017,16.67547607,I5,207.1307983
-152.8552856,16.68548584,I5,207.1447144
-152.8510132,16.68847656,I5,207.1489868
-152.8374023,16.69830322,I5,207.1625977
-152.8234863,16.70831299,I5,207.1765137
-152.8096924,16.71832275,I5,207.1903076
-152.7958984,16.72851563,I5,207.2041016
-152.7821045,16.7387085,I5,207.2178955
-152.7684937,16.74908447,I5,207.2315063
-152.7548218,16.75927734,I5,207.2451782
-152.7412109,16.76989746,I5,207.2587891
-152.7277222,16.78027344,I5,207.2722778
-152.7141113,16.79089355,I5,207.2858887
-152.7008057,16.80151367,I5,207.2991943
-152.6873779,16.81207275,I5,207.3126221
-152.6740112,16.82287598,I5,207.3259888
-152.6608887,16.8336792,I5,207.3391113
-152.647583,16.84448242,I5,207.352417
-152.6345215,16.85552979,I5,207.3654785
-152.6322021,16.8572998,I5,207.3677979
-152.6298828,16.85913086,I5,207.3701172
-152.6165771,16.86987305,I5,207.3834229
-152.6032104,16.88067627,I5,207.3967896
-152.6000977,16.88330078,I5,207.3999023
-152.5911255,16.89050293,I5,207.4088745
-152.5778198,16.90130615,I5,207.4221802
-152.5645752,16.91210938,I5,207.4354248
-152.5512085,16.9229126,I5,207.4487915
-152.538208,16.93389893,I5,207.461792
-152.5250854,16.94488525,I5,207.4749146
-152.5120239,16.95587158,I5,207.4879761
-152.4990234,16.96691895,I5,207.5009766
-152.486084,16.97808838,I5,207.513916
-152.4732056,16.98931885,I5,207.5267944
-152.4603882,17.00067139,I5,207.5396118
-152.4475098,17.01208496,I5,207.5524902
-152.4348755,17.02349854,I5,207.5651245
-152.4221802,17.03491211,I5,207.5778198
-152.4096069,17.04650879,I5,207.5903931
-152.3970947,17.05810547,I5,207.6029053
-152.3845825,17.06970215,I5,207.6154175
-152.3721924,17.08129883,I5,207.6278076
-152.3599243,17.09307861,I5,207.6400757
-152.3475952,17.10491943,I5,207.6524048
-152.3353882,17.11688232,I5,207.6646118
-152.3231812,17.12872314,I5,207.6768188
-152.3110962,17.14068604,I5,207.6889038
-152.3070068,17.14489746,I5,207.6929932
-152.2973022,17.15447998,I5,207.7026978
-152.2852173,17.16650391,I5,207.7147827
-152.2731934,17.17871094,I5,207.7268066
-152.2612915,17.19067383,I5,207.7387085
-152.2493896,17.203125,I5,207.7506104
-152.2376099,17.215271,I5,207.7623901
-152.225708,17.22772217,I5,207.774292
-152.2138062,17.24029541,I5,207.7861938
-152.2020874,17.25268555,I5,207.7979126
-152.1904907,17.26507568,I5,207.8095093
-152.178894,17.27770996,I5,207.821106
-152.1674805,17.2902832,I5,207.8325195
-152.1560059,17.30291748,I5,207.8439941
-152.1447144,17.31549072,I5,207.8552856
-152.1333008,17.32830811,I5,207.8666992
-152.1220093,17.34088135,I5,207.8779907
-152.1109009,17.35388184,I5,207.8890991
-152.0997925,17.36669922,I5,207.9002075
-152.0888062,17.37969971,I5,207.9111938
-152.0778198,17.3927002,I5,207.9221802
-152.0668945,17.40570068,I5,207.9331055
-152.0560913,17.41870117,I5,207.9439087
-152.045105,17.43212891,I5,207.954895
-152.0338745,17.44592285,I5,207.9661255
-152.0233154,17.45910645,I5,207.9766846
-152.0126953,17.47247314,I5,207.9873047
-152.0021973,17.48571777,I5,207.9978027
-151.9916992,17.49908447,I5,208.0083008
-151.9813843,17.51251221,I5,208.0186157
-151.9710083,17.52612305,I5,208.0289917
-151.9608765,17.53967285,I5,208.0391235
-151.9506836,17.55310059,I5,208.0493164
-151.9406128,17.56689453,I5,208.0593872
-151.930603,17.58050537,I5,208.069397
-151.9205933,17.59429932,I5,208.0794067
-151.9107056,17.60809326,I5,208.0892944
-151.9008789,17.62188721,I5,208.0991211
-151.8911133,17.63568115,I5,208.1088867
-151.8814087,17.6494751,I5,208.1185913
-151.8718872,17.66351318,I5,208.1281128
-151.8623047,17.67749023,I5,208.1376953
-151.8529053,17.69171143,I5,208.1470947
-151.8435059,17.70568848,I5,208.1564941
-151.8341064,17.71990967,I5,208.1658936
-151.8248901,17.73413086,I5,208.1751099
-151.8157959,17.74829102,I5,208.1842041
-151.8067017,17.76251221,I5,208.1932983
-151.7976074,17.7769165,I5,208.2023926
-151.7886963,17.79107666,I5,208.2113037
-151.7797852,17.80548096,I5,208.2202148
-151.7709961,17.82012939,I5,208.2290039
-151.762207,17.83447266,I5,208.237793
-151.7536011,17.84912109,I5,208.2463989
-151.7449951,17.8637085,I5,208.2550049
-151.7365112,17.8782959,I5,208.2634888
-151.7280884,17.8928833,I5,208.2719116
-151.7197266,17.9074707,I5,208.2802734
-151.7114258,17.92230225,I5,208.2885742
-151.703186,17.93707275,I5,208.296814
-151.6951294,17.9519043,I5,208.3048706
-151.6870117,17.96667481,I5,208.3129883
-151.6790771,17.98150635,I5,208.3209229
-151.6710815,17.996521,I5,208.3289185
-151.663208,18.01147461,I5,208.336792
-151.6555786,18.02648926,I5,208.3444214
-151.6478882,18.04150391,I5,208.3521118
-151.6403809,18.05627441,I5,208.3596191
-151.6361084,18.06451416,I5,208.3638916
-151.6286011,18.07971191,I5,208.3713989
-151.6210937,18.09472656,I5,208.3789063
-151.6135864,18.10992432,I5,208.3864136
-151.6062012,18.12487793,I5,208.3937988
-151.598999,18.14007568,I5,208.401001
-151.5917969,18.15551758,I5,208.4082031
-151.5845947,18.17071533,I5,208.4154053
-151.5775757,18.18609619,I5,208.4224243
-151.5706177,18.20129395,I5,208.4293823
-151.5637207,18.2166748,I5,208.4362793
-151.5568848,18.2321167,I5,208.4431152
-151.5501099,18.24749756,I5,208.4498901
-151.5435181,18.26312256,I5,208.4564819
-151.5369263,18.27850342,I5,208.4630737
-151.5303955,18.29412842,I5,208.4696045
-151.5239868,18.30969238,I5,208.4760132
-151.5177002,18.32507324,I5,208.4822998
-151.5114136,18.34088135,I5,208.4885864
-151.505188,18.35650635,I5,208.494812
-151.4990845,18.37207031,I5,208.5009155
-151.493103,18.38787842,I5,208.506897
-151.4871826,18.40368652,I5,208.5128174
-151.4813843,18.41931152,I5,208.5186157
-151.4755859,18.43511963,I5,208.5244141
-151.4699097,18.45092773,I5,208.5300903
-151.4642944,18.4666748,I5,208.5357056
-151.4588013,18.48272705,I5,208.5411987
-151.4533081,18.49847412,I5,208.5466919
-151.447998,18.51452637,I5,208.552002
-151.442688,18.53051758,I5,208.557312
-151.4375,18.54650879,I5,208.5625
