name,POINT_X,POINT_Y
New Zealand,183.7907104,-48.76831055
New Zealand,183.7877808,-48.77270508
New Zealand,183.8018799,-48.79730225
New Zealand,183.8076782,-48.82080078
New Zealand,183.8225708,-48.84741211
New Zealand,183.8261719,-48.86291504
New Zealand,183.831604,-48.88818359
New Zealand,183.8488159,-48.92089844
New Zealand,183.8659058,-49.01568604
New Zealand,183.8845215,-49.05718994
New Zealand,183.887085,-49.0803833
New Zealand,183.9060059,-49.1262207
New Zealand,183.9094238,-49.16809082
New Zealand,183.9324951,-49.23199463
New Zealand,183.934021,-49.2802124
New Zealand,183.9503174,-49.33251953
New Zealand,183.9508057,-49.33569336
New Zealand,183.949707,-49.40991211
New Zealand,183.9680176,-49.48602295
New Zealand,183.9656982,-49.51409912
New Zealand,183.9707031,-49.53729248
New Zealand,183.9667969,-49.57208252
New Zealand,183.9741211,-49.61260986
New Zealand,183.9589233,-49.71850586
New Zealand,183.9627075,-49.75170898
New Zealand,183.9581909,-49.77331543
New Zealand,183.9619751,-49.82159424
New Zealand,183.9558105,-49.84698486
New Zealand,183.9575806,-49.87451172
New Zealand,183.9577026,-49.87988281
New Zealand,183.9533081,-49.89758301
New Zealand,183.9542236,-49.92828369
New Zealand,183.9459229,-49.956604
New Zealand,183.9464111,-49.97387695
New Zealand,183.940918,-49.99249268
New Zealand,183.9403076,-50.03210449
New Zealand,183.9346924,-50.04852295
New Zealand,183.9345703,-50.059021
New Zealand,183.9146729,-50.11828613
New Zealand,183.9093018,-50.18139648
New Zealand,183.902771,-50.19818115
New Zealand,183.8995972,-50.20709229
New Zealand,183.8988037,-50.21630859
New Zealand,183.8945923,-50.22680664
New Zealand,183.8936157,-50.23278809
New Zealand,183.8927002,-50.23779297
New Zealand,183.8869019,-50.25079346
New Zealand,183.881897,-50.29278564
New Zealand,183.8474731,-50.36871338
New Zealand,183.843811,-50.39080811
New Zealand,183.822998,-50.43157959
New Zealand,183.8182983,-50.45489502
New Zealand,183.8161011,-50.46087646
New Zealand,183.8118896,-50.46881104
New Zealand,183.8018188,-50.51361084
New Zealand,183.7973022,-50.52160645
New Zealand,183.7872925,-50.56158447
New Zealand,183.7857056,-50.56732178
New Zealand,183.7573242,-50.61480713
New Zealand,183.7446899,-50.65789795
New Zealand,183.7208252,-50.69439697
New Zealand,183.7056885,-50.73950195
New Zealand,183.6505127,-50.81860352
New Zealand,183.6282959,-50.8729248
New Zealand,183.6251221,-50.8770752
New Zealand,183.6201172,-50.88909912
New Zealand,183.5999146,-50.91479492
New Zealand,183.5787964,-50.96112061
New Zealand,183.5128174,-51.0402832
New Zealand,183.5067139,-51.05218506
New Zealand,183.4777832,-51.08428955
New Zealand,183.4595947,-51.11798096
New Zealand,183.4542236,-51.12359619
New Zealand,183.4295044,-51.16711426
New Zealand,183.4210815,-51.17559814
New Zealand,183.3966064,-51.21661377
New Zealand,183.3540039,-51.25860596
New Zealand,183.3272705,-51.29980469
New Zealand,183.2921143,-51.33258057
New Zealand,183.2630005,-51.37420654
New Zealand,183.2470093,-51.38861084
New Zealand,183.1968994,-51.43328857
New Zealand,183.1782837,-51.45861816
New Zealand,183.164917,-51.46990967
New Zealand,183.1381226,-51.50469971
New Zealand,183.0985107,-51.5369873
New Zealand,183.0675049,-51.57421875
New Zealand,183.0432129,-51.5927124
New Zealand,183.0332031,-51.60467529
New Zealand,182.9285889,-51.684021
New Zealand,182.878418,-51.73730469
New Zealand,182.8637085,-51.74737549
New Zealand,182.8552856,-51.75610352
New Zealand,182.8421021,-51.76489258
New Zealand,182.8071899,-51.79937744
New Zealand,182.7529907,-51.83428955
New Zealand,182.7128906,-51.87158203
New Zealand,182.6838989,-51.88909912
New Zealand,182.6755981,-51.89678955
New Zealand,182.6708984,-51.89971924
New Zealand,182.6119995,-51.9519043
New Zealand,182.5543823,-51.98529053
New Zealand,182.5234985,-52.01141357
New Zealand,182.501709,-52.02337646
New Zealand,182.4688721,-52.05010986
New Zealand,182.3895874,-52.09259033
New Zealand,182.3344116,-52.13439941
New Zealand,182.2120972,-52.19519043
New Zealand,182.1405029,-52.24438477
New Zealand,182.0551147,-52.28259277
New Zealand,182.043396,-52.2901001
New Zealand,182.0343018,-52.29388428
New Zealand,182.024292,-52.30047607
New Zealand,181.9754028,-52.32110596
New Zealand,181.8995972,-52.3651123
New Zealand,181.8878174,-52.37200928
New Zealand,181.8104248,-52.41680908
New Zealand,181.7498779,-52.43920898
New Zealand,181.7053223,-52.46398926
New Zealand,181.6738892,-52.47509766
New Zealand,181.6389771,-52.49371338
New Zealand,181.5521851,-52.52301025
New Zealand,181.4794922,-52.55889893
New Zealand,181.3475952,-52.59979248
New Zealand,181.2556152,-52.64099121
New Zealand,181.1550903,-52.66821289
New Zealand,181.1234131,-52.68170166
New Zealand,181.0449829,-52.70129395
New Zealand,180.8770752,-52.76379395
New Zealand,180.8729858,-52.76489258
New Zealand,180.815918,-52.77679443
New Zealand,180.7595825,-52.79669189
New Zealand,180.7178955,-52.8046875
New Zealand,180.6845703,-52.81591797
New Zealand,180.6312866,-52.82550049
New Zealand,180.6182861,-52.82971191
New Zealand,180.5839233,-52.83569336
New Zealand,180.506897,-52.85949707
New Zealand,180.371521,-52.88049316
New Zealand,180.2626953,-52.90991211
New Zealand,180.1652832,-52.92199707
New Zealand,180.1196899,-52.93341064
New Zealand,180.1135254,-52.93450928
New Zealand,180.0249023,-52.94378662
New Zealand,180,-52.94940186
NA,NA,NA
Macquarie Island,160.6552734,-51.18218994
Macquarie Island,164.321106,-53.87451172
Macquarie Island,164.6453247,-54.57659912
Macquarie Island,164.6854858,-54.60681152
Macquarie Island,164.7224731,-54.64300537
Macquarie Island,164.7105103,-54.69171143
Macquarie Island,164.7127075,-54.73999023
Macquarie Island,164.697876,-54.78619385
Macquarie Island,164.697876,-54.82781982
Macquarie Island,164.6898804,-54.85009766
Macquarie Island,164.6898804,-54.86700439
Macquarie Island,164.6763306,-54.90350342
Macquarie Island,164.6763306,-54.91699219
Macquarie Island,164.6749268,-54.92230225
Macquarie Island,164.6738892,-54.92578125
Macquarie Island,164.6730957,-54.94049072
Macquarie Island,164.659729,-54.97180176
Macquarie Island,164.656311,-55.00860596
Macquarie Island,164.6489258,-55.0244751
Macquarie Island,164.6450806,-55.06121826
Macquarie Island,164.6345215,-55.08349609
Macquarie Island,164.6317139,-55.11120605
Macquarie Island,164.6107178,-55.15557861
Macquarie Island,164.604126,-55.16931152
Macquarie Island,164.6030884,-55.17590332
Macquarie Island,164.6005249,-55.18017578
Macquarie Island,164.5991211,-55.19329834
Macquarie Island,164.5941162,-55.20318603
Macquarie Island,164.5927124,-55.20977783
Macquarie Island,164.5834961,-55.25927734
Macquarie Island,164.5717163,-55.2802124
Macquarie Island,164.5698853,-55.28930664
Macquarie Island,164.5681152,-55.29321289
Macquarie Island,164.5665283,-55.29760742
Macquarie Island,164.5651245,-55.30047607
Macquarie Island,164.5626831,-55.3079834
Macquarie Island,164.5637207,-55.34991455
Macquarie Island,164.5576782,-55.36761475
Macquarie Island,164.5576782,-55.39569092
Macquarie Island,164.526123,-55.48138428
Macquarie Island,164.5175171,-55.57287598
Macquarie Island,164.5148926,-55.57830811
Macquarie Island,164.5142822,-55.58410645
Macquarie Island,164.5004883,-55.61309814
Macquarie Island,164.4995117,-55.62182617
Macquarie Island,164.4846802,-55.65130615
Macquarie Island,164.4788818,-55.68908691
Macquarie Island,164.4683228,-55.7086792
Macquarie Island,164.4647217,-55.72869873
Macquarie Island,164.4611206,-55.73510742
Macquarie Island,164.4598999,-55.74169922
Macquarie Island,164.4425049,-55.77258301
Macquarie Island,164.4389038,-55.78961182
Macquarie Island,164.3812866,-55.88598633
Macquarie Island,164.3536987,-55.97369385
Macquarie Island,164.3428955,-55.9888916
Macquarie Island,164.3276978,-56.03308105
Macquarie Island,164.3151245,-56.04968262
Macquarie Island,164.3048706,-56.07739258
Macquarie Island,164.2426758,-56.15740967
Macquarie Island,164.2012939,-56.24530029
Macquarie Island,164.1968994,-56.25042725
Macquarie Island,164.1942749,-56.25592041
Macquarie Island,164.1688843,-56.28399658
Macquarie Island,164.1652832,-56.29138184
Macquarie Island,164.1412964,-56.31732178
Macquarie Island,164.1210938,-56.35467529
Macquarie Island,164.1057129,-56.37060547
Macquarie Island,164.093689,-56.39190674
Macquarie Island,164.0878906,-56.39770508
Macquarie Island,164.0842896,-56.4039917
Macquarie Island,164.053894,-56.4342041
Macquarie Island,164.0452881,-56.44848633
Macquarie Island,163.9517212,-56.53820801
Macquarie Island,163.8944702,-56.6184082
Macquarie Island,163.8812866,-56.62957764
Macquarie Island,163.848877,-56.6730957
Macquarie Island,163.8300781,-56.68811035
Macquarie Island,163.8104858,-56.71350098
Macquarie Island,163.7197266,-56.78509522
Macquarie Island,163.6480713,-56.86541748
Macquarie Island,163.6419067,-56.86981201
Macquarie Island,163.6373291,-56.87487793
Macquarie Island,163.6010742,-56.90020752
Macquarie Island,163.5952759,-56.90649414
Macquarie Island,163.5637207,-56.92810059
Macquarie Island,163.5297241,-56.9630127
Macquarie Island,163.5114746,-56.97509766
Macquarie Island,163.4901123,-56.99639893
Macquarie Island,163.4824829,-57.00128174
Macquarie Island,163.4765015,-57.00708008
Macquarie Island,163.4597168,-57.01818848
Macquarie Island,163.4318848,-57.03619385
Macquarie Island,163.4213257,-57.04608154
Macquarie Island,163.2944946,-57.12438965
Macquarie Island,163.2113037,-57.19451904
Macquarie Island,163.1973267,-57.20220947
Macquarie Island,163.1480713,-57.2421875
Macquarie Island,163.1237183,-57.25512695
Macquarie Island,163.0961304,-57.2769165
Macquarie Island,162.9802856,-57.33660889
Macquarie Island,162.8817139,-57.40612793
Macquarie Island,162.8739014,-57.40979004
Macquarie Island,162.8679199,-57.41400147
Macquarie Island,162.8226929,-57.43481445
Macquarie Island,162.8146973,-57.44030762
Macquarie Island,162.7770996,-57.45709228
Macquarie Island,162.7302856,-57.48779297
Macquarie Island,162.7111206,-57.49609375
Macquarie Island,162.680481,-57.51568604
Macquarie Island,162.6779175,-57.51702881
Macquarie Island,162.6699219,-57.52038574
Macquarie Island,162.6630859,-57.52459717
Macquarie Island,162.647522,-57.53118896
Macquarie Island,162.6417236,-57.53479004
Macquarie Island,162.6032715,-57.55059814
Macquarie Island,162.5941162,-57.55639648
Macquarie Island,162.5891113,-57.55889893
Macquarie Island,162.43573,-57.62060547
Macquarie Island,162.3336792,-57.67669678
Macquarie Island,162.3192749,-57.68188477
Macquarie Island,162.2559204,-57.71539307
Macquarie Island,162.2260742,-57.72558594
Macquarie Island,162.1925049,-57.74291992
Macquarie Island,162.1876831,-57.74542236
Macquarie Island,162.0509033,-57.79058838
Macquarie Island,161.9354858,-57.84399414
Macquarie Island,161.9263306,-57.84667969
Macquarie Island,161.9196777,-57.84960938
Macquarie Island,161.868103,-57.86468506
Macquarie Island,161.8572998,-57.86938477
Macquarie Island,161.8154907,-57.88110352
Macquarie Island,161.7581177,-57.90570068
Macquarie Island,161.7409058,-57.91040039
Macquarie Island,161.6973267,-57.92858887
Macquarie Island,161.6851196,-57.93182373
Macquarie Island,161.6796875,-57.934021
Macquarie Island,161.6663208,-57.93737793
Macquarie Island,161.6555176,-57.94189453
Macquarie Island,161.6094971,-57.95349121
Macquarie Island,161.5947266,-57.95941162
Macquarie Island,161.4124756,-58.00390625
Macquarie Island,161.3001099,-58.04388428
Macquarie Island,161.2849121,-58.04699707
Macquarie Island,161.2113037,-58.07220459
Macquarie Island,161.1829224,-58.07769775
Macquarie Island,161.1348877,-58.09362793
Macquarie Island,160.9763184,-58.12310791
Macquarie Island,160.8516846,-58.15930176
Macquarie Island,160.8406982,-58.16101074
Macquarie Island,160.8341064,-58.1630249
Macquarie Island,160.7791138,-58.17120361
Macquarie Island,160.7653198,-58.17510986
Macquarie Island,160.72052,-58.18157959
Macquarie Island,160.6555176,-58.1987915
Macquarie Island,160.6428833,-58.20050049
Macquarie Island,160.5889282,-58.2144165
Macquarie Island,160.5725098,-58.21630859
Macquarie Island,160.5692749,-58.21722412
Macquarie Island,160.5596924,-58.21838379
Macquarie Island,160.5430908,-58.22259522
Macquarie Island,160.494873,-58.22839355
Macquarie Island,160.4766846,-58.23278809
Macquarie Island,160.2741089,-58.25561523
Macquarie Island,160.1564941,-58.27990723
Macquarie Island,160.1397095,-58.28118896
Macquarie Island,160.06073,-58.29650879
Macquarie Island,160.0349121,-58.29840088
Macquarie Island,159.9788818,-58.30877686
Macquarie Island,159.8046875,-58.3192749
Macquarie Island,159.6773071,-58.33868408
Macquarie Island,159.664917,-58.33911133
Macquarie Island,159.6585083,-58.34008789
Macquarie Island,159.6038818,-58.3414917
Macquarie Island,159.5858765,-58.34411621
Macquarie Island,159.539917,-58.34509277
Macquarie Island,159.47052,-58.35412598
Macquarie Island,159.4628906,-58.35418701
Macquarie Island,159.4008789,-58.36187744
Macquarie Island,159.3806763,-58.36187744
Macquarie Island,159.3753052,-58.36199951
Macquarie Island,159.3530884,-58.36468506
Macquarie Island,159.3057251,-58.36462402
Macquarie Island,159.2841187,-58.36700439
Macquarie Island,159.0706787,-58.3651123
Macquarie Island,158.9520874,-58.37438965
Macquarie Island,158.9331055,-58.37359619
Macquarie Island,158.8536987,-58.37908936
Macquarie Island,158.8312988,-58.37780762
Macquarie Island,158.7692871,-58.3815918
Macquarie Island,158.5870972,-58.37060547
Macquarie Island,158.4633179,-58.37420654
Macquarie Island,158.4503174,-58.37310791
Macquarie Island,158.4442749,-58.37329102
Macquarie Island,158.4290771,-58.37182617
Macquarie Island,158.4259033,-58.37188721
Macquarie Island,158.3905029,-58.3684082
Macquarie Island,158.3712769,-58.36889648
Macquarie Island,158.3259277,-58.36437988
Macquarie Island,158.3139038,-58.36437988
Macquarie Island,158.255127,-58.3649292
Macquarie Island,158.251709,-58.36450195
Macquarie Island,158.1854858,-58.36468506
Macquarie Island,158.1624756,-58.36199951
Macquarie Island,158.1375122,-58.36187744
Macquarie Island,158.093689,-58.35638428
Macquarie Island,158.0687256,-58.35620117
Macquarie Island,157.8557129,-58.32830811
Macquarie Island,157.7399292,-58.32348633
Macquarie Island,157.7180786,-58.31982422
Macquarie Island,157.6431274,-58.31591797
Macquarie Island,157.6251221,-58.31268311
Macquarie Island,157.5595093,-58.30877686
Macquarie Island,157.3776855,-58.27490234
Macquarie Island,157.2628784,-58.2644043
Macquarie Island,157.2498779,-58.26159668
Macquarie Island,157.2445068,-58.2611084
Macquarie Island,157.2349243,-58.25891113
Macquarie Island,157.2266846,-58.25817871
Macquarie Island,157.1917114,-58.25030518
Macquarie Island,157.1738892,-58.24841309
Macquarie Island,157.1331177,-58.23907471
Macquarie Island,157.0720825,-58.23181152
Macquarie Island,157.0620728,-58.23059082
Macquarie Island,156.9954834,-58.22259522
Macquarie Island,156.975708,-58.21759033
Macquarie Island,156.9495239,-58.2144165
Macquarie Island,156.9113159,-58.20452881
Macquarie Island,156.883728,-58.20092773
Macquarie Island,156.6831055,-58.14758301
Macquarie Island,156.5725098,-58.12921143
Macquarie Island,156.5482788,-58.1217041
Macquarie Island,156.4818726,-58.10998535
Macquarie Island,156.468689,-58.10571289
Macquarie Island,156.4033203,-58.09362793
Macquarie Island,156.2316895,-58.0368042
Macquarie Island,156.1287231,-58.01409912
Macquarie Island,156.1166992,-58.00958252
Macquarie Island,156.1118774,-58.00848389
Macquarie Island,156.1074829,-58.00689697
Macquarie Island,156.0950928,-58.00408936
Macquarie Island,156.0625,-57.99169922
Macquarie Island,156.0466919,-57.98809814
Macquarie Island,156.0098877,-57.97399902
Macquarie Island,155.8828735,-57.94189453
Macquarie Island,155.8668823,-57.93530273
Macquarie Island,155.8408813,-57.92858887
Macquarie Island,155.8098755,-57.91552734
Macquarie Island,155.7808838,-57.90789795
Macquarie Island,155.6038818,-57.83172607
Macquarie Island,155.5012817,-57.80010986
Macquarie Island,155.475708,-57.78778076
Macquarie Island,155.4208984,-57.77020264
Macquarie Island,155.4110718,-57.76538086
Macquarie Island,155.350708,-57.74542236
Macquarie Island,155.1995239,-57.66729736
Macquarie Island,155.1101074,-57.63391113
Macquarie Island,155.0996704,-57.62811279
Macquarie Island,155.0792847,-57.62017822
Macquarie Island,155.0513306,-57.60412598
Macquarie Island,155.0371094,-57.59851074
Macquarie Island,155.0045166,-57.57928467
Macquarie Island,154.8967285,-57.53479004
Macquarie Island,154.8842773,-57.52709961
Macquarie Island,154.8604736,-57.51702881
Macquarie Island,154.8579102,-57.51568604
Macquarie Island,154.8356934,-57.50140381
Macquarie Island,154.8087158,-57.48980713
Macquarie Island,154.6644897,-57.39508057
Macquarie Island,154.5726929,-57.35070801
Macquarie Island,154.5480957,-57.33251953
Macquarie Island,154.5062866,-57.31152344
Macquarie Island,154.4993286,-57.30621338
Macquarie Island,154.4473267,-57.27941895
Macquarie Island,154.3256836,-57.18359375
Macquarie Island,154.251709,-57.14099121
Macquarie Island,154.2468872,-57.13677979
Macquarie Island,154.2250977,-57.12408447
Macquarie Island,154.2036743,-57.10498047
Macquarie Island,154.190918,-57.09729004
Macquarie Island,154.1624756,-57.07141113
Macquarie Island,154.1390991,-57.05670166
Macquarie Island,154.1217041,-57.04571533
Macquarie Island,154.0797119,-57.01922607
Macquarie Island,154.0720825,-57.01159668
Macquarie Island,154.0482788,-56.99639893
Macquarie Island,154.0314941,-56.97967529
Macquarie Island,154.0095215,-56.96520996
Macquarie Island,153.9047241,-56.85742188
Macquarie Island,153.8276978,-56.80047607
Macquarie Island,153.8071289,-56.77600098
Macquarie Island,153.7780762,-56.75390625
Macquarie Island,153.7733154,-56.74780273
Macquarie Island,153.7329102,-56.71600342
Macquarie Island,153.6489258,-56.60791016
Macquarie Island,153.6268921,-56.58831787
Macquarie Island,153.5906982,-56.5559082
Macquarie Island,153.5701294,-56.53741455
Macquarie Island,153.5567017,-56.51678467
Macquarie Island,153.5458984,-56.50708008
Macquarie Island,153.5253296,-56.47460938
Macquarie Island,153.4981079,-56.44848633
Macquarie Island,153.4962769,-56.44549561
Macquarie Island,153.4677124,-56.41748047
Macquarie Island,153.4644775,-56.41168213
Macquarie Island,153.4447021,-56.39190674
Macquarie Island,153.4345093,-56.37359619
Macquarie Island,153.4180908,-56.35681152
Macquarie Island,153.3565063,-56.24230957
Macquarie Island,153.2985229,-56.17358398
Macquarie Island,153.2855225,-56.14312744
Macquarie Island,153.2683105,-56.1217041
Macquarie Island,153.2653198,-56.11450195
Macquarie Island,153.2385254,-56.07971191
Macquarie Island,153.1975098,-55.96948242
Macquarie Island,153.1425171,-55.88549805
Macquarie Island,153.1369019,-55.86480713
Macquarie Island,153.1292725,-55.8527832
Macquarie Island,153.1203003,-55.8157959
Macquarie Island,153.1044922,-55.78961182
Macquarie Island,153.1030884,-55.78338623
Macquarie Island,153.0875244,-55.75610352
Macquarie Island,153.086731,-55.75219727
Macquarie Island,153.0737305,-55.72869873
Macquarie Island,153.0703125,-55.70959473
Macquarie Island,153.0604858,-55.69128418
Macquarie Island,153.0424805,-55.57647705
Macquarie Island,153.0084839,-55.49731445
Macquarie Island,153.0065308,-55.46179199
Macquarie Island,152.9989014,-55.44268799
Macquarie Island,152.9987183,-55.43377686
Macquarie Island,152.9857178,-55.39868164
Macquarie Island,152.9857178,-55.29180908
Macquarie Island,152.9606934,-55.19689941
Macquarie Island,152.9627075,-55.17718506
Macquarie Island,152.9592896,-55.16320801
Macquarie Island,152.9641113,-55.12341309
Macquarie Island,152.9586792,-55.09820557
Macquarie Island,152.9603271,-55.08837891
Macquarie Island,152.9558716,-55.06268311
Macquarie Island,152.9514771,-55.03588867
Macquarie Island,152.9550781,-55.01678467
Macquarie Island,152.9520874,-54.99761963
Macquarie Island,152.9750977,-54.88861084
Macquarie Island,152.9702759,-54.8012085
Macquarie Island,152.9824829,-54.76251221
Macquarie Island,152.9821167,-54.74627686
Macquarie Island,152.9857178,-54.7355957
Macquarie Island,152.9857178,-54.70220947
Macquarie Island,153.0220947,-54.60412598
Macquarie Island,153.0327148,-54.50170898
Macquarie Island,153.0413208,-54.48400879
Macquarie Island,153.0432739,-54.46850586
Macquarie Island,153.0634766,-54.42791748
Macquarie Island,153.0670776,-54.40460205
Macquarie Island,153.0745239,-54.39019775
Macquarie Island,153.078125,-54.3704834
Macquarie Island,153.083313,-54.34362793
Macquarie Island,153.0855103,-54.33990479
Macquarie Island,153.0855103,-54.33691406
Macquarie Island,153.1237183,-54.23907471
Macquarie Island,153.1254883,-54.22149658
Macquarie Island,153.1287231,-54.21362305
Macquarie Island,153.1348877,-54.19909668
Macquarie Island,153.1494751,-54.09997559
Macquarie Island,153.1652832,-54.06970215
Macquarie Island,153.1716919,-54.03491211
Macquarie Island,153.192688,-53.99780273
Macquarie Island,153.1967163,-53.96929932
Macquarie Island,153.2122803,-53.93988037
Macquarie Island,153.2150879,-53.92730713
Macquarie Island,153.2280884,-53.90649414
Macquarie Island,153.2301025,-53.89361572
Macquarie Island,153.2337036,-53.88677979
Macquarie Island,153.2341309,-53.88311768
Macquarie Island,153.2368774,-53.87780762
Macquarie Island,153.246521,-53.83410645
Macquarie Island,153.2503052,-53.82769775
Macquarie Island,153.2537231,-53.80908203
Macquarie Island,153.2713013,-53.77789307
Macquarie Island,153.2780762,-53.74658203
Macquarie Island,153.3255005,-53.66729736
Macquarie Island,153.3267212,-53.66448975
Macquarie Island,153.3319092,-53.65600586
Macquarie Island,153.3538818,-53.5836792
Macquarie Island,153.3574829,-53.57861328
Macquarie Island,153.3646851,-53.55609131
Macquarie Island,153.3953247,-53.51318359
Macquarie Island,153.4105225,-53.47192383
Macquarie Island,153.4404907,-53.43280029
Macquarie Island,153.458313,-53.39007568
Macquarie Island,153.4815063,-53.36187744
Macquarie Island,153.4926758,-53.3369751
Macquarie Island,153.5341187,-53.28900146
Macquarie Island,153.5438843,-53.26818848
Macquarie Island,153.5704956,-53.23840332
Macquarie Island,153.5820923,-53.2164917
Macquarie Island,153.5922852,-53.20550537
Macquarie Island,153.6253052,-53.14678955
Macquarie Island,153.6586914,-53.11340332
Macquarie Island,153.6732788,-53.08898926
Macquarie Island,153.7211304,-53.04321289
Macquarie Island,153.7402954,-53.01287842
Macquarie Island,153.7744751,-52.98138428
Macquarie Island,153.8048706,-52.93798828
Macquarie Island,153.8093262,-52.93432617
Macquarie Island,153.824707,-52.91259766
Macquarie Island,153.8695068,-52.87487793
Macquarie Island,153.8997192,-52.83569336
Macquarie Island,153.9129028,-52.82519531
Macquarie Island,153.9194946,-52.81652832
Macquarie Island,153.9526978,-52.7901001
Macquarie Island,153.9760742,-52.76159668
Macquarie Island,154.013916,-52.73309326
Macquarie Island,154.0302734,-52.71398926
Macquarie Island,154.0567017,-52.69500732
Macquarie Island,154.0969238,-52.64978027
Macquarie Island,154.1630859,-52.60321045
Macquarie Island,154.171875,-52.59637451
Macquarie Island,154.2266846,-52.54058838
Macquarie Island,154.2299194,-52.53851318
Macquarie Island,154.262085,-52.50262451
Macquarie Island,154.2869263,-52.48510742
Macquarie Island,154.3182983,-52.45159912
Macquarie Island,154.3604736,-52.4229126
Macquarie Island,154.3977051,-52.38531494
Macquarie Island,154.4439087,-52.35540771
Macquarie Island,154.4799194,-52.32098389
Macquarie Island,154.5227051,-52.29467773
Macquarie Island,154.546875,-52.2723999
Macquarie Island,154.664917,-52.20220947
Macquarie Island,154.7749023,-52.1138916
Macquarie Island,154.840271,-52.07952881
Macquarie Island,154.864502,-52.0670166
Macquarie Island,154.9240723,-52.03570557
Macquarie Island,155.0234985,-51.96557617
Macquarie Island,155.0546875,-51.95111084
Macquarie Island,155.0961304,-51.9229126
Macquarie Island,155.1464844,-51.9005127
Macquarie Island,155.1970825,-51.86779785
Macquarie Island,155.2529297,-51.84417725
Macquarie Island,155.3009033,-51.81469727
Macquarie Island,155.3500977,-51.7947998
Macquarie Island,155.3831177,-51.77508545
Macquarie Island,155.5250854,-51.72027588
Macquarie Island,155.6627197,-51.64801025
Macquarie Island,155.8369141,-51.5894165
Macquarie Island,155.9597168,-51.53259277
Macquarie Island,155.9973145,-51.52160645
Macquarie Island,156.0452881,-51.50030518
Macquarie Island,156.1016846,-51.48468018
Macquarie Island,156.1636963,-51.45849609
Macquarie Island,156.2260742,-51.44219971
Macquarie Island,156.2843018,-51.41888428
Macquarie Island,156.3377075,-51.40588379
Macquarie Island,156.378479,-51.39007568
Macquarie Island,156.5388794,-51.35308838
Macquarie Island,156.6973267,-51.29980469
Macquarie Island,156.8873291,-51.26379395
Macquarie Island,157.02948,-51.22259521
Macquarie Island,157.0733032,-51.21600342
Macquarie Island,157.1246948,-51.20178223
Macquarie Island,157.1845093,-51.19348145
Macquarie Island,157.2548828,-51.17510986
Macquarie Island,157.3206787,-51.16711426
Macquarie Island,157.387085,-51.15100098
Macquarie Island,157.4423218,-51.14489746
Macquarie Island,157.489502,-51.13391113
Macquarie Island,157.6619263,-51.11712646
Macquarie Island,157.8334961,-51.08459473
Macquarie Island,158.0299072,-51.07250977
Macquarie Island,158.1865234,-51.04901123
Macquarie Island,158.2351074,-51.0479126
Macquarie Island,158.2869263,-51.04071045
Macquarie Island,158.3479004,-51.03979492
Macquarie Island,158.4235229,-51.03039551
Macquarie Island,158.4268799,-51.03039551
Macquarie Island,158.4896851,-51.03039551
Macquarie Island,158.5612793,-51.02258301
Macquarie Island,158.6154785,-51.02337647
Macquarie Island,158.6674805,-51.01818848
Macquarie Island,158.8447266,-51.02258301
Macquarie Island,159.0227051,-51.01177978
Macquarie Island,159.2163086,-51.02362061
Macquarie Island,159.3798828,-51.01959229
Macquarie Island,159.4315186,-51.02459717
Macquarie Island,159.4813232,-51.02392578
Macquarie Island,159.5408936,-51.03039551
Macquarie Island,159.618103,-51.03039551
Macquarie Island,159.621521,-51.03039551
Macquarie Island,159.68573,-51.03839111
Macquarie Island,159.7554932,-51.03930664
Macquarie Island,159.8062744,-51.04638672
Macquarie Island,159.861084,-51.04779053
Macquarie Island,160.0341187,-51.0736084
Macquarie Island,160.2114868,-51.08459473
Macquarie Island,160.3948975,-51.11932373
Macquarie Island,160.5518799,-51.14160156
Macquarie Island,160.6149292,-51.16210938
Macquarie Island,160.6552734,-51.18218994
NA,NA,NA
Federated states of Micronesia,141.2164917,13.07568359
Federated states of Micronesia,143.1166992,10.91668701
Federated states of Micronesia,147.7324829,11.60247803
Federated states of Micronesia,147.8685303,11.48010254
Federated states of Micronesia,148.1000977,11.66668701
Federated states of Micronesia,148.5183105,11.92108154
Federated states of Micronesia,148.987915,12.1204834
Federated states of Micronesia,149.4088745,12.2399292
Federated states of Micronesia,149.6679077,12.28771973
Federated states of Micronesia,149.9916992,12.31567383
Federated states of Micronesia,150.2385254,12.31567383
Federated states of Micronesia,150.5219116,12.29571533
Federated states of Micronesia,150.7728882,12.2598877
Federated states of Micronesia,151.0117188,12.20007324
Federated states of Micronesia,151.2910767,12.11248779
Federated states of Micronesia,151.5177002,12.02069092
Federated states of Micronesia,151.8375244,12.07250977
Federated states of Micronesia,152.2139282,12.10449219
Federated states of Micronesia,152.578125,12.09649658
Federated states of Micronesia,152.9425049,12.04071045
Federated states of Micronesia,153.2460938,11.96087647
Federated states of Micronesia,153.6185303,11.83349609
Federated states of Micronesia,153.9542847,11.67010498
Federated states of Micronesia,154.1932983,11.51867676
Federated states of Micronesia,154.4442749,11.51867676
Federated states of Micronesia,154.8206787,11.47888184
Federated states of Micronesia,155.1403198,11.41107178
Federated states of Micronesia,155.4318848,11.31951904
Federated states of Micronesia,155.65448,11.23168945
Federated states of Micronesia,155.8933105,11.11230469
Federated states of Micronesia,156.1118774,10.98468018
Federated states of Micronesia,156.2736816,10.88110352
Federated states of Micronesia,156.4721069,10.71368408
Federated states of Micronesia,156.6420898,10.64611816
